,fsym_id,bbg_id,ticker,bm_id,pid,strategy,rdate
178,J70ZTV-R,/bbgid/BBG000BH1NH9,DE US,SP500,,US,2021-05-31
179,J89J6Y-R,/bbgid/BBG000BNWG87,MDT US,SP500,,,2021-05-31
180,J994MP-R,/bbgid/BBG000H8TVT2,TGT US,SP500,,,2021-05-31
181,J9F59G-R,/bbgid/BBG000BB5373,WU US,SP500,,,2021-05-31
182,JCPT0R-R,/bbgid/BBG000LD9JQ8,WYNN US,SP500,,,2021-05-31
183,JDQ0K1-R,/bbgid/BBG000C7LMS8,AZO US,SP500,,,2021-05-31
184,JFW5HZ-R,/bbgid/BBG000FP1N32,NTAP US,SP500,,,2021-05-31
185,JJ39BV-R,/bbgid/BBG000CXYSZ6,FFIV US,SP500,,,2021-05-31
186,JKDM7P-R,/bbgid/BBG000BMFFQ0,J US,SP500,,US,2021-05-31
187,JKGP5M-R,/bbgid/BBG000C1FB75,ICE US,SP500,,,2021-05-31
188,JLJ0VZ-R,/bbgid/BBG000C6CFJ5,GS US,SP500,,US,2021-05-31
189,JMHSJV-R,/bbgid/BBG000C0F570,XLNX US,SP500,,,2021-05-31
190,JMHYW0-R,/bbgid/BBG000BR14K5,CB US,SP500,,,2021-05-31
191,JMNLQC-R,/bbgid/BBG000BFT2L4,CMCSA US,SP500,,,2021-05-31
192,JPTF52-R,/bbgid/BBG000BMKDM3,K US,SP500,,,2021-05-31
193,JQZ00G-R,/bbgid/BBG000BKFBD7,STT US,SP500,,,2021-05-31
194,JRFYNM-R,/bbgid/BBG001DCCGR8,MPC US,SP500,,,2021-05-31
195,JTC04X-R,/bbgid/BBG000BGRY34,CVS US,SP500,,,2021-05-31
196,JWH12W-R,/bbgid/BBG000BLMY92,MAA US,SP500,,,2021-05-31
197,JXMLY8-R,/bbgid/BBG000BM7HL0,ADSK US,SP500,,,2021-05-31
198,JYRG0L-R,/bbgid/BBG006G063F9,INFO US,SP500,,,2021-05-31
199,JYWMBW-R,/bbgid/BBG000CKGBP2,GILD US,SP500,,,2021-05-31
200,JZWRR3-R,/bbgid/BBG000PXDL44,LKQ US,SP500,,,2021-05-31
201,K24537-R,/bbgid/BBG000BKFZM4,GLW US,SP500,,,2021-05-31
202,K24Q4R-R,/bbgid/BBG000BGLRN3,LUMN US,SP500,,,2021-05-31
203,K38HHD-R,/bbgid/BBG000BGD7W6,MAR US,SP500,,,2021-05-31
204,K6RW63-R,/bbgid/BBG000C496P7,VIAC US,SP500,,,2021-05-31
205,K7TPSX-R,/bbgid/BBG000BBJQV0,NVDA US,SP500,,,2021-05-31
206,K8YRNT-R,/bbgid/BBG000BT0CM2,SIVB US,SP500,,,2021-05-31
207,KB2QBM-R,/bbgid/BBG000CVWGS6,ATVI US,SP500,BG001,US,2021-05-31
208,KB3YPS-R,/bbgid/BBG000BJSBJ0,NEE US,SP500,,,2021-05-31
209,KB791X-R,/bbgid/BBG000BCTQ65,XEL US,SP500,,,2021-05-31
210,KC6WDM-R,/bbgid/BBG000C1BW00,LMT US,SP500,,,2021-05-31
211,KDCD3Y-R,/bbgid/BBG000BQ5DS5,NSC US,SP500,,,2021-05-31
212,KDHCQP-R,/bbgid/BBG000BH2JM1,NLOK US,SP500,,,2021-05-31
213,KDJL0T-R,/bbgid/BBG000BCQ4P6,AVY US,SP500,,,2021-05-31
214,KDJSF0-R,/bbgid/BBG000BBL0Y1,ALK US,SP500,,,2021-05-31
215,KFJFWS-R,/bbgid/BBG000C1HN22,IEX US,SP500,,,2021-05-31
216,KFMMZS-R,/bbgid/BBG000FKJRC5,EL US,SP500,,US,2021-05-31
217,KFP2R4-R,/bbgid/BBG000C41023,UDR US,SP500,,,2021-05-31
218,KFQHFG-R,/bbgid/BBG000QX74T1,CMG US,SP500,,,2021-05-31
219,KHX8Q2-R,/bbgid/BBG000BN84F3,DGX US,SP500,,,2021-05-31
220,KK1SFD-R,/bbgid/BBG000DW4Q75,LNT US,SP500,,,2021-05-31
221,KK1YRK-R,/bbgid/BBG000CX0P89,GPN US,SP500,,US,2021-05-31
222,KM5Q58-R,/bbgid/BBG000BSLZY7,SCHW US,SP500,,,2021-05-31
223,KMBRT0-R,/bbgid/BBG000BLPBL5,AVB US,SP500,,,2021-05-31
224,KPFMHW-R,/bbgid/BBG000L9CV04,UPS US,SP500,,,2021-05-31
225,KRQTDT-R,/bbgid/BBG000J2XL74,PM US,SP500,,,2021-05-31
226,KSWML9-R,/bbgid/BBG000BL9JQ1,HFC US,SP500,,,2021-05-31
227,KTPK4Q-R,/bbgid/BBG0035LY913,NWSA US,SP500,,,2021-05-31
228,KV0J41-R,/bbgid/BBG000BMHYD1,JNJ US,SP500,,,2021-05-31
229,KW432H-R,/bbgid/BBG000BMH2Q7,JKHY US,SP500,,,2021-05-31
230,KXDMGL-R,/bbgid/BBG0113JGQF0,STX US,SP500,,,2021-05-31
231,KYCY91-R,/bbgid/BBG000BLGFJ9,LHX US,SP500,,US,2021-05-31
232,KYJFW8-R,/bbgid/BBG000BQZMH4,PEG US,SP500,,,2021-05-31
233,KYKCS8-R,/bbgid/BBG000VMWHH5,DISCK US,SP500,,,2021-05-31
234,KZKK3D-R,/bbgid/BBG000BG4202,CPB US,SP500,,,2021-05-31
235,L32LM8-R,/bbgid/BBG00DYNJGH9,HWM US,SP500,,,2021-05-31
236,L6CPTK-R,/bbgid/BBG000BH5DV1,INTU US,SP500,BG001,,2021-05-31
237,L7LP86-R,/bbgid/BBG000C23PB0,LDOS US,SP500,,,2021-05-31
238,L8SKLT-R,/bbgid/BBG000DQLV23,BMY US,SP500,,,2021-05-31
239,LBWNRX-R,/bbgid/BBG000BNC3Y9,LNC US,SP500,,,2021-05-31
240,LC0H1H-R,/bbgid/BBG000BLBVN4,BKNG US,SP500,,,2021-05-31
241,LC1BTF-R,/bbgid/BBG000PSKYX7,V US,SP500,BG001,US,2021-05-31
242,LD0WYZ-R,/bbgid/BBG000BGKTF9,COF US,SP500,,,2021-05-31
243,LD13C5-R,/bbgid/BBG000BNPSQ9,INCY US,SP500,,,2021-05-31
244,LHKN8Z-R,/bbgid/BBG000BQ2C28,NOC US,SP500,,,2021-05-31
245,LJQYJ1-R,/bbgid/BBG000BKPL53,ZBH US,SP500,,,2021-05-31
246,LKPWM4-R,/bbgid/BBG000BTQR96,SWK US,SP500,,,2021-05-31
247,LN3P8B-R,/bbgid/BBG000BY29C7,TPR US,SP500,,,2021-05-31
248,LPRN3T-R,/bbgid/BBG00JHNJW99,FOXA US,SP500,,,2021-05-31
249,LQ766T-R,/bbgid/BBG00GVR8YQ9,LIN US,SP500,,,2021-05-31
250,LQBB5R-R,/bbgid/BBG000F1ZSQ2,MA US,SP500,BG001,US,2021-05-31
251,LRK013-R,/bbgid/BBG000BJL3N0,FITB US,SP500,,,2021-05-31
252,LTN366-R,/bbgid/BBG00KXRCDP0,CI US,SP500,,US,2021-05-31
253,LTP0Z2-R,/bbgid/BBG000BGJRC8,CSX US,SP500,,US,2021-05-31
254,LTP334-R,/bbgid/BBG000BK67C7,GD US,SP500,,,2021-05-31
255,LTSNXH-R,/bbgid/BBG000BDXCJ5,CNC US,SP500,,,2021-05-31
256,LVYTWF-R,/bbgid/BBG000KCZPC3,IRM US,SP500,,,2021-05-31
257,LX237L-R,/bbgid/BBG000BD2NY8,BF/B US,SP500,,,2021-05-31
258,LX2WRB-R,/bbgid/BBG000CDZLV8,PENN US,SP500,,,2021-05-31
259,LY653H-R,/bbgid/BBG000C23KJ3,AES US,SP500,,,2021-05-31
260,LZBPWV-R,/bbgid/BBG00Y4RQNH4,VTRS US,SP500,,,2021-05-31
261,M0C1P8-R,/bbgid/BBG000BV59Y6,TFX US,SP500,,,2021-05-31
262,M0H6M5-R,/bbgid/BBG000BBPFB9,AMAT US,SP500,BG001,US,2021-05-31
263,M1FW60-R,/bbgid/BBG000BW3299,UNP US,SP500,,,2021-05-31
264,M1H0C2-R,/bbgid/BBG000BJ2D31,SPG US,SP500,,,2021-05-31
265,M67VFY-R,/bbgid/BBG000BCZL41,VRSK US,SP500,,,2021-05-31
266,M7439D-R,/bbgid/BBG000BFDLV8,CERN US,SP500,,,2021-05-31
267,M79B89-R,/bbgid/BBG000C2BXK4,MGM US,SP500,,,2021-05-31
268,M79R1P-R,/bbgid/BBG000BPD168,MRK US,SP500,,,2021-05-31
269,M8867B-R,/bbgid/BBG007TJF1N7,QRVO US,SP500,,,2021-05-31
270,M8XT6B-R,/bbgid/BBG00JHNKJY8,FOX US,SP500,,,2021-05-31
271,MBK7R0-R,/bbgid/BBG000DB3KT1,WLTW US,SP500,,,2021-05-31
272,MCNYYL-R,/bbgid/BBG000BVPV84,AMZN US,SP500,,,2021-05-31
273,MDYC2K-R,/bbgid/BBG000F86GP6,MCO US,SP500,BG001,US,2021-05-31
274,MFQVZQ-R,/bbgid/BBG0058KMH30,HLT US,SP500,,,2021-05-31
275,MG2TQV-R,/bbgid/BBG000BMQPL1,KEY US,SP500,,,2021-05-31
276,MH33D6-R,/bbgid/BBG000B9XRY4,AAPL US,SP500,,US,2021-05-31
277,MH7TCM-R,/bbgid/BBG000BJF1Z8,FDX US,SP500,,,2021-05-31
278,MJ0XB7-R,/bbgid/BBG000M1R011,NOW US,SP500,,,2021-05-31
279,MJCGG4-R,/bbgid/BBG000BLHRS2,HSY US,SP500,,,2021-05-31
280,MKC1SV-R,/bbgid/BBG000BW8S60,RTX US,SP500,,,2021-05-31
281,MKJ8WW-R,/bbgid/BBG000RTDY25,MSCI US,SP500,,US,2021-05-31
282,MLQ41B-R,/bbgid/BBG000FQ7YR4,LYV US,SP500,,,2021-05-31
283,MMRZQ5-R,/bbgid/BBG000BP8Z50,MSI US,SP500,,,2021-05-31
284,MPXJMM-R,/bbgid/BBG000BH4R78,DIS US,SP500,,,2021-05-31
285,MQ0Y3T-R,/bbgid/BBG000BWGYF8,VMC US,SP500,,,2021-05-31
286,MQ119X-R,/bbgid/BBG000BB6WG8,ADM US,SP500,,,2021-05-31
287,MR0PSP-R,/bbgid/BBG000BSC0K9,DLTR US,SP500,,,2021-05-31
288,MS57L1-R,/bbgid/BBG000KHWT55,HPQ US,SP500,,,2021-05-31
289,MS9FKZ-R,/bbgid/BBG000BS5CM9,BXP US,SP500,,,2021-05-31
290,MTGSY3-R,/bbgid/BBG000BMT9T6,TDY US,SP500,,,2021-05-31
291,MVKZ35-R,/bbgid/BBG000BQ87N0,ES US,SP500,,,2021-05-31
292,MVLTQZ-R,/bbgid/BBG000BCQZS4,AXP US,SP500,,,2021-05-31
293,MXZ7RW-R,/bbgid/BBG000PPFKQ7,BR US,SP500,BG001,,2021-05-31
294,MYW502-R,/bbgid/BBG000BS1YV5,TTWO US,SP500,,,2021-05-31
295,MZJHY9-R,/bbgid/BBG001QD41M9,APTV US,SP500,,,2021-05-31
296,N2GNNQ-R,/bbgid/BBG000BXM6V2,UAA US,SP500,,,2021-05-31
297,N4P9L4-R,/bbgid/BBG000BX57K1,XRAY US,SP500,,,2021-05-31
298,NB76FG-R,/bbgid/BBG000BGKHZ3,VRSN US,SP500,,,2021-05-31
299,NBCKRK-R,/bbgid/BBG000BJPDZ1,ISRG US,SP500,,,2021-05-31
300,NCL5GV-R,/bbgid/BBG000BS7KS3,TAP US,SP500,,,2021-05-31
301,NFMH78-R,/bbgid/BBG00GBVBK51,BKR US,SP500,,,2021-05-31
