,fsym_id,exdate,bbg_id,in_index,listing_currency
32,C7S5ZC-R,2021-06-15,BBG000FPK736,0,USD
33,C7SKKL-R,2021-07-08,BBG000BDZMP4,0,USD
34,C8XMFH-R,2021-07-29,BBG000BJM0H2,0,USD
35,CFJ279-R,2021-09-28,BBG000QBM0Z3,1,CAD
36,CHKL7S-R,2021-07-20,BBG000BNDN65,1,USD
37,CJVKH9-R,2021-07-27,BBG000BFS7D3,1,USD
38,CN458N-R,2021-07-08,BBG000BMHNT8,0,USD
39,CRHPMR-R,2021-07-22,BBG000C221G9,1,USD
40,CRHZ50-R,2021-07-14,BBG000C0MQQ5,0,USD
41,CRNBH3-R,2020-01-30,BBG000BP63C5,0,USD
42,CRNHT8-R,2021-07-21,BBG000BDF0G4,1,CAD
43,CX6P1R-R,2021-09-28,BBG000PY5XQ1,1,CAD
44,CY644B-R,2021-07-29,BBG000BLZRJ2,1,USD
45,CYBC69-R,2021-07-09,BBG000BLF8D2,1,USD
46,CZ9YK0-R,2021-08-03,BBG000M7H7J5,0,USD
47,D00LZG-R,2020-01-16,BBG0029SH078,0,USD
48,D1LJ47-R,2021-07-08,BBG000BGXZB5,0,USD
49,D3VJNY-R,2020-01-30,BBG000BM3HK5,0,USD
50,D3WHHV-R,2021-09-15,BBG000BS21R1,0,USD
51,D4VRCD-R,2021-07-02,BBG001LFLZZ1,0,USD
52,D54YRW-R,2021-07-08,BBG000BCRMB0,1,CAD
53,D70L9L-R,2021-09-15,BBG000FV0NL0,0,USD
54,DBT2S7-R,2021-07-29,BBG000BPFCM4,0,USD
55,DCV2T8-R,2021-07-06,BBG000BRF6K5,0,USD
56,DF2L7D-R,2021-07-08,BBG00ZXBJ153,0,USD
57,DF9PT2-R,2021-07-26,BBG000BD8PN9,1,USD
58,DJC60R-R,2021-08-02,BBG000BDXGP9,1,USD
59,DJHD0P-R,2021-07-14,BBG000BYMXV1,1,CAD
60,DK5Q77-R,2021-07-30,BBG00LVGRM32,0,USD
61,DKMPBT-R,2021-09-29,BBG000C88125,0,USD
62,DKTB77-R,2021-07-29,BBG0015XMW40,0,USD
63,DLRTBS-R,2021-09-29,BBG000BT1MR4,0,USD
64,DLSMXK-R,2021-09-02,BBG000BX3BL3,1,USD
65,DLWPWK-R,2021-09-01,BBG000Q2BVH7,0,USD
66,DMRL0N-R,2021-07-30,BBG000C14JY0,0,USD
67,DMX4QY-R,2021-07-21,BBG00YTS96G2,1,USD
68,DTGV30-R,2021-07-13,BBG000BC6L61,0,USD
69,DVLVWW-R,2021-07-21,BBG000K4J3T0,0,USD
70,DXTTDL-R,2021-09-28,BBG000HJ82S6,1,CAD
71,DXWB90-R,2021-07-07,BBG000CGM9H8,0,USD
72,DYVDP8-R,2020-01-30,BBG004D379Q5,0,USD
73,DYZJJ3-R,2021-07-22,BBG000C3V7C6,0,USD
74,DZ1P4N-R,2020-01-31,BBG00FQH6MJ5,0,USD
75,F03Z3C-R,2021-09-28,BBG000CVQ2M0,1,CAD
76,F18N4V-R,2021-07-02,BBG000BJY089,0,USD
77,F84V9G-R,2021-08-05,BBG00BZSZZD5,0,USD
78,F86GWG-R,2021-07-08,BBG000BVHBM1,0,USD
79,F9C4XY-R,2021-06-28,BBG000FLF615,0,USD
80,F9CCB4-R,2021-06-29,BBG000F9R281,0,USD
81,FBB432-R,2021-07-30,BBG000BQSQ38,1,USD
82,FBGW4J-R,2021-07-02,BBG000G81WK0,0,USD
83,FCHV3J-R,2021-09-28,BBG000GFD3R8,1,CAD
84,FDQM4Z-R,2021-09-28,BBG000DLD469,1,CAD
85,FH0TZT-R,2021-08-05,BBG000BRDFF3,0,USD
86,FH1NKL-R,2021-07-01,BBG000BN5HF7,1,USD
87,FJDB5V-R,2020-01-24,BBG001QYKF35,0,USD
88,FLG3PK-R,2021-07-30,BBG000C706J6,0,USD
89,FMDXJJ-R,2021-08-10,BBG000CTGXS2,0,USD
90,FNKNQ2-R,2021-07-09,BBG000BQGLS5,0,USD
91,FPNZ48-R,2021-07-09,BBG000BW93R1,0,USD
92,FPVHPG-R,2021-09-28,BBG000BLKC01,1,CAD
93,FQZF97-R,2021-07-07,BBG000F1ZSN5,1,USD
94,FRYXFV-R,2020-04-29,BBG000BR3012,0,USD
95,FS32CR-R,2021-07-26,BBG000BJ8YN7,1,USD
96,FT8FQW-R,2021-07-08,BBG000HS77T5,1,USD
97,FV9XPC-R,2021-09-28,BBG000HPX6W0,1,CAD
98,FWD88N-R,2021-09-29,BBG000BSZYR3,0,USD
99,FWHC5K-R,2021-07-02,BBG000C2V3D6,1,USD
100,FWJSXX-R,2021-07-15,BBG000BJ5HK0,1,USD
101,FWM083-R,2021-07-23,BBG000BB7JQ5,0,USD
102,G12D1V-R,2021-07-14,BBG000BD9525,0,USD
103,G4B1PZ-R,2021-07-09,BBG004Z1PW11,0,USD
104,G5M19V-R,2021-09-29,BBG000BVP5P2,1,USD
105,G6KZ1L-R,2021-07-27,BBG00GBNZ4M0,0,USD
106,GCCR8P-R,2021-07-08,BBG000P87B57,1,CAD
107,GFDBJ9-R,2021-07-07,BBG000BJMDS2,0,USD
108,GFJC62-R,2021-07-02,BBG000C3J3C9,1,USD
109,GPC22V-R,2021-07-29,BBG000F5HBL5,0,USD
110,GQHKT5-R,2021-04-14,BBG000GR12W1,0,USD
111,GQLG9W-R,2021-07-30,BBG011RJRY92,0,USD
112,GQN0DG-R,2021-09-28,BBG000BXT422,0,USD
113,GRR6HF-R,2021-07-29,BBG000BDJ1L2,0,USD
114,GRRBRK-R,2021-07-13,BBG000BJTBC6,0,USD
115,GRS9LG-R,2021-07-08,BBG000BBNYF6,1,USD
116,GW4X2M-R,2021-07-30,BBG000JQJC22,0,USD
117,GXCVG7-R,2021-09-28,BBG000M8S4W3,0,CAD
118,GY928Q-R,2021-07-30,BBG000N22GR2,0,USD
119,GYG61J-R,2021-07-02,BBG000DPRDJ1,0,USD
120,GYJ1QD-R,2021-09-28,BBG000QDT8Z5,1,CAD
121,GYM5PB-R,2021-07-28,BBG0019LSQ49,1,USD
122,GZKFBN-R,2021-07-07,BBG000CQ1RV3,0,USD
123,GZKX83-R,2021-06-29,BBG000DHSM26,0,USD
124,H0KR21-R,2021-07-13,BBG000HLJ7M4,0,USD
125,H0PVXX-R,2021-08-26,BBG000BPX941,0,USD
126,H1PJDP-R,2021-07-23,BBG00NKSM4N7,0,USD
127,H1PMLS-R,2021-07-20,BBG000BFQYY3,1,USD
128,H5490W-R,2021-07-16,BBG000BK9W84,0,USD
129,H579SQ-R,2021-06-17,BBG000BVJNQ9,0,USD
130,H7DGWR-R,2021-07-30,BBG000BKVJK4,1,USD
131,H8HR7X-R,2021-07-08,BBG000BDNV95,0,USD
132,H8P4JZ-R,2021-08-03,BBG000BGX2S0,0,USD
133,H9SWTL-R,2021-07-14,BBG000DYGCS6,0,USD
134,H9ZBR7-R,2021-07-22,BBG00GNT7999,0,USD
135,HBS07V-R,2021-07-22,BBG000JNCBF4,0,USD
136,HCPTRF-R,2021-07-30,BBG000QL34X6,0,USD
137,HJHDLB-R,2021-07-14,BBG000BMCQY0,0,USD
138,HKLDF7-R,2021-07-30,BBG000BRW8B2,0,USD
139,HLDF9W-R,2021-09-28,BBG004CDX4P7,0,CAD
140,HLRKD5-R,2021-07-29,BBG000BYD2V9,1,CAD
141,HP79S6-R,2021-09-20,BBG000PKBR05,0,CAD
142,HQ4DBK-R,2021-07-14,BBG000BQLTW7,1,USD
143,HQ87P5-R,2021-07-23,BBG000BVV7G1,1,USD
144,HTP7VN-R,2021-09-30,BBG000BRXTR8,0,USD
145,HVV49B-R,2021-07-06,BBG000BR37X2,1,USD
146,HXYSHY-R,2021-07-05,BBG000CVD440,1,CAD
147,HZ7X0L-R,2021-07-07,BBG000BLXDJ5,0,USD
148,HZDTJB-R,2021-09-22,BBG001CGD2R0,0,USD
149,J0PDXC-R,2021-07-19,BBG0017WYCC2,0,USD
150,J1FK12-R,2020-01-31,BBG000BB3CT1,0,USD
151,J2LLSX-R,2021-07-30,BBG000QSM8F1,0,USD
152,J3SLBM-R,2021-07-07,BBG000KN6TT5,0,USD
153,J4CXYG-R,2021-09-07,BBG0079T1PZ6,0,USD
154,J4K0N7-R,2021-07-13,BBG00NKZNGB6,0,USD
155,J7ZVTX-R,2021-09-28,BBG004SNMZC5,0,CAD
156,JDJR0M-R,2021-09-28,BBG00KKD5N44,0,CAD
157,JDVMBC-R,2021-09-28,BBG000C665J4,1,CAD
158,JFW5HZ-R,2021-07-08,BBG000FP1N32,1,USD
159,JFXM8B-R,2021-07-08,BBG000CGQ4F7,0,USD
160,JH09HY-R,2021-09-10,BBG000BBVVP2,0,USD
161,JJ7SY2-R,2021-07-15,BBG000BQPRQ4,0,USD
162,JJ8MHV-R,2021-07-15,BBG000CL9JV4,0,USD
163,JKDM7P-R,2021-07-29,BBG000BMFFQ0,1,USD
164,JLJHSF-R,2021-07-29,BBG000BC58D3,0,USD
165,JM9MDP-R,2021-09-28,BBG00CWWQGZ5,0,CAD
166,JMNLQC-R,2021-07-06,BBG000BFT2L4,1,USD
167,JMPXBQ-R,2021-07-29,BBG000DMFQS2,0,USD
168,JQXJ62-R,2021-04-22,BBG000BFV115,0,USD
169,JR60D1-R,2021-07-29,BBG000Q8QBC7,0,USD
170,JS2P50-R,2021-09-14,BBG000BSR5N9,1,CAD
171,JT8RWT-R,2021-09-28,BBG000GLMHS3,0,CAD
172,JTB6N5-R,2020-06-12,BBG000FYLYF4,0,USD
173,JTC04X-R,2021-07-22,BBG000BGRY34,1,USD
174,JTCRLM-R,2021-09-28,BBG000C0FZY4,0,CAD
175,JWH12W-R,2021-07-14,BBG000BLMY92,1,USD
176,JXLR9G-R,2021-09-21,BBG000DJYTQ4,0,USD
177,JYQXCG-R,2020-03-25,BBG000BCMWM1,0,USD
178,JYRG0L-R,2021-07-29,BBG006G063F9,1,USD
179,K296QZ-R,2021-07-29,BBG000BFHM51,0,USD
180,K5L55N-R,2021-07-30,BBG000BLR6W2,0,USD
181,K916G7-R,2021-07-29,BBG000Q0BPZ4,0,USD
182,KC6VBL-R,2021-09-29,BBG000BC9DK0,0,USD
183,KCD6KM-R,2020-01-30,BBG000F2SFN9,0,USD
184,KDJGTQ-R,2021-09-28,BBG000G1JDF4,0,CAD
185,KFJFWS-R,2021-07-14,BBG000C1HN22,1,USD
186,KFP2R4-R,2021-07-09,BBG000C41023,1,USD
187,KHX8Q2-R,2021-07-06,BBG000BN84F3,1,USD
188,KJX5N2-R,2021-07-30,BBG000BJ4DS2,0,USD
189,KK1SFD-R,2021-07-29,BBG000DW4Q75,1,USD
190,KLCSS0-R,2021-09-16,BBG001LV74X3,0,USD
191,KMBRT0-R,2021-06-29,BBG000BLPBL5,1,USD
192,KMDKS7-R,2021-09-16,BBG006LYGNL7,0,USD
193,KMQ9YZ-R,2021-09-29,BBG001YTXLH5,0,USD
194,KRPZPX-R,2021-07-14,BBG000BJTZX0,0,USD
195,KTZBWY-R,2021-07-15,BBG000BNY197,0,USD
196,KW4CLR-R,2021-04-22,BBG000BHF0Q4,0,USD
197,KWKLGT-R,2020-12-01,BBG00L31HTW0,0,USD
198,KXCJCK-R,2021-09-28,BBG000QTCPR9,0,CAD
199,KXDF2D-R,2020-09-29,BBG000HJJLM8,0,USD
200,KZKK3D-R,2021-07-13,BBG000BG4202,1,USD
201,L0TLL1-R,2021-07-06,BBG000CL6RJ3,0,USD
202,L1TD9Y-R,2021-07-08,BBG000BKJ092,0,USD
203,L1XNK0-R,2021-07-15,BBG000M44VW8,0,USD
204,L2XPR4-R,2021-06-30,BBG000JLC8L8,0,USD
205,L32Q9V-R,2021-07-26,BBG000BJSW86,0,USD
206,L429NK-R,2021-07-02,BBG000BDBP37,0,USD
207,L43CTP-R,2021-07-29,BBG000RGW5V3,0,USD
208,L6CPTK-R,2021-07-09,BBG000BH5DV1,1,USD
209,L6HTPF-R,2021-07-15,BBG000CQHQS2,0,USD
210,L7MTPJ-R,2021-07-16,BBG003FD9W71,1,CAD
211,L8M6CS-R,2021-07-29,BBG000BXJ2L6,0,CAD
212,L8M9KW-R,2021-07-14,BBG000BN1P63,0,USD
213,L8N68Q-R,2021-07-14,BBG000DJN7L9,0,USD
214,L9WD3K-R,2021-09-28,BBG000BXMGB2,0,CAD
215,LBWNRX-R,2021-07-09,BBG000BNC3Y9,1,USD
216,LDS05T-R,2021-07-30,BBG000J187K0,0,USD
217,LF95DC-R,2021-09-28,BBG00DRGKLZ9,0,CAD
218,LJPXK2-R,2021-09-20,BBG000C0BT45,1,CAD
219,LM1PBC-R,2021-07-15,BBG000DRFJF1,0,USD
220,LN3YSL-R,2021-07-14,BBG000DCNK80,0,USD
221,LQBB5R-R,2021-07-08,BBG000F1ZSQ2,1,USD
222,LRMCKB-R,2021-01-11,BBG000M34GG1,0,USD
223,LRPWR2-R,2021-06-10,BBG00VSHRSH4,1,CAD
224,LTP334-R,2021-07-01,BBG000BK67C7,1,USD
225,LY3ZGZ-R,2021-07-23,BBG00F48C2K4,0,USD
226,LYKD1K-R,2021-09-29,BBG00KK2W1T9,0,USD
227,M1MQBH-R,2021-07-20,BBG000BFW9K6,0,USD
228,M2XGTG-R,2021-09-29,BBG00QV3CHC7,0,USD
229,M3QDQ6-R,2021-09-28,BBG000BGHJ83,1,CAD
230,M4VNZ9-R,2021-07-08,BBG000BHJZF5,0,USD
231,M4ZVZ7-R,2021-07-14,BBG000BKRSZ3,0,USD
232,M5BNQJ-R,2021-09-28,BBG003MS9X87,0,CAD
233,M813QP-R,2021-09-28,BBG002Q8RXQ9,0,CAD
234,M889FF-R,2021-07-14,BBG000BD8VG4,0,USD
235,M8FZ7R-R,2021-06-29,BBG000JTYFB2,0,USD
236,MC4WY4-R,2021-07-28,BBG007NLG4L3,0,USD
237,MKHBZW-R,2021-07-22,BBG000BHR1R8,0,USD
238,MLF0NS-R,2021-06-30,BBG000PRJCX9,0,USD
239,MNRL1W-R,2021-07-22,BBG000BG1SX2,0,USD
240,MQRG2Z-R,2021-07-01,BBG004MF59H0,0,USD
241,MR27R4-R,2021-07-23,BBG000PNPJ57,0,USD
242,MS5M9D-R,2021-07-30,BBG000J79P80,0,USD
243,MVLTQZ-R,2021-07-01,BBG000BCQZS4,1,USD
244,MWLQNZ-R,2021-07-08,BBG000BJJD51,0,USD
245,MYTZRZ-R,2021-09-21,BBG000BGCCC8,0,USD
246,MYYY9P-R,2021-09-28,BBG000PN5CZ1,0,CAD
247,MYZ7WZ-R,2021-07-15,BBG000BX8DC4,1,USD
248,N136PW-R,2021-09-28,BBG000NVLH13,0,CAD
249,N232R0-R,2020-01-30,BBG000TBYFR3,0,USD
250,N286BN-R,2021-07-30,BBG000BJJ834,1,CAD
251,N4K7VB-R,2021-07-23,BBG000C07VV5,0,USD
252,N5ZX4C-R,2021-07-29,BBG001CSBBW0,0,USD
253,N6SQBJ-R,2021-09-03,BBG000BCFXT0,0,USD
254,N7XFK3-R,2021-08-30,BBG000BSDM66,0,USD
255,N969LJ-R,2021-07-23,BBG000BJ7RY1,0,USD
256,NFMMHD-R,2021-07-30,BBG000BDJ2F7,0,USD
257,NFRN55-R,2021-07-22,BBG000BQY289,1,USD
258,NGW97P-R,2021-07-30,BBG000BQHGR6,1,USD
259,NHX86P-R,2021-09-29,BBG000BQV317,0,USD
260,NJTCZ6-R,2021-09-28,BBG003BW0JD4,0,CAD
261,NK190K-R,2021-07-15,BBG000DZS2L9,0,USD
262,NK4NFQ-R,2021-07-08,BBG000BC6SL9,1,CAD
263,NK4TRW-R,2021-07-07,BBG000BWGK40,0,USD
264,NL5NGR-R,2021-07-15,BBG000BF33K1,0,USD
265,NNKD2Y-R,2021-07-02,BBG000DMBXR2,1,USD
266,NNKRT9-R,2021-07-09,BBG000BYWTL0,1,CAD
267,NRFNHW-R,2020-01-30,BBG0046HZ552,0,USD
268,NSYHPP-R,2021-07-19,BBG000DWZWT4,0,USD
269,NV3W1T-R,2021-09-21,BBG000FBJQM6,0,USD
270,NW71C0-R,2021-07-23,BBG000QJ80Q2,0,USD
271,NW8BQ3-R,2021-07-09,BBG000G6Y5W4,1,USD
272,NW8T75-R,2021-09-28,BBG006S1YW78,0,CAD
273,NXHT26-R,2021-09-29,BBG000C2DJ32,0,USD
274,NXHX89-R,2021-07-16,BBG000BBRPL4,0,USD
275,NYJJKZ-R,2021-07-02,BBG000BS4616,0,USD
276,P0V324-R,2021-09-27,BBG000Q3RGN4,0,USD
277,P48XTD-R,2021-07-29,BBG000D1FJT3,0,USD
278,P59DVY-R,2021-07-19,BBG000F83JZ2,0,USD
279,P5K6R8-R,2020-01-31,BBG000PNZ5G4,0,USD
280,P5MQ14-R,2021-07-23,BBG00JBBPRZ6,0,USD
281,PBZHQ6-R,2021-07-21,BBG000BBWB75,0,USD
282,PC4Y29-R,2021-06-22,BBG000BP3NW2,0,USD
283,PFC922-R,2020-01-29,BBG0068RV8Z8,0,USD
284,PFD89C-R,2021-07-23,BBG000F79GY5,0,USD
285,PHP2BT-R,2021-09-23,BBG000BS6M19,1,CAD
286,PHQ4CT-R,2021-09-28,BBG000LHD7R9,1,CAD
287,PJ97D9-R,2021-07-09,BBG004HXD0G8,0,USD
288,PKTRJD-R,2021-07-01,BBG000HL4L03,0,USD
289,PKYQ23-R,2021-07-07,BBG000GJCL55,0,USD
290,PKZ95N-R,2021-07-29,BBG000BW2QX0,1,USD
291,PM2ZB6-R,2021-07-15,BBG000BMXDR4,0,CAD
292,PX8K28-R,2021-09-28,BBG000PHQ3V5,0,CAD
293,PY50G1-R,2021-07-15,BBG000BRD0D8,1,USD
294,PY5KHK-R,2021-07-19,BBG000BF0K17,1,USD
295,PY5NPN-R,2021-07-30,BBG00SSQFPK6,1,USD
296,PY9CS4-R,2021-07-15,BBG000BJTD50,0,USD
297,Q1LLR2-R,2021-07-14,BBG000BB1LK2,0,USD
298,Q1QBWL-R,2021-07-02,BBG000BWPP85,0,USD
299,Q3VTNZ-R,2021-07-15,BBG000FXW512,1,USD
300,Q8CPF7-R,2021-09-28,BBG000BFFW79,0,CAD
301,Q9G7JV-R,2021-09-28,BBG00384XTD2,0,CAD
302,QCSD0F-R,2021-09-27,BBG000DPKKK0,0,USD
303,QD02XV-R,2021-09-29,BBG000M1K955,0,USD
304,QD8WKZ-R,2021-07-29,BBG000C4ZZ10,1,USD
305,QGNSPH-R,2021-09-28,BBG0046J5J60,0,CAD
306,QH2H8S-R,2021-07-30,BBG000BQDF10,0,USD
307,QH6F7Y-R,2021-09-21,BBG000M2NYQ2,0,USD
308,QHBBQM-R,2021-07-29,BBG000D2JB50,0,USD
309,QHBXV5-R,2021-07-15,BBG000BZ9223,1,USD
310,QJBZ19-R,2021-07-01,BBG000BVD6X4,1,USD
311,QKMC58-R,2021-09-14,BBG000BCBSC3,1,CAD
312,QLL1T4-R,2021-06-30,BBG000B9YYH7,0,USD
313,QP3LLV-R,2021-07-23,BBG000JYP7L8,1,USD
314,QR5D8Q-R,2021-07-02,BBG000C3LQ53,0,USD
315,QR8VWZ-R,2021-09-28,BBG000CXNF22,0,CAD
316,QS9J8P-R,2021-07-02,BBG000F4HKP4,0,USD
317,QT3C4H-R,2021-09-28,BBG009CQCCH1,0,CAD
318,QVQ2GN-R,2021-07-02,BBG000BBTJZ1,0,USD
319,QWNLSC-R,2021-07-14,BBG000BVL2G3,0,USD
320,R0499K-R,2020-12-18,BBG000BPHJ92,0,USD
321,R3GXTP-R,2021-07-29,BBG000BCZDB1,0,CAD
322,R3GYWQ-R,2021-06-23,BBG000C60K98,0,USD
323,R4S089-R,2021-09-28,BBG000DH4YM4,1,CAD
324,R4SK9T-R,2021-07-30,BBG000BXSQ97,1,CAD
325,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
326,R5R5YR-R,2021-09-14,BBG000PN8SH3,0,CAD
327,R5RD6T-R,2021-07-06,BBG000BKLH74,1,USD
328,R5XGXL-R,2021-07-08,BBG000BKCFC2,1,USD
329,R887PW-R,2021-07-22,BBG000PKZDX4,0,USD
330,R95W9R-R,2021-07-15,BBG000C3FGH9,1,USD
331,RBHHTX-R,2021-09-28,BBG0039G71V4,1,CAD
332,RC2NL2-R,2021-09-29,BBG004DFMB77,0,USD
333,RC9616-R,2021-09-28,BBG00582TDZ7,1,CAD
334,RDQX50-R,2021-07-30,BBG000C037V2,0,USD
335,RFQ1N9-R,2021-07-20,BBG000BXTNB0,0,CAD
336,RGM8LX-R,2021-07-29,BBG00MRDFJ50,0,USD
337,RK3DL5-R,2021-07-30,BBG000FY4S11,1,USD
338,RQSKKH-R,2021-07-30,BBG000BF0672,0,USD
339,RS2ZNF-R,2021-07-21,BBG000C3HB24,0,USD
340,RVBRQX-R,2021-09-28,BBG000KN5J90,1,CAD
341,RVC5J9-R,2021-07-30,BBG000D8RG11,1,USD
342,RXH4B6-R,2021-09-28,BBG000BDTV08,1,CAD
343,RYRC40-R,2021-07-29,BBG000BPZBB6,1,USD
344,RYTJNF-R,2021-06-23,BBG00RP5HYS8,1,USD
345,RYTLD3-R,2021-09-21,BBG000C32KN7,0,USD
346,RZXDWV-R,2021-07-22,BBG000BR2TH3,1,USD
347,S3D6M4-R,2021-07-02,BBG000GGLZZ7,0,USD
348,S6PC9W-R,2021-09-14,BBG000BDP1P1,1,CAD
349,S6ZVJX-R,2021-07-14,BBG000PQPCM6,0,USD
350,S7Q76X-R,2021-09-28,BBG000C0GL92,0,CAD
351,S8MPCH-R,2021-07-30,BBG002537TC9,0,USD
352,SC6PG2-R,2021-07-08,BBG005T5RWR6,0,USD
353,SCWF3N-R,2021-06-29,BBG009H33QM0,0,USD
354,SD0F4T-R,2021-09-14,BBG004RXCMJ7,1,CAD
355,SD84W1-R,2021-07-15,BBG000BJ5G95,0,USD
356,SDD8QX-R,2021-07-02,BBG000BF4DG3,0,USD
357,SDDNG8-R,2021-07-08,BBG000BVMZD2,0,USD
358,SDKY5W-R,2021-09-28,BBG00L07HDN5,0,CAD
359,SGNMXY-R,2021-07-16,BBG000BGD220,0,USD
360,SGX35Z-R,2021-09-17,BBG003CNYJ00,0,USD
361,SHNDLT-R,2021-07-14,BBG000B9ZXB4,1,USD
362,SJSMSW-R,2021-09-21,BBG000BCB3K9,1,CAD
363,SLG208-R,2021-09-02,BBG000QYBB54,0,CAD
364,SNC4KL-R,2021-07-29,BBG000M6TR37,0,USD
365,SSVTZP-R,2021-08-31,BBG000P4BDT1,0,USD
366,STRYM2-R,2021-07-01,BBG000NKDGG2,0,USD
367,SW586Q-R,2021-07-23,BBG000BM2GS0,0,USD
368,SW6SST-R,2020-01-29,BBG00HPBBSM2,0,USD
369,SYKZRW-R,2021-09-29,BBG003LB3TH0,0,USD
370,T0J5JB-R,2021-07-12,BBG000C3KB84,0,USD
371,T1NTHS-R,2021-07-29,BBG000CLP0Y4,0,USD
372,T1TZBM-R,2021-07-09,BBG000BBFFS2,0,USD
373,T66XM6-R,2021-07-29,BBG000BLFSZ4,0,USD
374,T6788J-R,2021-04-15,BBG000BSLZH6,0,USD
375,TBXQQ1-R,2021-07-13,BBG000BHRMK9,0,USD
376,TCX5SM-R,2021-09-28,BBG000BM1Q09,1,CAD
377,TD0J4R-R,2021-07-29,BBG000BWD8Y7,0,USD
378,TDZFBZ-R,2021-07-30,BBG000BC2R71,0,USD
379,TF8YGW-R,2021-07-08,BBG000QWLH09,0,USD
380,TG94W1-R,2021-07-30,BBG000CLNSF6,0,USD
381,TKPKXZ-R,2021-07-01,BBG000BJ3LL2,0,USD
382,TKQFKS-R,2021-07-01,BBG000CSY9W2,0,USD
383,TKSJKR-R,2021-09-28,BBG000GN4ZY2,1,CAD
384,TLPRD7-R,2021-07-29,BBG00KXKRKY3,0,USD
385,TLQ31K-R,2021-06-21,BBG000BVQRY3,0,USD
386,TLTT41-R,2021-04-01,BBG000C4NJF4,0,USD
387,TP1NFN-R,2020-02-27,BBG000GSC7W6,0,CAD
388,TP420X-R,2021-09-28,BBG000BYCJJ7,1,CAD
389,TPVMLM-R,2021-07-16,BBG00NNW6M44,0,USD
390,TQ33B3-R,2021-09-28,BBG000BZH3D0,1,CAD
391,TW6KKV-R,2021-07-20,BBG0039320N9,1,USD
392,TWXW2R-R,2021-07-23,BBG000BQQH30,1,USD
393,TXX939-R,2021-07-08,BBG000BFF550,0,USD
394,TY1RMH-R,2021-08-30,BBG000BGCQT9,0,USD
395,TYSRJ3-R,2021-09-28,BBG004P8YQ01,1,CAD
396,V06P89-R,2021-07-14,BBG000BFJFX3,0,USD
397,V0LYTZ-R,2020-01-30,BBG003M3V230,0,USD
398,V1HJ7P-R,2021-07-16,BBG000CWBQC2,0,USD
399,V2GC4P-R,2021-07-14,BBG000HCXFS4,0,USD
400,V2LL6N-R,2021-06-29,BBG000BFSND8,0,USD
401,V3RWFQ-R,2021-07-23,BBG000BWBMM1,0,USD
402,V60VXD-R,2021-09-28,BBG000BBW9W2,1,CAD
403,V888Y5-R,2021-09-28,BBG002PV93G6,0,CAD
404,V98KZX-R,2021-07-02,BBG000BDPC13,0,USD
405,VCNTLL-R,2021-07-29,BBG000BW6NY2,0,USD
406,VCP8G0-R,2021-07-30,BBG000BRRN07,0,USD
407,VDVMT4-R,2021-07-16,BBG000MRCDJ3,0,CAD
408,VFY8ZQ-R,2021-07-29,BBG000BC1L02,1,USD
409,VGYKN2-R,2021-07-23,BBG000BCJG31,1,CAD
410,VJ0NT5-R,2021-07-15,BBG003BW05K6,0,USD
