,fsym_id,bbg_id,ticker,bm_id,pid,strategy,rdate
80,JT792F-R,/bbgid/BBG000C0QCK8,MFC CN,SPTSX,,,2021-10-31
81,K6Q83L-R,/bbgid/BBG000BCG226,RCI/B CN,SPTSX,,,2021-10-31
82,KDC2JN-R,/bbgid/BBG00K6988R4,IAG CN,SPTSX,,,2021-10-31
83,KFP1P3-R,/bbgid/BBG000BZVKN5,SEA CN,SPTSX,,,2021-10-31
84,KGSZF0-R,/bbgid/BBG000RSS169,ACB CN,SPTSX,,,2021-10-31
85,KHZRFD-R,/bbgid/BBG000FFVZT6,AIF CN,SPTSX,,,2021-10-31
86,L0ND5P-R,/bbgid/BBG00C7Q12N7,ECN CN,SPTSX,,CA,2021-10-31
87,L0NDP5-R,/bbgid/BBG000DPZC04,RUS CN,SPTSX,,,2021-10-31
88,L56306-R,/bbgid/BBG000BC1LY5,SU CN,SPTSX,,,2021-10-31
89,L7MTPJ-R,/bbgid/BBG003FD9W71,GFL CN,SPTSX,,,2021-10-31
90,L7N0TG-R,/bbgid/BBG000BZQ983,NA CN,SPTSX,,,2021-10-31
91,LD1K6L-R,/bbgid/BBG000CZX2P0,MG CN,SPTSX,,CA,2021-10-31
92,LF9ZDL-R,/bbgid/BBG000H21KT9,ARX CN,SPTSX,,,2021-10-31
93,LGH1W3-R,/bbgid/BBG00GTR08C2,JWEL CN,SPTSX,BG013,CA,2021-10-31
94,LJPXK2-R,/bbgid/BBG000C0BT45,HR-U CN,SPTSX,,,2021-10-31
95,LKVX5V-R,/bbgid/BBG000D17GK7,CUF-U CN,SPTSX,,,2021-10-31
96,LRJBXM-R,/bbgid/BBG000VGZPL2,SII CN,SPTSX,,,2021-10-31
97,LRPWR2-R,/bbgid/BBG00VSHRSH4,DND CN,SPTSX,,,2021-10-31
98,LTN487-R,/bbgid/BBG000DMM476,CP CN,SPTSX,BG013,CA,2021-10-31
99,M0DGHQ-R,/bbgid/BBG000PVB2B4,PXT CN,SPTSX,,,2021-10-31
100,M1Y05B-R,/bbgid/BBG0018BVXB5,KNT CN,SPTSX,,,2021-10-31
101,M2LK7H-R,/bbgid/BBG000BBJ9L9,BLDP CN,SPTSX,,,2021-10-31
102,M3QDQ6-R,/bbgid/BBG000BGHJ83,CAR-U CN,SPTSX,,,2021-10-31
103,M4W5YS-R,/bbgid/BBG000BBN1C1,MAG CN,SPTSX,,,2021-10-31
104,MBJNMG-R,/bbgid/BBG0014LGC02,CNQ CN,SPTSX,,CA,2021-10-31
105,MBP9GT-R,/bbgid/BBG000JXM895,OTEX CN,SPTSX,BG013,CA,2021-10-31
106,MKCXFN-R,/bbgid/BBG000BCNST2,SNC CN,SPTSX,,,2021-10-31
107,MKH9XV-R,/bbgid/BBG000BY07V2,CFP CN,SPTSX,,,2021-10-31
108,MMMCXV-R,/bbgid/BBG000BSWRQ2,TXG CN,SPTSX,,,2021-10-31
109,MMMG1X-R,/bbgid/BBG009HT65R1,AGI CN,SPTSX,,CA,2021-10-31
110,MR5BN1-R,/bbgid/BBG000BFK1R9,TRI CN,SPTSX,BG013,CA,2021-10-31
111,N03DYZ-R,/bbgid/BBG000DQ7170,BCE CN,SPTSX,,,2021-10-31
112,N17TH6-R,/bbgid/BBG000BYTHG6,FTS CN,SPTSX,,,2021-10-31
113,N286BN-R,/bbgid/BBG000BJJ834,EMA CN,SPTSX,,,2021-10-31
114,N4K9ZD-R,/bbgid/BBG000BZ2Y20,GWO CN,SPTSX,,,2021-10-31
115,N5NG2F-R,/bbgid/BBG000PKZFB3,MRE CN,SPTSX,,CA,2021-10-31
116,N829VP-R,/bbgid/BBG000BQG6Z0,SSRM CN,SPTSX,,,2021-10-31
117,NB5RP3-R,/bbgid/BBG000BXSFH2,BLX CN,SPTSX,,,2021-10-31
118,NDGZHY-R,/bbgid/BBG000BZYZB2,T CN,SPTSX,BG013,,2021-10-31
119,NFLZ7S-R,/bbgid/BBG000BHWHV2,CCA CN,SPTSX,,CA,2021-10-31
120,NK0V54-R,/bbgid/BBG000C7P7N2,ENB CN,SPTSX,,,2021-10-31
121,NK4NFQ-R,/bbgid/BBG000BC6SL9,ONEX CN,SPTSX,,CA,2021-10-31
122,NL8WMS-R,/bbgid/BBG000BYQVJ5,FFH CN,SPTSX,,,2021-10-31
123,P1WWLX-R,/bbgid/BBG000DKQDS3,WDO CN,SPTSX,,,2021-10-31
124,PBZKZD-R,/bbgid/BBG000RG1PM3,OGC CN,SPTSX,,,2021-10-31
125,PC2KK2-R,/bbgid/BBG000BMZ5P1,CSU CN,SPTSX,,,2021-10-31
126,PGJW6S-R,/bbgid/BBG000BZC425,L CN,SPTSX,,CA,2021-10-31
127,PGQCV2-R,/bbgid/BBG0017DRN10,TOU CN,SPTSX,,CA,2021-10-31
128,PHP2BT-R,/bbgid/BBG000BS6M19,PPL CN,SPTSX,,,2021-10-31
129,PHQ4CT-R,/bbgid/BBG000LHD7R9,EIF CN,SPTSX,,,2021-10-31
130,PK77G8-R,/bbgid/BBG00X2VHVV5,NVEI CN,SPTSX,,,2021-10-31
131,PLWH27-R,/bbgid/BBG00334PDN0,NXE CN,SPTSX,,,2021-10-31
132,PRMD3Z-R,/bbgid/BBG000D0PTF7,IMO CN,SPTSX,,CA,2021-10-31
133,PRR12D-R,/bbgid/BBG000C460K8,VET CN,SPTSX,,,2021-10-31
134,PX63DZ-R,/bbgid/BBG000LS68P3,SLF CN,SPTSX,,,2021-10-31
135,PZHJN0-R,/bbgid/BBG000PWGV23,CG CN,SPTSX,,,2021-10-31
136,Q4ZYNY-R,/bbgid/BBG000D17XL9,MTY CN,SPTSX,,,2021-10-31
137,Q7CL31-R,/bbgid/BBG000BZCZJ8,LB CN,SPTSX,,,2021-10-31
138,QJ1TVZ-R,/bbgid/BBG00L7XTS73,TLRY CN,SPTSX,,,2021-10-31
139,QJB2BG-R,/bbgid/BBG000BYK2V1,NGD CN,SPTSX,,,2021-10-31
140,QJKQYN-R,/bbgid/BBG000QDQ4F9,IFC CN,SPTSX,BG013,CA,2021-10-31
141,QMW47R-R,/bbgid/BBG000BC5DJ6,NG CN,SPTSX,,,2021-10-31
142,QQ42ND-R,/bbgid/BBG000K1XDF3,LUN CN,SPTSX,,CA,2021-10-31
143,QVQ1DM-R,/bbgid/BBG000BCC284,POW CN,SPTSX,,,2021-10-31
144,R3MHJZ-R,/bbgid/BBG000GB1NC2,BYD CN,SPTSX,,,2021-10-31
145,R4SK9T-R,/bbgid/BBG000BXSQ97,BMO CN,SPTSX,,CA,2021-10-31
146,R6XPFW-R,/bbgid/BBG000BCS9D6,TECK/B CN,SPTSX,,,2021-10-31
147,R88PLB-R,/bbgid/BBG003CSCHG0,IVN CN,SPTSX,,,2021-10-31
148,RBHHTX-R,/bbgid/BBG0039G71V4,DIR-U CN,SPTSX,,,2021-10-31
149,RBHW3V-R,/bbgid/BBG006G267W7,CRON CN,SPTSX,,,2021-10-31
150,RC9616-R,/bbgid/BBG00582TDZ7,CRT-U CN,SPTSX,,,2021-10-31
151,RFQX93-R,/bbgid/BBG000CWQ765,ATD/B CN,SPTSX,BG013,CA,2021-10-31
152,RH0GWC-R,/bbgid/BBG000TRN6Z1,FNV CN,SPTSX,,CA,2021-10-31
153,RH34VR-R,/bbgid/BBG000PV7F57,AC CN,SPTSX,,,2021-10-31
154,RMJYP2-R,/bbgid/BBG000F0X9W1,FVI CN,SPTSX,,,2021-10-31
155,RT20YM-R,/bbgid/BBG000BRW7J6,CLS CN,SPTSX,,,2021-10-31
156,RVBRQX-R,/bbgid/BBG000KN5J90,IIP-U CN,SPTSX,BG013,CA,2021-10-31
157,RWBV02-R,/bbgid/BBG000BK4N16,K CN,SPTSX,,,2021-10-31
158,RXH4B6-R,/bbgid/BBG000BDTV08,D-U CN,SPTSX,,,2021-10-31
159,RZVJ92-R,/bbgid/BBG000BVXRC9,DML CN,SPTSX,,,2021-10-31
160,S1ZZ0F-R,/bbgid/BBG000BY0R66,NWC CN,SPTSX,,,2021-10-31
161,S6JZ60-R,/bbgid/BBG00Q2B1C98,DCBO CN,SPTSX,,,2021-10-31
162,SD0F4T-R,/bbgid/BBG004RXCMJ7,RNW CN,SPTSX,,,2021-10-31
163,SHN9JV-R,/bbgid/BBG000GFWRX7,LAC CN,SPTSX,,,2021-10-31
164,SJSMSW-R,/bbgid/BBG000BCB3K9,PKI CN,SPTSX,,,2021-10-31
165,SKX4M8-R,/bbgid/BBG000BXF5W1,ACO/X CN,SPTSX,,,2021-10-31
166,SQGTV7-R,/bbgid/BBG000BD1GP4,WFG CN,SPTSX,,CA,2021-10-31
167,SRR5X5-R,/bbgid/BBG000BHGZT3,SAP CN,SPTSX,,,2021-10-31
168,SVZJ8B-R,/bbgid/BBG000BBH2L6,ATA CN,SPTSX,,,2021-10-31
169,SYS0R0-R,/bbgid/BBG007PN0489,QSR CN,SPTSX,,,2021-10-31
170,SZJK3L-R,/bbgid/BBG001QG2N64,X CN,SPTSX,BG013,CA,2021-10-31
171,T1NRCQ-R,/bbgid/BBG000BYYC35,GIB/A CN,SPTSX,,,2021-10-31
172,T2XF84-R,/bbgid/BBG000BLTVN5,PBH CN,SPTSX,BG013,CA,2021-10-31
173,T2Z5LS-R,/bbgid/BBG000TSWM66,INE CN,SPTSX,,,2021-10-31
174,T4259K-R,/bbgid/BBG000BC1X33,STN CN,SPTSX,,CA,2021-10-31
175,T43Q80-R,/bbgid/BBG000G9HTM6,DPM CN,SPTSX,,,2021-10-31
176,T8H08Z-R,/bbgid/BBG000KKY9S5,TRQ CN,SPTSX,,,2021-10-31
177,T8X2RS-R,/bbgid/BBG00JM9SL98,NTR CN,SPTSX,,CA,2021-10-31
178,TCX5SM-R,/bbgid/BBG000BM1Q09,REI-U CN,SPTSX,,,2021-10-31
179,TGK8GS-R,/bbgid/BBG0020B54Q8,NFI CN,SPTSX,,,2021-10-31
180,TKSJKR-R,/bbgid/BBG000GN4ZY2,LWRK CN,SPTSX,,,2021-10-31
181,TMTXG7-R,/bbgid/BBG000BD2407,WPK CN,SPTSX,,,2021-10-31
182,TP420X-R,/bbgid/BBG000BYCJJ7,CSH-U CN,SPTSX,,,2021-10-31
183,TQ33B3-R,/bbgid/BBG000BZH3D0,MTL CN,SPTSX,,,2021-10-31
184,TQ8V8H-R,/bbgid/BBG000BXJSH4,ARE CN,SPTSX,,CA,2021-10-31
185,TQDY7H-R,/bbgid/BBG002Z98CL9,WELL CN,SPTSX,,,2021-10-31
186,TR8891-R,/bbgid/BBG000C40QG2,BEP-U CN,SPTSX,,,2021-10-31
187,TRDSY9-R,/bbgid/BBG000BC8SH2,PAAS CN,SPTSX,,CA,2021-10-31
188,TSDJK4-R,/bbgid/BBG009L730J7,KL CN,SPTSX,,CA,2021-10-31
189,TTTZFZ-R,/bbgid/BBG0018BP8R0,PVG CN,SPTSX,,,2021-10-31
190,TXY0GZ-R,/bbgid/BBG000PPJTH4,CPG CN,SPTSX,,,2021-10-31
191,TYPLZM-R,/bbgid/BBG0093LLBM8,FSV CN,SPTSX,BG013,CA,2021-10-31
192,TYSRJ3-R,/bbgid/BBG004P8YQ01,CHP-U CN,SPTSX,,,2021-10-31
193,V1HC1N-R,/bbgid/BBG000VC6WR2,BIP-U CN,SPTSX,,,2021-10-31
194,V60VXD-R,/bbgid/BBG000BBW9W2,AX-U CN,SPTSX,,,2021-10-31
195,V759HN-R,/bbgid/BBG000HRCTX8,LIF CN,SPTSX,,CA,2021-10-31
196,VBMVML-R,/bbgid/BBG000P4R174,WSP CN,SPTSX,,,2021-10-31
197,VGYKN2-R,/bbgid/BBG000BCJG31,RY CN,SPTSX,,,2021-10-31
198,VK6WS2-R,/bbgid/BBG000C03MD9,CS CN,SPTSX,,,2021-10-31
199,VMM07R-R,/bbgid/BBG000Q6W6G1,WEED CN,SPTSX,,,2021-10-31
200,VNN3BR-R,/bbgid/BBG000CK8Q69,SMU-U CN,SPTSX,,,2021-10-31
201,VT67J6-R,/bbgid/BBG000G0LND3,RBA CN,SPTSX,,,2021-10-31
202,VV9LP2-R,/bbgid/BBG006L2SZC7,OR CN,SPTSX,,,2021-10-31
203,VYWGHH-R,/bbgid/BBG000BXPP29,BBD/B CN,SPTSX,,,2021-10-31
204,VZDYKL-R,/bbgid/BBG009DT66D8,TOY CN,SPTSX,,,2021-10-31
205,W103Q3-R,/bbgid/BBG000DC8RC7,BHC CN,SPTSX,,,2021-10-31
206,W13NGF-R,/bbgid/BBG000BLZFL5,AQN CN,SPTSX,,CA,2021-10-31
207,W235P2-R,/bbgid/BBG000BH2VW3,CIGI CN,SPTSX,,,2021-10-31
208,W3F6YL-R,/bbgid/BBG000BTJ2T7,ENGH CN,SPTSX,BG013,,2021-10-31
209,W7S6D8-R,/bbgid/BBG000BXSXH3,BNS CN,SPTSX,,,2021-10-31
210,W800CN-R,/bbgid/BBG000Q32RJ2,CF CN,SPTSX,,CA,2021-10-31
211,W8YZJS-R,/bbgid/BBG000GT6BT6,EQB CN,SPTSX,,CA,2021-10-31
212,WB1QXG-R,/bbgid/BBG000CFV2F7,SOY CN,SPTSX,,,2021-10-31
213,WC5Y1H-R,/bbgid/BBG000GLP2C0,CNR CN,SPTSX,BG013,CA,2021-10-31
214,WFH94G-R,/bbgid/BBG000BBH1K9,ELD CN,SPTSX,,,2021-10-31
215,WHQQKM-R,/bbgid/BBG000BZGZ95,EDR CN,SPTSX,,,2021-10-31
216,WJYLFT-R,/bbgid/BBG00HNV5D77,ERO CN,SPTSX,,,2021-10-31
217,WL1C5V-R,/bbgid/BBG000DSZHQ9,WCP CN,SPTSX,,,2021-10-31
218,WM8ZW3-R,/bbgid/BBG000NV1YC6,ERF CN,SPTSX,,CA,2021-10-31
219,WN8BRL-R,/bbgid/BBG000D07ZQ1,TRP CN,SPTSX,BG013,,2021-10-31
220,WRTQ85-R,/bbgid/BBG000BQ5ZN1,GIL CN,SPTSX,,,2021-10-31
221,WW3PDJ-R,/bbgid/BBG003QVLZ78,REAL CN,SPTSX,,,2021-10-31
222,WXD74Z-R,/bbgid/BBG000BXX6N9,CAS CN,SPTSX,,CA,2021-10-31
223,WZHGL6-R,/bbgid/BBG000BZ3B38,HCG CN,SPTSX,,,2021-10-31
224,X0MNQ7-R,/bbgid/BBG000C06730,ITP CN,SPTSX,,,2021-10-31
225,X1SH0V-R,/bbgid/BBG000C44CB4,YRI CN,SPTSX,,CA,2021-10-31
226,X2DZC9-R,/bbgid/BBG004G493C6,DOO CN,SPTSX,,,2021-10-31
227,X3JLR4-R,/bbgid/BBG004DW5NB8,SHOP CN,SPTSX,,,2021-10-31
228,X42HGH-R,/bbgid/BBG000BX7818,FM CN,SPTSX,,,2021-10-31
229,X4JD2N-R,/bbgid/BBG001NQ7774,GEI CN,SPTSX,,,2021-10-31
230,XF814J-R,/bbgid/BBG000C9K6K8,BAM/A CN,SPTSX,BG013,CA,2021-10-31
231,XKPX2X-R,/bbgid/BBG000BBHGQ0,BEI-U CN,SPTSX,,,2021-10-31
232,XLXZ75-R,/bbgid/BBG00DR7R5K3,ATZ CN,SPTSX,,,2021-10-31
