,fsym_id,bbg_id,ticker,bm_id,pid,strategy,rdate
124,G8WDMZ-R,/bbgid/BBG000BBVJZ8,DVN US,SP500,,,2021-11-30
125,GFJGD5-R,/bbgid/BBG000BQC9V2,NWL US,SP500,,,2021-11-30
126,GGPDYX-R,/bbgid/BBG000BHLYP4,CME US,SP500,,,2021-11-30
127,FT8DNV-R,/bbgid/BBG000BP52R2,MMM US,SP500,,,2021-11-30
128,FT8FQW-R,/bbgid/BBG000HS77T5,VZ US,SP500,,,2021-11-30
129,FVD6P4-R,/bbgid/BBG005XR47P5,CTLT US,SP500,,,2021-11-30
130,FWHC5K-R,/bbgid/BBG000C2V3D6,A US,SP500,,,2021-11-30
131,GN6RRQ-R,/bbgid/BBG000BVVQQ8,TXT US,SP500,,,2021-11-30
132,GRMY8C-R,/bbgid/BBG000BH3JF8,DHR US,SP500,,,2021-11-30
133,FXH4XG-R,/bbgid/BBG000CGC1X8,QCOM US,SP500,,,2021-11-30
134,HJXXH4-R,/bbgid/BBG001KJ2HM9,HII US,SP500,,,2021-11-30
135,GRQMJ0-R,/bbgid/BBG000WCFV84,LYB US,SP500,,,2021-11-30
136,GS3RJ8-R,/bbgid/BBG000BY2Y78,IVZ US,SP500,,,2021-11-30
137,FYT41X-R,/bbgid/BBG000D898T9,CAH US,SP500,,,2021-11-30
138,FZRL7K-R,/bbgid/BBG000BB8SW7,PKG US,SP500,,,2021-11-30
139,G3949H-R,/bbgid/BBG000QH56C1,CBOE US,SP500,,,2021-11-30
140,GZKHGQ-R,/bbgid/BBG000C1XVK6,RE US,SP500,,,2021-11-30
141,GFJC62-R,/bbgid/BBG000C3J3C9,CSCO US,SP500,,,2021-11-30
142,H1PMLS-R,/bbgid/BBG000BFQYY3,CL US,SP500,,,2021-11-30
143,GGPVTB-R,/bbgid/BBG000CH5208,UNH US,SP500,BG001,,2021-11-30
144,H69CWS-R,/bbgid/BBG002PHSYX9,FANG US,SP500,,,2021-11-30
145,HF1P15-R,/bbgid/BBG000BJ49H3,BWA US,SP500,,,2021-11-30
146,GQGQ5C-R,/bbgid/BBG000BLW530,EMN US,SP500,,,2021-11-30
147,GRSDSK-R,/bbgid/BBG000B9X8C0,AEE US,SP500,,,2021-11-30
148,HQ2MHF-R,/bbgid/BBG00LNJRQ09,AMCR US,SP500,,,2021-11-30
149,GZMRSV-R,/bbgid/BBG000BN2DC2,CRM US,SP500,,,2021-11-30
150,H0P6P9-R,/bbgid/BBG000D2ZTS8,HBI US,SP500,,,2021-11-30
151,HQ87P5-R,/bbgid/BBG000BVV7G1,TXN US,SP500,BG001,,2021-11-30
152,H2VPCM-R,/bbgid/BBG000BBGGQ1,VLO US,SP500,,,2021-11-30
153,HSF35X-R,/bbgid/BBG000BNNKG9,MAS US,SP500,,,2021-11-30
154,GM3DBL-R,/bbgid/BBG00FWQ4VD6,ULTA US,SP500,,,2021-11-30
155,HSFL3C-R,/bbgid/BBG000BRJ809,PPG US,SP500,,,2021-11-30
156,H7DGWR-R,/bbgid/BBG000BKVJK4,HAS US,SP500,,,2021-11-30
157,HTM0LK-R,/bbgid/BBG009S39JX6,GOOGL US,SP500,,,2021-11-30
158,HF5SX1-R,/bbgid/BBG000C17X76,BIIB US,SP500,,,2021-11-30
159,GN6KCJ-R,/bbgid/BBG000BKTFN2,HAL US,SP500,,,2021-11-30
160,HHB3C8-R,/bbgid/BBG000D4LWF6,MDLZ US,SP500,,,2021-11-30
161,HVV49B-R,/bbgid/BBG000BR37X2,PGR US,SP500,,,2021-11-30
162,HJG212-R,/bbgid/BBG000BL8804,HST US,SP500,,,2021-11-30
163,HKLJPC-R,/bbgid/BBG000BQ8KV2,NUE US,SP500,,,2021-11-30
164,HMVVTC-R,/bbgid/BBG000BD0TF8,BEN US,SP500,,,2021-11-30
165,GRS9LG-R,/bbgid/BBG000BBNYF6,DRI US,SP500,,,2021-11-30
166,HXZ458-R,/bbgid/BBG000DSMS70,ILMN US,SP500,,,2021-11-30
167,HN195G-R,/bbgid/BBG000C101X4,ABMD US,SP500,,,2021-11-30
168,HNZVK6-R,/bbgid/BBG000BF6LY3,CCL US,SP500,,,2021-11-30
169,HP13ZD-R,/bbgid/BBG008NXC572,WRK US,SP500,,,2021-11-30
170,HP58X9-R,/bbgid/BBG000F7RCJ1,AAP US,SP500,BG001,,2021-11-30
171,HQ4DBK-R,/bbgid/BBG000BQLTW7,ORCL US,SP500,,,2021-11-30
172,HY8GBD-R,/bbgid/BBG00VT0KNC3,MTCH US,SP500,,,2021-11-30
173,HZ6Z7Q-R,/bbgid/BBG000C0G1D1,INTC US,SP500,,,2021-11-30
174,J06Y9S-R,/bbgid/BBG000BWSGF4,BRO US,SP500,,,2021-11-30
175,GC9695-R,/bbgid/BBG000BSXQV7,SHW US,SP500,BG001,,2021-11-30
176,JTC04X-R,/bbgid/BBG000BGRY34,CVS US,SP500,,,2021-11-30
177,J1JDGR-R,/bbgid/BBG0074Q3NK6,CZR US,SP500,,,2021-11-30
178,J2MW73-R,/bbgid/BBG000L4M7F1,RMD US,SP500,,,2021-11-30
179,J70N5J-R,/bbgid/BBG000BQVTF5,PCAR US,SP500,,,2021-11-30
180,J70ZTV-R,/bbgid/BBG000BH1NH9,DE US,SP500,,,2021-11-30
181,J89J6Y-R,/bbgid/BBG000BNWG87,MDT US,SP500,,,2021-11-30
182,J994MP-R,/bbgid/BBG000H8TVT2,TGT US,SP500,,,2021-11-30
183,JCPT0R-R,/bbgid/BBG000LD9JQ8,WYNN US,SP500,,,2021-11-30
184,JDQ0K1-R,/bbgid/BBG000C7LMS8,AZO US,SP500,,,2021-11-30
185,JFW5HZ-R,/bbgid/BBG000FP1N32,NTAP US,SP500,,,2021-11-30
186,JJ39BV-R,/bbgid/BBG000CXYSZ6,FFIV US,SP500,,,2021-11-30
187,JKDM7P-R,/bbgid/BBG000BMFFQ0,J US,SP500,,,2021-11-30
188,JKGP5M-R,/bbgid/BBG000C1FB75,ICE US,SP500,,,2021-11-30
189,JLJ0VZ-R,/bbgid/BBG000C6CFJ5,GS US,SP500,,,2021-11-30
190,JMHSJV-R,/bbgid/BBG000C0F570,XLNX US,SP500,,,2021-11-30
191,JMHYW0-R,/bbgid/BBG000BR14K5,CB US,SP500,,,2021-11-30
192,JMNLQC-R,/bbgid/BBG000BFT2L4,CMCSA US,SP500,,,2021-11-30
193,JPTF52-R,/bbgid/BBG000BMKDM3,K US,SP500,,,2021-11-30
194,JQZ00G-R,/bbgid/BBG000BKFBD7,STT US,SP500,,,2021-11-30
195,JRFYNM-R,/bbgid/BBG001DCCGR8,MPC US,SP500,,,2021-11-30
196,J9F59G-R,/bbgid/BBG000BB5373,WU US,SP500,,,2021-11-30
197,JWH12W-R,/bbgid/BBG000BLMY92,MAA US,SP500,,,2021-11-30
198,JXMLY8-R,/bbgid/BBG000BM7HL0,ADSK US,SP500,,,2021-11-30
199,K24537-R,/bbgid/BBG000BKFZM4,GLW US,SP500,,,2021-11-30
200,K24Q4R-R,/bbgid/BBG000BGLRN3,LUMN US,SP500,,,2021-11-30
201,KPFMHW-R,/bbgid/BBG000L9CV04,UPS US,SP500,,,2021-11-30
202,K6RW63-R,/bbgid/BBG000C496P7,VIAC US,SP500,,,2021-11-30
203,K7TPSX-R,/bbgid/BBG000BBJQV0,NVDA US,SP500,,,2021-11-30
204,KTPK4Q-R,/bbgid/BBG0035LY913,NWSA US,SP500,,,2021-11-30
205,K8YRNT-R,/bbgid/BBG000BT0CM2,SIVB US,SP500,,,2021-11-30
206,KK1SFD-R,/bbgid/BBG000DW4Q75,LNT US,SP500,,,2021-11-30
207,KB2QBM-R,/bbgid/BBG000CVWGS6,ATVI US,SP500,BG001,,2021-11-30
208,KB791X-R,/bbgid/BBG000BCTQ65,XEL US,SP500,,,2021-11-30
209,KC6WDM-R,/bbgid/BBG000C1BW00,LMT US,SP500,,,2021-11-30
210,KDCD3Y-R,/bbgid/BBG000BQ5DS5,NSC US,SP500,,,2021-11-30
211,KDHCQP-R,/bbgid/BBG000BH2JM1,NLOK US,SP500,,,2021-11-30
212,KDJL0T-R,/bbgid/BBG000BCQ4P6,AVY US,SP500,,,2021-11-30
213,KDJSF0-R,/bbgid/BBG000BBL0Y1,ALK US,SP500,,,2021-11-30
214,KFJFWS-R,/bbgid/BBG000C1HN22,IEX US,SP500,,,2021-11-30
215,KFMMZS-R,/bbgid/BBG000FKJRC5,EL US,SP500,,,2021-11-30
216,KFP2R4-R,/bbgid/BBG000C41023,UDR US,SP500,,,2021-11-30
217,KFQHFG-R,/bbgid/BBG000QX74T1,CMG US,SP500,,,2021-11-30
218,KHX8Q2-R,/bbgid/BBG000BN84F3,DGX US,SP500,,,2021-11-30
219,KK1YRK-R,/bbgid/BBG000CX0P89,GPN US,SP500,,,2021-11-30
220,KM5Q58-R,/bbgid/BBG000BSLZY7,SCHW US,SP500,,,2021-11-30
221,JYRG0L-R,/bbgid/BBG006G063F9,INFO US,SP500,,,2021-11-30
222,JYWMBW-R,/bbgid/BBG000CKGBP2,GILD US,SP500,,,2021-11-30
223,JZWRR3-R,/bbgid/BBG000PXDL44,LKQ US,SP500,,,2021-11-30
224,KRQTDT-R,/bbgid/BBG000J2XL74,PM US,SP500,,,2021-11-30
225,K38HHD-R,/bbgid/BBG000BGD7W6,MAR US,SP500,,,2021-11-30
226,KTBGHT-R,/bbgid/BBG005D7PF34,CDAY US,SP500,,,2021-11-30
227,KV0J41-R,/bbgid/BBG000BMHYD1,JNJ US,SP500,,,2021-11-30
228,KW432H-R,/bbgid/BBG000BMH2Q7,JKHY US,SP500,,,2021-11-30
229,KXDMGL-R,/bbgid/BBG0113JGQF0,STX US,SP500,,,2021-11-30
230,LTP0Z2-R,/bbgid/BBG000BGJRC8,CSX US,SP500,,,2021-11-30
231,LTP334-R,/bbgid/BBG000BK67C7,GD US,SP500,,,2021-11-30
232,KB3YPS-R,/bbgid/BBG000BJSBJ0,NEE US,SP500,,,2021-11-30
233,KYJFW8-R,/bbgid/BBG000BQZMH4,PEG US,SP500,,,2021-11-30
234,KZKK3D-R,/bbgid/BBG000BG4202,CPB US,SP500,,,2021-11-30
235,L32LM8-R,/bbgid/BBG00DYNJGH9,HWM US,SP500,,,2021-11-30
236,L6CPTK-R,/bbgid/BBG000BH5DV1,INTU US,SP500,BG001,,2021-11-30
237,LZBPWV-R,/bbgid/BBG00Y4RQNH4,VTRS US,SP500,,,2021-11-30
238,L7LP86-R,/bbgid/BBG000C23PB0,LDOS US,SP500,,,2021-11-30
239,LBWNRX-R,/bbgid/BBG000BNC3Y9,LNC US,SP500,,,2021-11-30
240,LC0H1H-R,/bbgid/BBG000BLBVN4,BKNG US,SP500,,,2021-11-30
241,LD0WYZ-R,/bbgid/BBG000BGKTF9,COF US,SP500,,,2021-11-30
242,LD13C5-R,/bbgid/BBG000BNPSQ9,INCY US,SP500,,,2021-11-30
243,LKPWM4-R,/bbgid/BBG000BTQR96,SWK US,SP500,,,2021-11-30
244,KMBRT0-R,/bbgid/BBG000BLPBL5,AVB US,SP500,,,2021-11-30
245,KYCY91-R,/bbgid/BBG000BLGFJ9,LHX US,SP500,,,2021-11-30
246,LVYTWF-R,/bbgid/BBG000KCZPC3,IRM US,SP500,,,2021-11-30
247,LX237L-R,/bbgid/BBG000BD2NY8,BF/B US,SP500,,,2021-11-30
248,KYKCS8-R,/bbgid/BBG000VMWHH5,DISCK US,SP500,,,2021-11-30
249,L8SKLT-R,/bbgid/BBG000DQLV23,BMY US,SP500,,,2021-11-30
250,M1FW60-R,/bbgid/BBG000BW3299,UNP US,SP500,,,2021-11-30
251,M1H0C2-R,/bbgid/BBG000BJ2D31,SPG US,SP500,,,2021-11-30
252,LC1BTF-R,/bbgid/BBG000PSKYX7,V US,SP500,BG001,,2021-11-30
253,M7439D-R,/bbgid/BBG000BFDLV8,CERN US,SP500,,,2021-11-30
254,LHKN8Z-R,/bbgid/BBG000BQ2C28,NOC US,SP500,,,2021-11-30
255,LJQYJ1-R,/bbgid/BBG000BKPL53,ZBH US,SP500,,,2021-11-30
256,M79B89-R,/bbgid/BBG000C2BXK4,MGM US,SP500,,,2021-11-30
257,LN3P8B-R,/bbgid/BBG000BY29C7,TPR US,SP500,,,2021-11-30
258,M79R1P-R,/bbgid/BBG000BPD168,MRK US,SP500,,,2021-11-30
259,LPRN3T-R,/bbgid/BBG00JHNJW99,FOXA US,SP500,,,2021-11-30
260,LQ766T-R,/bbgid/BBG00GVR8YQ9,LIN US,SP500,,,2021-11-30
261,LQBB5R-R,/bbgid/BBG000F1ZSQ2,MA US,SP500,BG001,,2021-11-30
262,LRK013-R,/bbgid/BBG000BJL3N0,FITB US,SP500,,,2021-11-30
263,LTN366-R,/bbgid/BBG00KXRCDP0,CI US,SP500,,,2021-11-30
264,LTSNXH-R,/bbgid/BBG000BDXCJ5,CNC US,SP500,,,2021-11-30
265,M8XT6B-R,/bbgid/BBG00JHNKJY8,FOX US,SP500,,,2021-11-30
266,MBK7R0-R,/bbgid/BBG000DB3KT1,WLTW US,SP500,,,2021-11-30
267,MCNYYL-R,/bbgid/BBG000BVPV84,AMZN US,SP500,,,2021-11-30
268,LX2WRB-R,/bbgid/BBG000CDZLV8,PENN US,SP500,,,2021-11-30
269,LY653H-R,/bbgid/BBG000C23KJ3,AES US,SP500,,,2021-11-30
270,M0C1P8-R,/bbgid/BBG000BV59Y6,TFX US,SP500,,,2021-11-30
271,M0H6M5-R,/bbgid/BBG000BBPFB9,AMAT US,SP500,BG001,,2021-11-30
272,MDYC2K-R,/bbgid/BBG000F86GP6,MCO US,SP500,BG001,,2021-11-30
273,MFQVZQ-R,/bbgid/BBG0058KMH30,HLT US,SP500,,,2021-11-30
274,MH33D6-R,/bbgid/BBG000B9XRY4,AAPL US,SP500,,,2021-11-30
275,M67VFY-R,/bbgid/BBG000BCZL41,VRSK US,SP500,,,2021-11-30
276,MH7TCM-R,/bbgid/BBG000BJF1Z8,FDX US,SP500,,,2021-11-30
277,M8867B-R,/bbgid/BBG007TJF1N7,QRVO US,SP500,,,2021-11-30
278,MG2TQV-R,/bbgid/BBG000BMQPL1,KEY US,SP500,,,2021-11-30
279,NCL5GV-R,/bbgid/BBG000BS7KS3,TAP US,SP500,,,2021-11-30
280,MJ0XB7-R,/bbgid/BBG000M1R011,NOW US,SP500,,,2021-11-30
281,MKJ8WW-R,/bbgid/BBG000RTDY25,MSCI US,SP500,,,2021-11-30
282,NKGZ7J-R,/bbgid/BBG000QW7VC1,HCA US,SP500,,,2021-11-30
283,MMRZQ5-R,/bbgid/BBG000BP8Z50,MSI US,SP500,,,2021-11-30
284,MPXJMM-R,/bbgid/BBG000BH4R78,DIS US,SP500,,,2021-11-30
285,MQ0Y3T-R,/bbgid/BBG000BWGYF8,VMC US,SP500,,,2021-11-30
286,MQ119X-R,/bbgid/BBG000BB6WG8,ADM US,SP500,,,2021-11-30
287,MR0PSP-R,/bbgid/BBG000BSC0K9,DLTR US,SP500,,,2021-11-30
288,MS57L1-R,/bbgid/BBG000KHWT55,HPQ US,SP500,,,2021-11-30
289,MS9FKZ-R,/bbgid/BBG000BS5CM9,BXP US,SP500,,,2021-11-30
290,MTGSY3-R,/bbgid/BBG000BMT9T6,TDY US,SP500,,,2021-11-30
291,MXZ7RW-R,/bbgid/BBG000PPFKQ7,BR US,SP500,BG001,,2021-11-30
292,N4P9L4-R,/bbgid/BBG000BX57K1,XRAY US,SP500,,,2021-11-30
293,NB76FG-R,/bbgid/BBG000BGKHZ3,VRSN US,SP500,,,2021-11-30
294,NFMH78-R,/bbgid/BBG00GBVBK51,BKR US,SP500,,,2021-11-30
295,MYW502-R,/bbgid/BBG000BS1YV5,TTWO US,SP500,,,2021-11-30
296,NGW97P-R,/bbgid/BBG000BQHGR6,OKE US,SP500,,,2021-11-30
297,MJCGG4-R,/bbgid/BBG000BLHRS2,HSY US,SP500,,,2021-11-30
298,MKC1SV-R,/bbgid/BBG000BW8S60,RTX US,SP500,,,2021-11-30
299,NNFR4J-R,/bbgid/BBG008NVB1C0,MNST US,SP500,,,2021-11-30
300,NNKD2Y-R,/bbgid/BBG000DMBXR2,JPM US,SP500,,,2021-11-30
301,NPJW7K-R,/bbgid/BBG000BB6KF5,MET US,SP500,,,2021-11-30
302,NPK3PS-R,/bbgid/BBG000J6XT05,EXC US,SP500,,,2021-11-30
