,fsym_id,exdate,bbg_id,in_index,listing_currency
200,FV9XPC-R,2021-05-28,BBG000HPX6W0,1,CAD
201,FVDJNT-R,2021-03-30,BBG000BDQNT8,1,CAD
202,FXCW90-R,2021-03-30,BBG00CK391H4,0,USD
203,FXF9Y8-R,2021-03-08,BBG00LPTHYD5,0,USD
204,FXH4XG-R,2021-03-03,BBG000CGC1X8,1,USD
205,FXNXXW-R,2021-03-17,BBG000DKYBT7,0,USD
206,FYT21Z-R,2021-03-05,BBG000TPV2Y6,1,CAD
207,FYT41X-R,2021-03-31,BBG000D898T9,1,USD
208,FZRL7K-R,2021-03-12,BBG000BB8SW7,1,USD
209,FZVN2F-R,2021-03-16,BBG006N7S6K9,0,USD
210,FZX1RR-R,2020-04-09,BBG000BJW241,0,USD
211,FZY2QQ-R,2021-03-12,BBG000BSTBM5,0,USD
212,G5M19V-R,2021-05-27,BBG000BVP5P2,1,USD
213,G6LX5T-R,2021-03-30,BBG000PL6TY8,0,USD
214,G6QL68-R,2021-03-24,BBG000BB94N9,0,USD
215,G7QVVM-R,2021-03-30,BBG000BGKJ70,0,USD
216,G7VZQH-R,2021-03-17,BBG000BKWSR6,1,USD
217,G8W8CV-R,2021-02-19,BBG000B9ZJN2,0,USD
218,G8WDMZ-R,2021-03-12,BBG000BBVJZ8,1,USD
219,G96265-R,2021-03-31,BBG001KJLYZ7,0,USD
220,GBB301-R,2021-03-10,BBG00161BCR0,0,USD
221,GD97H9-R,2021-03-15,BBG000C15T59,0,USD
222,GFJD83-R,2021-03-12,BBG000D6YCQ9,0,USD
223,GGJNXG-R,2021-03-12,BBG000BQ0543,1,USD
224,GGPDYX-R,2021-03-09,BBG000BHLYP4,1,USD
225,GGPVTB-R,2021-03-12,BBG000CH5208,1,USD
226,GHPR2P-R,2021-03-30,BBG009NX1JT8,0,USD
227,GHRBRT-R,2021-04-01,BBG000QSGFZ0,0,USD
228,GHSXS9-R,2021-03-05,BBG000BT2W28,0,USD
229,GJSMWN-R,2021-03-12,BBG00D2Z7X83,0,USD
230,GJZ5YB-R,2021-03-16,BBG000CS7CT9,1,USD
231,GM2GFL-R,2021-03-15,BBG000BLV2Q3,0,USD
232,GM7SLL-R,2021-02-18,BBG000BB61F7,0,USD
233,GN6KCJ-R,2021-03-02,BBG000BKTFN2,1,USD
234,GN6RRQ-R,2021-03-11,BBG000BVVQQ8,1,USD
235,GNCN29-R,2021-03-12,BBG000BFVZ83,0,USD
236,GPBYWR-R,2021-03-11,BBG000JK57G6,0,USD
237,GQGQ5C-R,2021-03-12,BBG000BLW530,1,USD
238,GQJF2M-R,2021-03-25,BBG00GKJ8C78,0,USD
239,GQMRT3-R,2020-12-31,BBG000BTQDZ8,0,USD
240,GQN0DG-R,2021-05-27,BBG000BXT422,0,USD
241,GQQQL0-R,2021-03-30,BBG000NFPF36,0,USD
242,GRLQZ7-R,2021-03-16,BBG000D0FMX3,1,CAD
243,GRMY8C-R,2021-03-25,BBG000BH3JF8,1,USD
244,GRQMJ0-R,2021-03-05,BBG000WCFV84,1,USD
245,GRSDSK-R,2021-03-09,BBG000B9X8C0,1,USD
246,GSXR5Q-R,2021-01-07,BBG000CDH213,0,USD
247,GV15W1-R,2020-12-08,BBG000CZDVG8,0,USD
248,GV323G-R,2021-03-30,BBG00GTR70S5,0,CAD
249,GW56V2-R,2021-03-15,BBG001KFNK01,0,USD
250,GW7J66-R,2021-03-12,BBG000FT86F1,1,CAD
251,GX9CQX-R,2021-03-30,BBG000BZ7HL1,0,CAD
252,GXCQ63-R,2021-03-18,BBG000FYNK80,1,CAD
253,GXCVG7-R,2021-05-28,BBG000M8S4W3,0,CAD
254,GYJ1QD-R,2021-05-28,BBG000QDT8Z5,1,CAD
255,GZKX83-R,2021-04-01,BBG000DHSM26,0,USD
256,GZPJ4H-R,2021-03-30,BBG000BBLPH5,0,USD
257,H0PH6K-R,2021-03-25,BBG000BLH2H9,1,CAD
258,H1YQ4H-R,2021-03-30,BBG000FPKQ16,0,USD
259,H2VXTV-R,2021-03-16,BBG000BV0VK7,0,USD
260,H30FF2-R,2021-03-16,BBG000F1C7F5,0,USD
261,H30JM5-R,2021-03-30,BBG000PT2W50,0,CAD
262,H3YZST-R,2021-03-16,BBG000BWKB81,0,USD
263,H3ZBG4-R,2021-03-30,BBG000C4JX31,0,USD
264,H41T5G-R,2021-03-12,BBG000D24XW8,0,USD
265,H53QZC-R,2021-03-11,BBG000CNFQW6,1,USD
266,H579SQ-R,2020-12-18,BBG000BVJNQ9,0,USD
267,H5K33K-R,2021-03-30,BBG00L17LGJ7,0,USD
268,H679XT-R,2021-03-30,BBG00NNG2ZJ8,1,USD
269,H6L5S4-R,2021-03-30,BBG001J94C33,1,CAD
270,H7GTBY-R,2021-03-30,BBG000LF59X1,0,USD
271,HBSF17-R,2021-03-18,BBG000BY1L13,0,USD
272,HCY56S-R,2021-03-30,BBG000NN5D27,0,USD
273,HD2R26-R,2021-03-30,BBG000CTY4J6,0,USD
274,HD33NF-R,2021-03-02,BBG000C34WJ4,0,USD
275,HF4YDC-R,2021-03-30,BBG000LX4D19,1,CAD
276,HGB012-R,2021-03-24,BBG000DPXVW9,0,USD
277,HHB3C8-R,2021-03-30,BBG000D4LWF6,1,USD
278,HHH2VY-R,2021-03-09,BBG000C42WS4,0,USD
279,HJG575-R,2020-11-06,BBG000CCZXJ8,0,CAD
280,HJGCMC-R,2021-03-11,BBG000D0BPV2,1,CAD
281,HJHV1C-R,2021-03-26,BBG0062RX864,0,USD
282,HJY4YC-R,2021-03-18,BBG000R3NPZ4,0,USD
283,HKL732-R,2021-05-28,BBG000BLP360,0,USD
284,HKLJPC-R,2021-03-30,BBG000BQ8KV2,1,USD
285,HKRHNJ-R,2021-03-30,BBG005RVGZ41,0,USD
286,HLDF9W-R,2021-05-28,BBG004CDX4P7,0,CAD
287,HLW58K-R,2021-03-12,BBG000GCSWR5,0,USD
288,HMVVTC-R,2021-03-30,BBG000BD0TF8,1,USD
289,HMWK40-R,2020-11-24,BBG000BSKFP2,1,CAD
290,HN0ZL5-R,2021-03-12,BBG000C20FG0,1,CAD
291,HNZXP8-R,2021-03-11,BBG00YD8C1J7,0,USD
292,HP58X9-R,2021-03-18,BBG000F7RCJ1,1,USD
293,HP79S6-R,2021-05-19,BBG000PKBR05,0,CAD
294,HPP3QS-R,2020-11-30,BBG008NZ8QC0,0,USD
295,HQ8SCB-R,2021-03-12,BBG00G7D6C05,0,USD
296,HQ9PFJ-R,2021-03-11,BBG000BLVNB3,0,USD
297,HSDNBH-R,2020-12-18,BBG000C2FPB7,0,CAD
298,HSFQHM-R,2020-05-15,BBG000QHV8S1,0,USD
299,HSFSHK-R,2021-03-11,BBG000BVXC87,0,USD
300,HSKR18-R,2021-03-30,BBG000CCBBV8,0,CAD
301,HTR9SL-R,2021-03-12,BBG000Q383R0,0,USD
302,HY2LSJ-R,2021-03-10,BBG000C5QMH9,0,USD
303,HZ6X7S-R,2021-03-16,BBG000LFJWM7,0,USD
304,HZDTJB-R,2021-05-19,BBG001CGD2R0,0,USD
305,HZL0TL-R,2021-03-30,BBG000FBRL11,0,USD
306,HZPDYF-R,2021-03-30,BBG003QPMHR8,0,USD
307,J2J1YJ-R,2021-03-12,BBG000BF4D19,0,USD
308,J2LVSN-R,2021-03-04,BBG004MN1R41,1,USD
309,J3MCCQ-R,2021-03-12,BBG000FD5BY7,0,USD
310,J3NGGR-R,2020-12-03,BBG000C126H9,0,USD
311,J4CXYG-R,2021-03-02,BBG0079T1PZ6,0,USD
312,J536YW-R,2021-03-30,BBG001HPC9F4,0,USD
313,J5XSLR-R,2021-03-16,BBG000FL7N17,1,CAD
314,J6174Z-R,2021-03-30,BBG000P4MVD6,0,CAD
315,J61GM6-R,2021-03-04,BBG000BRF322,1,CAD
316,J65BNH-R,2021-03-12,BBG000HF3TZ2,0,USD
317,J70ZTV-R,2021-03-30,BBG000BH1NH9,1,USD
318,J7ZVTX-R,2021-05-28,BBG004SNMZC5,0,CAD
319,J895KM-R,2021-03-10,BBG000MGPJD6,0,USD
320,J89J6Y-R,2021-03-25,BBG000BNWG87,1,USD
321,J89TT7-R,2021-03-04,BBG000BJXCF6,0,USD
322,J8BTQ5-R,2021-03-11,BBG000F1ZL96,0,USD
323,J9F59G-R,2021-03-16,BBG000BB5373,1,USD
324,J9FK0T-R,2021-03-12,BBG000HL7499,1,USD
325,J9GKZS-R,2021-03-24,BBG000C16GW6,0,USD
326,JBBD4Z-R,2021-03-30,BBG004N62BQ7,0,CAD
327,JDJR0M-R,2021-05-28,BBG00KKD5N44,0,CAD
328,JDVMBC-R,2021-05-28,BBG000C665J4,1,CAD
329,JFV5M1-R,2020-07-15,BBG000BLSXG0,0,USD
330,JFVSSM-R,2020-08-27,BBG000PV85T2,1,CAD
331,JFWQ64-R,2021-03-12,BBG00H5HHTV3,0,USD
332,JH09HY-R,2021-05-07,BBG000BBVVP2,0,USD
333,JJ65VK-R,2021-03-26,BBG000C4C3S7,0,USD
334,JJ8Z55-R,2021-03-09,BBG000DD8WX1,0,USD
335,JK7JJX-R,2021-03-17,BBG000BLNZL4,1,USD
336,JK8QV1-R,2021-03-12,BBG000BJ68B9,0,USD
337,JKF4C9-R,2021-03-30,BBG000R80WL8,0,CAD
338,JKGP5M-R,2021-03-16,BBG000C1FB75,1,USD
339,JLK874-R,2021-03-11,BBG000KFLDK9,0,USD
340,JM9MDP-R,2021-05-28,BBG00CWWQGZ5,0,CAD
341,JMHYW0-R,2021-03-18,BBG000BR14K5,1,USD
342,JNPGH8-R,2021-03-05,BBG000BTNMF3,0,USD
343,JNTWYF-R,2021-04-06,BBG000BXLFS7,0,USD
344,JPYFTV-R,2021-03-17,BBG000BHQ7B3,0,USD
345,JPYZWC-R,2021-03-05,BBG000DDMV58,0,USD
346,JQ6GT1-R,2021-03-24,BBG000DG7YC4,0,USD
347,JQXTSC-R,2021-03-22,BBG000BM9CT1,0,USD
348,JQZ00G-R,2021-03-31,BBG000BKFBD7,1,USD
349,JS2P50-R,2021-05-13,BBG000BSR5N9,1,CAD
350,JS6B3F-R,2021-03-04,BBG000BK5DP1,1,USD
351,JT8RWT-R,2021-05-28,BBG000GLMHS3,0,CAD
352,JTCRLM-R,2021-05-28,BBG000C0FZY4,0,CAD
353,JTDXTQ-R,2021-03-25,BBG000C5HSJ4,0,CAD
354,JVFR13-R,2021-03-12,BBG00FX58Q66,0,USD
355,JXLR9G-R,2021-05-18,BBG000DJYTQ4,0,USD
356,JXLTFJ-R,2020-12-01,BBG000CHR507,0,USD
357,JXR1HH-R,2021-03-24,BBG000FJWCT8,0,USD
358,JYWJ4S-R,2021-04-06,BBG000BL30Y9,0,USD
359,JYWMBW-R,2021-03-12,BBG000CKGBP2,1,USD
360,K0SS5D-R,2021-03-30,BBG003385P56,0,USD
361,K1049C-R,2021-03-10,BBG000BJ41X2,0,USD
362,K4KFNW-R,2021-03-01,BBG000BF20N5,0,USD
363,K4KM01-R,2021-03-01,BBG000BCBS51,0,USD
364,K5PFDQ-R,2021-03-30,BBG000CKGDS5,0,USD
365,K6Q83L-R,2021-03-09,BBG000BCG226,1,CAD
366,K6QB7N-R,2021-03-19,BBG000G3TQV2,0,USD
367,K6RW63-R,2021-03-12,BBG000C496P7,1,USD
368,K7TD6M-R,2021-03-30,BBG000BB72K8,0,USD
369,K7TPSX-R,2021-03-09,BBG000BBJQV0,1,USD
370,K8ZVRV-R,2021-03-18,BBG000F6ZWH2,0,USD
371,KB3YPS-R,2021-02-25,BBG000BJSBJ0,1,USD
372,KB74SS-R,2021-03-19,BBG000BKWCS0,0,USD
373,KB791X-R,2021-03-12,BBG000BCTQ65,1,USD
374,KC6VBL-R,2021-05-27,BBG000BC9DK0,0,USD
375,KCDMC0-R,2021-03-19,BBG000FGMKY1,0,USD
376,KCH56D-R,2021-03-17,BBG000Q26KW0,0,USD
377,KDD7RR-R,2021-03-16,BBG000BR40B0,0,USD
378,KDHCQP-R,2021-02-19,BBG000BH2JM1,1,USD
379,KDJGTQ-R,2021-05-28,BBG000G1JDF4,0,CAD
380,KDJL0T-R,2021-03-02,BBG000BCQ4P6,1,USD
381,KFJRH2-R,2021-03-23,BBG000BPGVM1,0,USD
382,KGNHRP-R,2021-03-30,BBG000BSH4R9,0,CAD
383,KGNM2X-R,2021-03-30,BBG000T6XY76,0,CAD
384,KHY26T-R,2020-12-11,BBG000BHM3V4,0,USD
385,KHZRFD-R,2021-03-30,BBG000FFVZT6,1,CAD
386,KJLT9T-R,2021-04-16,BBG00M8652H1,0,USD
387,KK1YRK-R,2021-03-11,BBG000CX0P89,1,USD
388,KL5R7B-R,2021-03-16,BBG000QK2B72,0,USD
389,KLCSS0-R,2021-05-14,BBG001LV74X3,0,USD
390,KMBRT0-R,2021-03-30,BBG000BLPBL5,1,USD
391,KMDKS7-R,2021-03-17,BBG006LYGNL7,0,USD
392,KMM139-R,2021-03-09,BBG0074JPF34,0,USD
393,KP3HBJ-R,2021-03-12,BBG004MB7Q16,1,CAD
394,KPM764-R,2021-05-13,BBG000MZ6CM0,0,USD
395,KQLVLW-R,2021-03-12,BBG000F4J227,0,USD
396,KRQTDT-R,2021-03-19,BBG000J2XL74,1,USD
397,KRR843-R,2021-03-04,BBG000BRJB20,0,USD
398,KRVLH7-R,2021-03-30,BBG000DHFBX0,0,CAD
399,KRVX2J-R,2021-03-12,BBG000D3MJP5,0,USD
400,KSRCG9-R,2021-03-16,BBG001P0TNW2,0,USD
401,KSVLMB-R,2021-03-04,BBG000BB4D72,0,USD
402,KV4BDM-R,2021-03-25,BBG000BM3CJ8,0,USD
403,KV585H-R,2020-06-10,BBG000CD8598,0,CAD
404,KWYDWS-R,2021-03-30,BBG00JDV0M15,0,USD
405,KXCJCK-R,2021-05-28,BBG000QTCPR9,0,CAD
406,KYJFW8-R,2021-03-08,BBG000BQZMH4,1,USD
407,KYMG8R-R,2021-03-12,BBG000RMQZS5,0,USD
408,KZNLFS-R,2021-03-16,BBG00DXDL6Q1,0,USD
409,KZNP2B-R,2021-03-04,BBG000BP2RV5,0,USD
410,KZPB9Y-R,2021-03-26,BBG000C2W2R2,0,USD
411,L0ND5P-R,2021-03-12,BBG00C7Q12N7,1,CAD
