,fsym_id,exdate,bbg_id,in_index,listing_currency
36,CJVKH9-R,2021-01-26,BBG000BFS7D3,1,USD
37,CN458N-R,2021-01-07,BBG000BMHNT8,0,USD
38,CP8Q20-R,2021-01-27,BBG000BPRSW5,0,USD
39,CRHPMR-R,2021-01-21,BBG000C221G9,1,USD
40,CRNBH3-R,2020-01-30,BBG000BP63C5,0,USD
41,CRNHT8-R,2021-02-03,BBG000BDF0G4,1,CAD
42,CSS5YT-R,2021-02-05,BBG000BGBTC2,0,USD
43,CTXKF0-R,2020-04-29,BBG000BKQ646,0,USD
44,CX6P1R-R,2021-03-30,BBG000PY5XQ1,1,CAD
45,CY644B-R,2021-01-28,BBG000BLZRJ2,1,USD
46,CYBC69-R,2021-01-08,BBG000BLF8D2,1,USD
47,D00LZG-R,2020-01-16,BBG0029SH078,0,USD
48,D3VJNY-R,2020-01-30,BBG000BM3HK5,0,USD
49,D3WHHV-R,2021-03-16,BBG000BS21R1,0,USD
50,D4VRCD-R,2021-01-05,BBG001LFLZZ1,0,USD
51,D54YRW-R,2021-01-07,BBG000BCRMB0,1,CAD
52,D70L9L-R,2021-03-16,BBG000FV0NL0,0,USD
53,D9JX1G-R,2021-01-12,BBG000BWS3F3,0,USD
54,DBT2S7-R,2021-01-28,BBG000BPFCM4,0,USD
55,DCV2T8-R,2021-01-06,BBG000BRF6K5,0,USD
56,DF2L7D-R,2020-12-22,BBG00ZXBJ153,0,USD
57,DF9PT2-R,2021-01-29,BBG000BD8PN9,1,USD
58,DJC60R-R,2021-01-28,BBG000BDXGP9,1,USD
59,DJHD0P-R,2021-01-14,BBG000BYMXV1,1,CAD
60,DKMPBT-R,2021-03-30,BBG000C88125,0,USD
61,DKTB77-R,2021-01-29,BBG0015XMW40,0,USD
62,DLRTBS-R,2021-03-30,BBG000BT1MR4,0,USD
63,DLWPWK-R,2021-03-01,BBG000Q2BVH7,0,USD
64,DMRL0N-R,2021-01-29,BBG000C14JY0,0,USD
65,DMX4QY-R,2021-01-21,BBG00YTS96G2,1,USD
66,DSXPK2-R,2020-12-24,BBG0044K5DM4,0,USD
67,DTKPJP-R,2020-12-24,BBG000B9XYV2,1,USD
68,DVLVWW-R,2020-12-18,BBG000K4J3T0,0,USD
69,DXTTDL-R,2021-03-30,BBG000HJ82S6,1,CAD
70,DXWB90-R,2021-01-06,BBG000CGM9H8,0,USD
71,DYVDP8-R,2020-01-30,BBG004D379Q5,0,USD
72,DYZJJ3-R,2021-01-21,BBG000C3V7C6,0,USD
73,DZ1P4N-R,2020-01-31,BBG00FQH6MJ5,0,USD
74,DZ3H1T-R,2020-09-29,BBG000BZR517,0,CAD
75,F03Z3C-R,2021-03-30,BBG000CVQ2M0,1,CAD
76,F17K1T-R,2021-02-11,BBG000BQPCB3,0,USD
77,F86GWG-R,2021-01-07,BBG000BVHBM1,0,USD
78,FBGW4J-R,2020-12-31,BBG000G81WK0,0,USD
79,FCHV3J-R,2021-03-30,BBG000GFD3R8,1,CAD
80,FDQM4Z-R,2021-03-30,BBG000DLD469,1,CAD
81,FH0TZT-R,2021-02-02,BBG000BRDFF3,0,USD
82,FH1NKL-R,2021-01-28,BBG000BN5HF7,1,USD
83,FJDB5V-R,2020-01-24,BBG001QYKF35,0,USD
84,FLG3PK-R,2021-01-28,BBG000C706J6,0,USD
85,FNKNQ2-R,2021-01-08,BBG000BQGLS5,0,USD
86,FPNZ48-R,2021-01-08,BBG000BW93R1,0,USD
87,FPVHPG-R,2021-03-30,BBG000BLKC01,1,CAD
88,FQZF97-R,2021-01-07,BBG000F1ZSN5,1,USD
89,FRYXFV-R,2020-04-29,BBG000BR3012,0,USD
90,FS32CR-R,2021-02-02,BBG000BJ8YN7,1,USD
91,FT8FQW-R,2021-01-07,BBG000HS77T5,1,USD
92,FV9XPC-R,2021-03-30,BBG000HPX6W0,1,CAD
93,FWHC5K-R,2021-01-04,BBG000C2V3D6,1,USD
94,FWJSXX-R,2021-01-19,BBG000BJ5HK0,1,USD
95,FWM083-R,2021-01-22,BBG000BB7JQ5,0,USD
96,G01RBS-R,2019-11-15,BBG007LYGF78,0,USD
97,G12D1V-R,2020-12-18,BBG000BD9525,0,USD
98,G4B1PZ-R,2021-01-08,BBG004Z1PW11,0,USD
99,G5M19V-R,2021-03-30,BBG000BVP5P2,1,USD
100,G6KZ1L-R,2021-02-02,BBG00GBNZ4M0,0,USD
101,GCCR8P-R,2021-01-07,BBG000P87B57,1,CAD
102,GFJC62-R,2021-01-04,BBG000C3J3C9,1,USD
103,GHRBRT-R,2020-12-18,BBG000QSGFZ0,0,USD
104,GPC22V-R,2021-01-28,BBG000F5HBL5,0,USD
105,GQHKT5-R,2020-10-14,BBG000GR12W1,0,USD
106,GQLG9W-R,2020-12-31,BBG000BKCG12,0,USD
107,GQN0DG-R,2021-03-26,BBG000BXT422,0,USD
108,GRR6HF-R,2021-01-28,BBG000BDJ1L2,0,USD
109,GRRBRK-R,2021-01-12,BBG000BJTBC6,0,USD
110,GRS9LG-R,2021-01-07,BBG000BBNYF6,1,USD
111,GW4X2M-R,2021-02-01,BBG000JQJC22,0,USD
112,GXCVG7-R,2021-03-30,BBG000M8S4W3,0,CAD
113,GYG61J-R,2020-12-29,BBG000DPRDJ1,0,USD
114,GYJ1QD-R,2021-03-30,BBG000QDT8Z5,1,CAD
115,GYM5PB-R,2021-01-27,BBG0019LSQ49,1,USD
116,GZKFBN-R,2020-12-31,BBG000CQ1RV3,0,USD
117,GZKX83-R,2020-12-30,BBG000DHSM26,0,USD
118,H0KR21-R,2021-01-12,BBG000HLJ7M4,0,USD
119,H1PJDP-R,2020-12-31,BBG00NKSM4N7,0,USD
120,H1PMLS-R,2021-01-22,BBG000BFQYY3,1,USD
121,H5490W-R,2021-01-15,BBG000BK9W84,0,USD
122,H689TR-R,2021-02-05,BBG000H0X129,0,USD
123,H7DGWR-R,2021-02-01,BBG000BKVJK4,1,USD
124,H8HR7X-R,2021-01-07,BBG000BDNV95,0,USD
125,H8P4JZ-R,2021-01-26,BBG000BGX2S0,0,USD
126,H9SWTL-R,2021-01-14,BBG000DYGCS6,0,USD
127,H9ZBR7-R,2021-01-21,BBG00GNT7999,0,USD
128,HBS07V-R,2021-01-21,BBG000JNCBF4,0,USD
129,HCPTRF-R,2021-01-29,BBG000QL34X6,0,USD
130,HCXCQ1-R,2020-11-30,BBG000BH2W88,1,CAD
131,HF6097-R,2021-01-11,BBG000BCLYL9,0,USD
132,HGC6B6-R,2011-10-19,BBG000BF79G9,0,CAD
133,HJHDLB-R,2021-01-14,BBG000BMCQY0,0,USD
134,HJMLL8-R,2019-04-30,BBG000CDMJW6,0,USD
135,HKLDF7-R,2021-01-29,BBG000BRW8B2,0,USD
136,HLDF9W-R,2021-03-30,BBG004CDX4P7,0,CAD
137,HLRKD5-R,2021-01-28,BBG000BYD2V9,1,CAD
138,HP79S6-R,2021-03-19,BBG000PKBR05,0,CAD
139,HQ4DBK-R,2021-01-06,BBG000BQLTW7,1,USD
140,HQ87P5-R,2021-01-29,BBG000BVV7G1,1,USD
141,HR9BX9-R,2021-01-25,BBG000CF5097,0,USD
142,HVV49B-R,2021-01-07,BBG000BR37X2,1,USD
143,HZ7X0L-R,2021-01-06,BBG000BLXDJ5,0,USD
144,HZDTJB-R,2021-03-17,BBG001CGD2R0,0,USD
145,J0PDXC-R,2021-01-19,BBG0017WYCC2,0,USD
146,J1FK12-R,2020-01-31,BBG000BB3CT1,0,USD
147,J2LLSX-R,2021-01-29,BBG000QSM8F1,0,USD
148,J3MQ11-R,2019-04-23,BBG0059JSF49,0,USD
149,J3SLBM-R,2021-01-05,BBG000KN6TT5,0,USD
150,J4K0N7-R,2020-12-31,BBG00NKZNGB6,0,USD
151,J7ZVTX-R,2020-03-30,BBG004SNMZC5,0,CAD
152,JDVMBC-R,2021-03-30,BBG000C665J4,1,CAD
153,JFW5HZ-R,2021-01-07,BBG000FP1N32,1,USD
154,JFXM8B-R,2020-12-31,BBG000CGQ4F7,0,USD
155,JH09HY-R,2021-03-12,BBG000BBVVP2,0,USD
156,JJ7SY2-R,2021-01-14,BBG000BQPRQ4,0,USD
157,JJ8MHV-R,2021-01-21,BBG000CL9JV4,0,USD
158,JK8Z98-R,2021-01-08,BBG000BD6SQ2,0,USD
159,JLJHSF-R,2021-02-18,BBG000BC58D3,0,USD
160,JM9MDP-R,2021-03-30,BBG00CWWQGZ5,0,CAD
161,JMNLQC-R,2021-01-05,BBG000BFT2L4,1,USD
162,JMPXBQ-R,2021-01-28,BBG000DMFQS2,0,USD
163,JNTWYF-R,2021-03-12,BBG000BXLFS7,0,USD
164,JQXJ62-R,2020-10-22,BBG000BFV115,0,USD
165,JS2P50-R,2021-03-12,BBG000BSR5N9,1,CAD
166,JT6JMQ-R,2021-02-05,BBG000FC4FJ8,0,USD
167,JT8RWT-R,2021-03-30,BBG000GLMHS3,0,CAD
168,JTC04X-R,2021-01-21,BBG000BGRY34,1,USD
169,JTCRLM-R,2021-03-30,BBG000C0FZY4,0,CAD
170,JWH12W-R,2021-01-14,BBG000BLMY92,1,USD
171,JXLR9G-R,2021-03-17,BBG000DJYTQ4,0,USD
172,JYRG0L-R,2021-01-28,BBG006G063F9,1,USD
173,JYWJ4S-R,2021-01-20,BBG000BL30Y9,0,USD
174,K296QZ-R,2021-01-29,BBG000BFHM51,0,USD
175,K5L55N-R,2021-01-29,BBG000BLR6W2,0,USD
176,K7YFYF-R,2020-01-31,BBG000PR2ZP5,0,USD
177,KB2QBM-R,2020-04-14,BBG000CVWGS6,1,USD
178,KC6VBL-R,2021-03-30,BBG000BC9DK0,0,USD
179,KCD6KM-R,2020-01-30,BBG000F2SFN9,0,USD
180,KDJGTQ-R,2021-03-30,BBG000G1JDF4,0,CAD
181,KFP2R4-R,2021-01-08,BBG000C41023,1,USD
182,KHX8Q2-R,2021-01-19,BBG000BN84F3,1,USD
183,KJX5N2-R,2020-09-30,BBG000BJ4DS2,0,USD
184,KK1SFD-R,2021-01-28,BBG000DW4Q75,1,USD
185,KLCSS0-R,2021-03-17,BBG001LV74X3,0,USD
186,KM84B2-R,2020-02-05,BBG00R02H8D5,0,USD
187,KRPZPX-R,2021-01-15,BBG000BJTZX0,0,USD
188,KTZBWY-R,2021-01-14,BBG000BNY197,0,USD
189,KW4CLR-R,2021-01-21,BBG000BHF0Q4,0,USD
190,KXCJCK-R,2021-03-30,BBG000QTCPR9,0,CAD
191,KZKK3D-R,2021-01-07,BBG000BG4202,1,USD
192,L0TLL1-R,2021-01-05,BBG000CL6RJ3,0,USD
193,L0V3KJ-R,2021-02-05,BBG000BDPPR6,0,USD
194,L1TD9Y-R,2021-01-07,BBG000BKJ092,0,USD
195,L32Q9V-R,2021-01-25,BBG000BJSW86,0,USD
196,L429NK-R,2020-12-28,BBG000BDBP37,0,USD
197,L43CTP-R,2021-02-11,BBG000RGW5V3,0,USD
198,L6CPTK-R,2021-01-08,BBG000BH5DV1,1,USD
199,L6HTPF-R,2021-01-14,BBG000CQHQS2,0,USD
200,L7MTPJ-R,2021-01-18,BBG003FD9W71,1,CAD
201,L8M6CS-R,2021-01-28,BBG000BXJ2L6,0,CAD
202,L8M9KW-R,2021-01-14,BBG000BN1P63,0,USD
203,L8N68Q-R,2021-01-14,BBG000DJN7L9,0,USD
204,L9WD3K-R,2021-03-30,BBG000BXMGB2,0,CAD
205,LBWNRX-R,2021-01-08,BBG000BNC3Y9,1,USD
206,LDS05T-R,2021-02-26,BBG000J187K0,0,USD
207,LF5C6W-R,2021-01-06,BBG001V59J64,0,USD
208,LF95DC-R,2021-03-30,BBG00DRGKLZ9,0,CAD
209,LJPXK2-R,2021-03-22,BBG000C0BT45,1,CAD
210,LKVX5V-R,2021-03-30,BBG000D17GK7,1,CAD
211,LM1PBC-R,2021-01-28,BBG000DRFJF1,0,USD
212,LMZSVP-R,2021-01-26,BBG000BWJYL8,0,USD
213,LN3YSL-R,2021-01-14,BBG000DCNK80,0,USD
214,LQBB5R-R,2021-01-07,BBG000F1ZSQ2,1,USD
215,LTP334-R,2021-01-14,BBG000BK67C7,1,USD
216,LTSW9P-R,2021-02-04,BBG000BCWWV0,0,USD
217,LY3ZGZ-R,2020-10-23,BBG00F48C2K4,0,USD
218,LY653H-R,2021-01-28,BBG000C23KJ3,1,USD
219,LYKD1K-R,2021-03-30,BBG00KK2W1T9,0,USD
220,M1H0C2-R,2020-12-23,BBG000BJ2D31,1,USD
221,M1MQBH-R,2021-01-19,BBG000BFW9K6,0,USD
222,M2XGTG-R,2021-03-30,BBG00QV3CHC7,0,USD
223,M3QDQ6-R,2021-03-30,BBG000BGHJ83,1,CAD
224,M4VNZ9-R,2021-01-06,BBG000BHJZF5,0,USD
225,M4ZVZ7-R,2021-01-06,BBG000BKRSZ3,0,USD
226,M5BNQJ-R,2021-03-30,BBG003MS9X87,0,CAD
227,M7439D-R,2020-12-24,BBG000BFDLV8,1,USD
228,M813QP-R,2021-03-30,BBG002Q8RXQ9,0,CAD
229,M889FF-R,2021-01-14,BBG000BD8VG4,0,USD
230,MC4WY4-R,2021-01-28,BBG007NLG4L3,0,USD
231,MKHBZW-R,2021-01-22,BBG000BHR1R8,0,USD
232,MNRL1W-R,2021-01-21,BBG000BG1SX2,0,USD
233,MPXT4W-R,2020-05-01,BBG000BN0210,0,USD
234,MR27R4-R,2021-01-22,BBG000PNPJ57,0,USD
235,MS5M9D-R,2021-02-01,BBG000J79P80,0,USD
236,MVW318-R,2021-01-26,BBG00HLJM976,0,CAD
237,MWLQNZ-R,2021-01-07,BBG000BJJD51,0,USD
238,MXQ014-R,2020-12-24,BBG000BD9VL7,0,USD
239,MYTZRZ-R,2021-03-22,BBG000BGCCC8,0,USD
240,MYYY9P-R,2021-03-30,BBG000PN5CZ1,0,CAD
241,MYZ7WZ-R,2021-01-14,BBG000BX8DC4,1,USD
242,N136PW-R,2021-03-30,BBG000NVLH13,0,CAD
243,N17SF5-R,2020-12-15,BBG000BC26P7,0,USD
244,N232R0-R,2020-01-30,BBG000TBYFR3,0,USD
245,N286BN-R,2021-02-01,BBG000BJJ834,1,CAD
246,N4K7VB-R,2021-01-22,BBG000C07VV5,0,USD
247,N5ZX4C-R,2021-01-29,BBG001CSBBW0,0,USD
248,N7XFK3-R,2021-01-28,BBG000BSDM66,0,USD
249,N969LJ-R,2021-01-15,BBG000BJ7RY1,0,USD
250,NFLZ7S-R,2021-01-27,BBG000BHWHV2,1,CAD
251,NFRN55-R,2021-01-14,BBG000BQY289,1,USD
252,NGW97P-R,2021-01-29,BBG000BQHGR6,1,USD
253,NHX86P-R,2021-03-30,BBG000BQV317,0,USD
254,NJTCZ6-R,2021-03-30,BBG003BW0JD4,0,CAD
255,NK190K-R,2021-01-14,BBG000DZS2L9,0,USD
256,NK4NFQ-R,2021-01-07,BBG000BC6SL9,1,CAD
257,NNKD2Y-R,2021-01-05,BBG000DMBXR2,1,USD
258,NNKRT9-R,2021-01-08,BBG000BYWTL0,1,CAD
259,NRFNHW-R,2020-01-30,BBG0046HZ552,0,USD
260,NSYHPP-R,2021-01-15,BBG000DWZWT4,0,USD
261,NV3W1T-R,2021-03-19,BBG000FBJQM6,0,USD
262,NW71C0-R,2021-01-22,BBG000QJ80Q2,0,USD
263,NW8BQ3-R,2020-12-30,BBG000G6Y5W4,1,USD
264,NW8T75-R,2021-03-30,BBG006S1YW78,0,CAD
265,NXHX89-R,2021-01-15,BBG000BBRPL4,0,USD
266,NYJJKZ-R,2020-12-07,BBG000BS4616,0,USD
267,P0V324-R,2021-03-30,BBG000Q3RGN4,0,USD
268,P21Z9P-R,2021-01-22,BBG000JKCWS0,0,USD
269,P48XTD-R,2021-01-28,BBG000D1FJT3,0,USD
270,P59DVY-R,2021-01-25,BBG000F83JZ2,0,USD
271,P5K6R8-R,2020-01-31,BBG000PNZ5G4,0,USD
272,P5MQ14-R,2021-01-22,BBG00JBBPRZ6,0,USD
273,PBZHQ6-R,2021-01-20,BBG000BBWB75,0,USD
274,PFD89C-R,2021-01-22,BBG000F79GY5,0,USD
275,PHP2BT-R,2021-03-24,BBG000BS6M19,1,CAD
276,PHQ4CT-R,2021-03-30,BBG000LHD7R9,1,CAD
277,PJ97D9-R,2021-01-08,BBG004HXD0G8,0,USD
278,PKTRJD-R,2021-01-04,BBG000HL4L03,0,USD
279,PKZ95N-R,2021-01-28,BBG000BW2QX0,1,USD
280,PM2ZB6-R,2021-01-14,BBG000BMXDR4,0,CAD
281,PN2C8Q-R,2021-03-16,BBG000FBKL27,0,USD
282,PN2GGT-R,2021-02-08,BBG000BQGHT3,0,CAD
283,PSSGYV-R,2020-12-21,BBG000FF0R27,0,USD
284,PX8K28-R,2021-03-30,BBG000PHQ3V5,0,CAD
285,PY50G1-R,2021-01-15,BBG000BRD0D8,1,USD
286,PY5KHK-R,2021-01-19,BBG000BF0K17,1,USD
287,PY5NPN-R,2021-01-29,BBG00SSQFPK6,1,USD
288,PY9CS4-R,2021-01-07,BBG000BJTD50,0,USD
289,Q1LLR2-R,2021-01-14,BBG000BB1LK2,0,USD
290,Q1QBWL-R,2020-12-31,BBG000BWPP85,0,USD
291,Q3VTNZ-R,2021-01-21,BBG000FXW512,1,USD
292,Q68CVY-R,2021-02-05,BBG000DD3KP1,0,USD
293,Q8CPF7-R,2021-03-30,BBG000BFFW79,0,CAD
294,Q9G7JV-R,2021-03-30,BBG00384XTD2,0,CAD
295,QCSD0F-R,2021-01-14,BBG000DPKKK0,0,USD
296,QD02XV-R,2021-03-30,BBG000M1K955,0,USD
297,QGNSPH-R,2021-03-30,BBG0046J5J60,0,CAD
298,QH6F7Y-R,2021-03-17,BBG000M2NYQ2,0,USD
299,QHBBQM-R,2021-01-28,BBG000D2JB50,0,USD
300,QHBXV5-R,2021-01-14,BBG000BZ9223,1,USD
301,QJBZ19-R,2021-01-07,BBG000BVD6X4,1,USD
302,QP3LLV-R,2021-02-08,BBG000JYP7L8,1,USD
303,QR8VWZ-R,2021-03-30,BBG000CXNF22,0,CAD
304,QS9J8P-R,2021-01-04,BBG000F4HKP4,0,USD
305,QT3C4H-R,2021-03-30,BBG009CQCCH1,0,CAD
306,QVQ2GN-R,2021-01-04,BBG000BBTJZ1,0,USD
307,QWNLSC-R,2021-01-14,BBG000BVL2G3,0,USD
308,R3GXTP-R,2021-01-29,BBG000BCZDB1,0,CAD
309,R4S089-R,2021-03-30,BBG000DH4YM4,1,CAD
310,R4SK9T-R,2021-01-29,BBG000BXSQ97,1,CAD
311,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
312,R5R5YR-R,2021-03-12,BBG000PN8SH3,0,CAD
313,R5RD6T-R,2021-01-07,BBG000BKLH74,1,USD
314,R5XGXL-R,2021-01-07,BBG000BKCFC2,1,USD
315,R887PW-R,2021-01-22,BBG000PKZDX4,0,USD
316,R95W9R-R,2021-02-03,BBG000C3FGH9,1,USD
317,RBHHTX-R,2021-03-30,BBG0039G71V4,1,CAD
318,RBKNXX-R,2021-01-25,BBG000Q6S3Z2,0,USD
319,RC9616-R,2021-03-30,BBG00582TDZ7,1,CAD
320,RDQX50-R,2020-12-31,BBG000C037V2,0,USD
321,RGM8LX-R,2021-02-01,BBG00MRDFJ50,0,USD
322,RK3DL5-R,2021-01-29,BBG000FY4S11,1,USD
323,RLHWHZ-R,2021-03-10,BBG000J0LC17,0,USD
324,RMD5KL-R,2021-01-27,BBG000BY18P6,1,CAD
325,RPW4GY-R,2019-06-13,BBG000T0YKK3,0,USD
326,RQSKKH-R,2021-01-29,BBG000BF0672,0,USD
327,RS2ZNF-R,2021-01-07,BBG000C3HB24,0,USD
328,RVBRQX-R,2021-03-30,BBG000KN5J90,1,CAD
329,RVC5J9-R,2021-01-29,BBG000D8RG11,1,USD
330,RXH4B6-R,2021-03-30,BBG000BDTV08,1,CAD
331,RYR8ZY-R,2021-01-14,BBG000BL18V7,0,USD
332,RYRC40-R,2021-02-08,BBG000BPZBB6,1,USD
333,RYTJNF-R,2020-12-22,BBG00RP5HYS8,1,USD
334,RYTLD3-R,2021-03-17,BBG000C32KN7,0,USD
335,RZXDWV-R,2021-01-21,BBG000BR2TH3,1,USD
336,S1ZZ0F-R,2020-12-30,BBG000BY0R66,1,CAD
337,S24HNP-R,2021-01-29,BBG000BNKN21,0,USD
338,S3D6M4-R,2021-01-11,BBG000GGLZZ7,0,USD
339,S6PC9W-R,2021-03-12,BBG000BDP1P1,1,CAD
340,S6ZVJX-R,2021-01-13,BBG000PQPCM6,0,USD
341,S7P87W-R,2020-12-31,BBG000BBL8V7,1,USD
342,S7Q76X-R,2021-03-30,BBG000C0GL92,0,CAD
343,S8Z499-R,2021-01-19,BBG000BX24N8,1,USD
344,SC6PG2-R,2021-01-08,BBG005T5RWR6,0,USD
345,SD0F4T-R,2021-03-12,BBG004RXCMJ7,1,CAD
346,SD84W1-R,2021-01-14,BBG000BJ5G95,0,USD
347,SDD8QX-R,2021-01-08,BBG000BF4DG3,0,USD
348,SDDNG8-R,2020-12-30,BBG000BVMZD2,0,USD
349,SDKY5W-R,2021-03-30,BBG00L07HDN5,0,CAD
350,SHNDLT-R,2021-01-14,BBG000B9ZXB4,1,USD
351,SJSMSW-R,2021-03-19,BBG000BCB3K9,1,CAD
352,SLG208-R,2021-03-04,BBG000QYBB54,0,CAD
353,SLHMXN-R,2021-03-12,BBG003TCRRN1,0,USD
354,SNC4KL-R,2021-01-29,BBG000M6TR37,0,USD
355,SRQB8C-R,2021-02-03,BBG000GHLDQ4,0,USD
356,SW586Q-R,2021-01-22,BBG000BM2GS0,0,USD
357,SW683N-R,2021-01-07,BBG000BC2KW8,0,USD
358,SW6SST-R,2020-01-29,BBG00HPBBSM2,0,USD
359,SYKZRW-R,2021-03-30,BBG003LB3TH0,0,USD
360,T0J5JB-R,2021-01-07,BBG000C3KB84,0,USD
361,T0KXX0-R,2020-04-29,BBG002YJFKQ7,0,USD
362,T1NTHS-R,2021-01-28,BBG000CLP0Y4,0,USD
363,T1TZBM-R,2021-01-08,BBG000BBFFS2,0,USD
364,T2TKPB-R,2021-03-19,BBG000BQYCB3,1,CAD
365,T42FTT-R,2020-05-26,BBG000G3YP84,0,USD
366,T66XM6-R,2021-01-28,BBG000BLFSZ4,0,USD
367,T6788J-R,2020-10-15,BBG000BSLZH6,0,USD
368,TBXQQ1-R,2021-01-05,BBG000BHRMK9,0,USD
369,TBZQ4K-R,2020-12-16,BBG00H3TKJ74,0,USD
370,TCX5SM-R,2021-03-30,BBG000BM1Q09,1,CAD
371,TD0J4R-R,2021-01-28,BBG000BWD8Y7,0,USD
372,TDZFBZ-R,2021-01-29,BBG000BC2R71,0,USD
373,TF8YGW-R,2021-01-14,BBG000QWLH09,0,USD
374,TG94W1-R,2021-01-29,BBG000CLNSF6,0,USD
375,TKSJKR-R,2021-03-30,BBG000GN4ZY2,1,CAD
376,TLPRD7-R,2021-01-28,BBG00KXKRKY3,0,USD
377,TLQ31K-R,2020-12-21,BBG000BVQRY3,0,USD
378,TLTT41-R,2020-12-17,BBG000C4NJF4,0,USD
379,TP420X-R,2021-03-30,BBG000BYCJJ7,1,CAD
380,TPVMLM-R,2021-01-22,BBG00NNW6M44,0,USD
381,TQ33B3-R,2021-03-30,BBG000BZH3D0,1,CAD
382,TW6KKV-R,2021-01-19,BBG0039320N9,1,USD
383,TXX939-R,2021-01-07,BBG000BFF550,0,USD
384,TYSRJ3-R,2021-03-30,BBG004P8YQ01,1,CAD
385,V06P89-R,2021-01-14,BBG000BFJFX3,0,USD
386,V0LYTZ-R,2020-01-30,BBG003M3V230,0,USD
387,V1HJ7P-R,2021-01-14,BBG000CWBQC2,0,USD
388,V2GC4P-R,2021-01-13,BBG000HCXFS4,0,USD
389,V3RWFQ-R,2021-01-29,BBG000BWBMM1,0,USD
390,V60VXD-R,2021-03-30,BBG000BBW9W2,1,CAD
391,V6WC2X-R,2021-03-03,BBG000KWLYL5,0,USD
392,V888Y5-R,2021-03-30,BBG002PV93G6,0,CAD
393,V98KZX-R,2020-12-24,BBG000BDPC13,0,USD
394,VBFLPQ-R,2020-04-09,BBG000CYNBS1,0,USD
395,VCNTLL-R,2021-01-28,BBG000BW6NY2,0,USD
396,VCP8G0-R,2021-01-29,BBG000BRRN07,0,USD
397,VDVMT4-R,2021-01-15,BBG000MRCDJ3,0,CAD
398,VFY8ZQ-R,2021-01-28,BBG000BC1L02,1,USD
399,VGYKN2-R,2021-01-25,BBG000BCJG31,1,CAD
400,VH2Z16-R,2021-01-28,BBG000HH3LY6,0,USD
401,VJ0NT5-R,2021-01-14,BBG003BW05K6,0,USD
402,VK7116-R,2021-01-04,BBG000BGZL88,0,USD
403,VK7P8T-R,2021-01-06,BBG000BBVDT8,0,USD
404,VLH7Z4-R,2021-02-05,BBG000BH0106,0,USD
405,VLHKF9-R,2021-01-08,BBG000BSJK37,1,USD
406,VMM6HT-R,2021-03-30,BBG000HP1PC5,0,USD
407,VNN3BR-R,2021-03-30,BBG000CK8Q69,1,CAD
408,VNN5GT-R,2020-12-31,BBG000BT7R42,0,USD
409,VQYTRP-R,2021-02-04,BBG00658F3P3,1,USD
410,VRK9JK-R,2020-12-30,BBG003T1GM03,0,USD
