,fsym_id,exdate,bbg_id,in_index,listing_currency
119,DLWPWK-R,2021-07-01,BBG000Q2BVH7,0,USD
120,DNWLTJ-R,2021-05-17,BBG000BD9ZM7,0,USD
121,DNXNVJ-R,2021-05-20,BBG000BV95H9,1,USD
122,DNY1KW-R,2021-05-20,BBG000BQTMJ9,1,USD
123,DQ510J-R,2021-05-31,BBG000CZ8PQ6,1,CAD
124,DQ5M42-R,2021-06-03,BBG000BLLWV2,0,USD
125,DQZWBT-R,2021-05-28,BBG000G7QX50,0,USD
126,DRBC9M-R,2021-05-07,BBG000BKR1D6,1,USD
127,DS930J-R,2021-05-28,BBG000BP5FQ4,0,USD
128,DSQWTZ-R,2020-01-31,BBG006NJXS29,0,USD
129,DVQFQ7-R,2021-05-20,BBG000D7P047,0,USD
130,DWQQCL-R,2021-05-14,BBG000CH7LR5,1,CAD
131,DWV3VS-R,2021-05-07,BBG000PLLP24,0,USD
132,DWVHL4-R,2021-05-14,BBG000CWSZN2,0,USD
133,DXTTDL-R,2021-07-29,BBG000HJ82S6,1,CAD
134,DXVDJ4-R,2021-05-17,BBG000KLB4Q1,1,USD
135,DXW84Y-R,2021-05-20,BBG000BT7JW9,1,USD
136,DXZQS6-R,2021-06-02,BBG000NSCNT7,1,USD
137,DYZT1C-R,2021-05-11,BBG000CTM4J9,0,USD
138,DZ4M6W-R,2021-05-06,BBG000JWS4F3,0,USD
139,F03Z3C-R,2021-07-29,BBG000CVQ2M0,1,CAD
140,F04DYS-R,2020-02-07,BBG000C1ZRQ7,0,USD
141,F066CG-R,2021-05-06,BBG000BF5QK8,0,USD
142,F07Q7W-R,2021-05-13,BBG000H3YXF8,1,USD
143,F17K1T-R,2021-04-14,BBG000BQPCB3,0,USD
144,F17SJ1-R,2021-05-27,BBG000BB6G37,1,USD
145,F1DMRL-R,2021-05-07,BBG000D7HF89,0,USD
146,F29RYJ-R,2021-05-13,BBG00NSBGFJ3,0,USD
147,F2DFHH-R,2021-05-27,BBG000BB07P9,1,USD
148,F3HW5T-R,2021-05-31,BBG000BT9174,1,CAD
149,F3J0FY-R,2021-05-13,BBG00L17G133,0,USD
150,F3P22P-R,2021-05-19,BBG000BL5W86,0,USD
151,F4NL9B-R,2021-05-17,BBG000BD53V2,0,USD
152,F6YYD9-R,2021-05-28,BBG000BP3SJ6,0,USD
153,F72BWH-R,2021-05-14,BBG000BD2D25,0,USD
154,F84V9G-R,2021-05-06,BBG00BZSZZD5,0,USD
155,F9BFK8-R,2021-05-27,BBG000F161Q3,0,USD
156,FBCHQC-R,2021-06-03,BBG000BNGTQ7,1,USD
157,FCCHG2-R,2021-05-27,BBG00B5CBKJ6,1,CAD
158,FCHV3J-R,2021-07-29,BBG000GFD3R8,1,CAD
159,FCMH1Y-R,2021-05-12,BBG000BHYLP8,0,USD
160,FCMSN7-R,2020-02-03,BBG000BJ7NF1,0,USD
161,FDQM4Z-R,2021-07-29,BBG000DLD469,1,CAD
162,FDS2ZC-R,2021-05-18,BBG000BKVYJ3,0,USD
163,FFKCF9-R,2021-05-28,BBG005PTVFQ1,0,USD
164,FGW76H-R,2021-05-05,BBG000BF6756,1,USD
165,FGWDJN-R,2021-05-13,BBG000CHSN07,0,CAD
166,FGWVD2-R,2021-05-28,BBG000J2W794,0,USD
167,FH0KGK-R,2020-04-22,BBG000GMHBH2,0,USD
168,FH0TZT-R,2021-04-29,BBG000BRDFF3,0,USD
169,FJ1HCJ-R,2021-05-07,BBG000BD9P67,0,USD
170,FJK5DC-R,2021-05-13,BBG001QD4318,0,USD
171,FK8VJJ-R,2021-05-24,BBG000C1LZX6,0,USD
172,FL275K-R,2021-05-28,BBG005KLVW13,0,USD
173,FL8FW7-R,2021-05-13,BBG000BJQTT2,0,USD
174,FLS8PQ-R,2021-05-19,BBG008200KW9,0,USD
175,FMDXJJ-R,2021-05-11,BBG000CTGXS2,0,USD
176,FNJW6B-R,2020-02-06,BBG000D3ZFH8,0,USD
177,FNKLL0-R,2021-05-27,BBG000C8D8G9,0,USD
178,FNMHRB-R,2021-05-19,BBG00FY0CZQ9,0,USD
179,FNNVT2-R,2021-05-13,BBG000CN80Y9,0,USD
180,FNNZ05-R,2021-05-18,BBG000LY1HS2,0,USD
181,FPSXNZ-R,2021-05-13,BBG000R7ZZX2,0,USD
182,FPTJVK-R,2021-05-13,BBG000BT1715,1,USD
183,FPVHPG-R,2021-07-29,BBG000BLKC01,1,CAD
184,FR01GT-R,2021-05-13,BBG000BWN2Y9,0,USD
185,FR4YZK-R,2021-06-02,BBG0088CYPX8,1,USD
186,FRN1RQ-R,2020-02-18,BBG001W55FM7,0,USD
187,FRZ5Z3-R,2021-05-19,BBG000BL0P40,0,USD
188,FT3PPF-R,2021-05-12,BBG000C1PFY5,0,USD
189,FT5NF8-R,2020-02-07,BBG000GJQQ22,0,USD
190,FT7VMB-R,2021-05-21,BBG000BRNGM2,1,USD
191,FT8DNV-R,2021-05-20,BBG000BP52R2,1,USD
192,FV6Z1L-R,2021-05-14,BBG000BCJVD7,0,USD
193,FV824M-R,2021-05-19,BBG000FDBX90,1,USD
194,FV9XPC-R,2021-07-29,BBG000HPX6W0,1,CAD
195,FW388C-R,2021-05-28,BBG0058YL7G9,0,USD
196,FWD88N-R,2021-07-29,BBG000BSZYR3,0,USD
197,FWHKKR-R,2021-05-12,BBG000CBMH27,1,USD
198,FXM1B3-R,2021-05-17,BBG000C4Q6J5,0,USD
199,FZX0PQ-R,2021-05-11,BBG000BHXPK5,0,USD
200,G115RQ-R,2021-05-14,BBG000BB67F4,0,USD
201,G21ZDK-R,2021-05-27,BBG000PYJY93,0,USD
202,G35BYT-R,2021-05-21,BBG000H6K1B0,0,USD
203,G3949H-R,2021-05-27,BBG000QH56C1,1,USD
204,G3ZPT3-R,2021-05-25,BBG002Q7J5Z1,0,USD
205,G49K2V-R,2021-05-18,BBG000DGPR66,0,USD
206,G4GB6B-R,2021-05-25,BBG000BV4DR6,1,USD
207,G5M19V-R,2021-07-29,BBG000BVP5P2,1,USD
208,G6KS0R-R,2021-05-21,BBG000BMWV95,0,USD
209,G6M2HZ-R,2021-05-14,BBG000D6MRB5,0,USD
210,G8W8CV-R,2021-06-18,BBG000B9ZJN2,0,USD
211,G900JC-R,2021-05-19,BBG000BGVC19,0,USD
212,G92RX2-R,2021-05-28,BBG000RJ2J04,0,USD
213,G9J2NY-R,2021-05-21,BBG006FCB019,0,USD
214,GBGMN9-R,2021-05-17,BBG001D2TV80,0,USD
215,GC9695-R,2021-05-20,BBG000BSXQV7,1,USD
216,GFJGD5-R,2021-05-27,BBG000BQC9V2,1,USD
217,GFJPVD-R,2021-05-07,BBG000CJSNX7,0,USD
218,GFW3V9-R,2021-05-05,BBG001DCR685,0,USD
219,GHRDWW-R,2021-05-07,BBG000FRNTH6,0,USD
220,GHTN4Z-R,2021-02-26,BBG000CFFP28,0,USD
221,GHXJNP-R,2020-03-06,BBG000QTT791,0,CAD
222,GL3QQP-R,2021-05-26,BBG000BCSCB1,0,USD
223,GM7SLL-R,2021-06-02,BBG000BB61F7,0,USD
224,GMDL3G-R,2021-05-27,BBG00W5FS571,0,USD
225,GMNVJW-R,2021-07-14,BBG000RQKCR4,0,USD
226,GN6KCJ-R,2021-06-01,BBG000BKTFN2,1,USD
227,GPWHKD-R,2021-05-10,BBG001P717K5,0,USD
228,GQGP3B-R,2021-05-06,BBG000BP0929,1,USD
229,GQHWDG-R,2021-05-24,BBG000BST2P2,0,USD
230,GQN0DG-R,2021-07-28,BBG000BXT422,0,USD
231,GRQMJ0-R,2021-06-04,BBG000WCFV84,1,USD
232,GRRFYN-R,2021-05-07,BBG000BX3TD3,1,USD
233,GRRSLZ-R,2021-05-07,BBG000BWQGX6,0,USD
234,GRS126-R,2021-05-13,BBG000C1S4V0,0,USD
235,GRSHZN-R,2021-05-27,BBG000BPBR63,0,USD
236,GS3RJ8-R,2021-05-10,BBG000BY2Y78,1,USD
237,GSRK8V-R,2021-05-13,BBG000D0SMY8,0,USD
238,GSWHTK-R,2021-05-27,BBG000HG21Y3,0,USD
239,GSWXLY-R,2021-05-07,BBG000D8KTN6,0,USD
240,GTWXR1-R,2021-05-27,BBG000CZ62D3,1,CAD
241,GTX249-R,2021-05-28,BBG000GDSKT7,0,USD
242,GVCLVY-R,2021-05-19,BBG000SR92R6,1,CAD
243,GX5LJC-R,2021-05-13,BBG000BYYLS8,1,USD
244,GX9WQD-R,2021-05-27,BBG000BK0KS7,0,USD
245,GXCVG7-R,2021-07-29,BBG000M8S4W3,0,CAD
246,GYJ1QD-R,2021-07-29,BBG000QDT8Z5,1,CAD
247,GZF20K-R,2021-05-26,BBG000BM5SR2,1,USD
248,GZFZSF-R,2021-05-13,BBG000CC53X1,0,USD
249,GZKHGQ-R,2021-05-25,BBG000C1XVK6,1,USD
250,H0P6P9-R,2021-05-20,BBG000D2ZTS8,1,USD
251,H0PVXX-R,2021-05-27,BBG000BPX941,0,USD
252,H1PLJR-R,2021-05-13,BBG000BHKJQ7,0,USD
253,H1W6C4-R,2021-05-13,BBG000TGPLG1,0,USD
254,H1W6XP-R,2021-05-10,BBG00GSNPM07,0,USD
255,H2VPCM-R,2021-05-14,BBG000BBGGQ1,1,USD
256,H324PP-R,2021-05-14,BBG000H2SMB5,0,USD
257,H53DB1-R,2021-05-31,BBG000FZXRC6,0,CAD
258,H59VN3-R,2021-05-27,BBG000Q6DFZ1,1,CAD
259,H69CWS-R,2021-05-12,BBG002PHSYX9,1,USD
260,H7HFJJ-R,2021-05-26,BBG000LSYD99,0,USD
261,H7HS5V-R,2021-07-12,BBG000BK1C95,0,USD
262,H7K6Y6-R,2021-05-28,BBG000H35J52,0,USD
263,H8P4JZ-R,2021-04-27,BBG000BGX2S0,0,USD
264,H8PG48-R,2021-05-06,BBG000BT0093,0,USD
265,H9S7KZ-R,2021-05-14,BBG000BLZD12,0,USD
266,H9XNHM-R,2021-05-05,BBG000QG9SX8,0,USD
267,HBS5L0-R,2021-05-06,BBG000CYTZ93,0,USD
268,HBSRPK-R,2021-05-07,BBG000C1DD28,0,USD
269,HCKJJC-R,2021-05-28,BBG000NTPHW0,0,CAD
270,HCXCQ1-R,2021-05-31,BBG000BH2W88,1,CAD
271,HD33NF-R,2021-06-01,BBG000C34WJ4,0,USD
272,HF1P15-R,2021-05-28,BBG000BJ49H3,1,USD
273,HF23WL-R,2021-05-28,BBG000C4Z6C2,0,USD
274,HHB176-R,2021-05-21,BBG000CS0DM1,0,USD
275,HHC265-R,2021-05-03,BBG000BKV9Y1,0,USD
276,HHD5YV-R,2021-05-28,BBG000G7CDN9,0,USD
277,HHGP2K-R,2021-05-14,BBG000C43744,0,USD
278,HJGCMC-R,2021-06-03,BBG000D0BPV2,1,CAD
279,HJXXH4-R,2021-05-27,BBG001KJ2HM9,1,USD
280,HKMKNB-R,2021-05-13,BBG000BW7X97,0,USD
281,HKRSQ9-R,2021-05-27,BBG000BS7ZF4,0,USD
282,HLDF9W-R,2021-07-29,BBG004CDX4P7,0,CAD
283,HLRH83-R,2021-05-17,BBG000JKM045,0,USD
284,HP13ZD-R,2021-05-18,BBG008NXC572,1,USD
285,HP55Q6-R,2021-05-20,BBG000BJCC41,1,CAD
286,HP79S6-R,2021-07-20,BBG000PKBR05,0,CAD
287,HSF35X-R,2021-05-27,BBG000BNNKG9,1,USD
288,HSFL3C-R,2021-05-07,BBG000BRJ809,1,USD
289,HSJS6C-R,2021-05-28,BBG000BW8GN7,0,CAD
290,HSKDCY-R,2021-05-13,BBG000DZJVH0,0,USD
291,HTKLX7-R,2021-05-18,BBG000BRGWN4,0,USD
292,HVP7ZR-R,2021-05-13,BBG000KDLS30,0,USD
293,HXZN4R-R,2021-05-20,BBG000BHJSC4,0,USD
294,HZ6Z7Q-R,2021-05-06,BBG000C0G1D1,1,USD
295,HZDTJB-R,2021-07-21,BBG001CGD2R0,0,USD
296,J06Y9S-R,2021-05-07,BBG000BWSGF4,0,USD
297,J0FV3X-R,2021-05-13,BBG00HTVK2F9,1,CAD
298,J2MW73-R,2021-05-12,BBG000L4M7F1,1,USD
299,J2ND6L-R,2021-05-20,BBG000BXK6C5,0,USD
300,J3M85M-R,2021-05-13,BBG000BQNM78,0,USD
301,J70N5J-R,2021-05-11,BBG000BQVTF5,1,USD
302,J71550-R,2021-05-17,BBG000BCQV12,1,CAD
303,J71671-R,2021-05-04,BBG000BWMX63,0,USD
304,J75D6Z-R,2021-05-05,BBG000BMLWX8,1,USD
305,J7ZVTX-R,2021-07-29,BBG004SNMZC5,0,CAD
306,J89TT7-R,2021-06-01,BBG000BJXCF6,0,USD
307,J994MP-R,2021-05-18,BBG000H8TVT2,1,USD
308,J9NNLH-R,2021-05-14,BBG000MTDW24,0,USD
309,JBFXW8-R,2021-05-11,BBG00DK7NM27,0,USD
310,JBXH5G-R,2021-05-27,BBG00KDYT8C4,0,USD
311,JCNM95-R,2021-05-06,BBG00GD1JMV4,0,USD
312,JDDDQJ-R,2021-05-20,BBG009CL5J76,1,CAD
313,JDJR0M-R,2021-07-29,BBG00KKD5N44,0,CAD
314,JDV16T-R,2021-05-27,BBG000BZTJQ8,1,CAD
315,JDVMBC-R,2021-07-29,BBG000C665J4,1,CAD
316,JFV8T4-R,2021-02-04,BBG000BS0N59,0,USD
317,JFVSSM-R,2020-08-27,BBG000PV85T2,1,CAD
318,JFW6L0-R,2021-05-13,BBG000BSZ738,0,USD
319,JH09HY-R,2021-07-09,BBG000BBVVP2,0,USD
320,JJ3FLZ-R,2021-05-27,BBG000BSMFN2,0,USD
321,JJ3Q47-R,2021-05-13,BBG000BDRR63,1,USD
322,JJ81D9-R,2021-05-21,BBG000BRVP70,1,USD
323,JJ8SV0-R,2021-05-10,BBG000BMWKC5,0,USD
324,JK7L9M-R,2021-05-27,BBG00GCLZ7B8,0,USD
325,JLJ0VZ-R,2021-05-28,BBG000C6CFJ5,1,USD
326,JM9MDP-R,2021-07-29,BBG00CWWQGZ5,0,CAD
327,JMK1Z1-R,2021-07-02,BBG000BRR481,0,USD
328,JMMVP1-R,2021-05-28,BBG00QDWSVK6,0,CAD
329,JPTF52-R,2021-05-28,BBG000BMKDM3,1,USD
330,JQXKJC-R,2021-05-10,BBG00Q8J72J0,0,USD
331,JQXTSC-R,2021-06-14,BBG000BM9CT1,0,USD
332,JR251F-R,2020-02-06,BBG000NMJFC8,0,USD
333,JRFYNM-R,2021-05-18,BBG001DCCGR8,1,USD
334,JS1YSB-R,2021-05-11,BBG000DZ8BC1,1,CAD
335,JS2P50-R,2021-07-14,BBG000BSR5N9,1,CAD
336,JS2Q71-R,2021-05-11,BBG000BRTL90,0,USD
337,JT6JMQ-R,2021-04-30,BBG000FC4FJ8,0,USD
338,JT71M6-R,2021-05-12,BBG000C060M4,1,USD
339,JT792F-R,2021-05-17,BBG000C0QCK8,1,CAD
340,JT8RWT-R,2021-07-29,BBG000GLMHS3,0,CAD
341,JTBMFK-R,2021-05-28,BBG000BF73Y2,0,USD
342,JTCRLM-R,2021-07-29,BBG000C0FZY4,0,CAD
343,JTJF0J-R,2021-05-13,BBG000TGZHS6,0,USD
344,JWFM05-R,2021-05-21,BBG0046LJYT2,0,USD
345,JWMV8D-R,2021-05-06,BBG000CND7W0,0,USD
346,JXLR9G-R,2021-07-22,BBG000DJYTQ4,0,USD
347,JXQLN2-R,2021-05-13,BBG000JQ42W7,0,USD
348,K14T6R-R,2021-05-27,BBG000BLK267,0,USD
349,K24537-R,2021-05-27,BBG000BKFZM4,1,USD
350,K24Q4R-R,2021-05-28,BBG000BGLRN3,1,USD
351,K287X2-R,2021-05-04,BBG000DJX7Q3,0,USD
352,K36637-R,2021-05-10,BBG000BH3F20,0,USD
353,K3DD15-R,2021-05-18,BBG000D86F25,0,USD
354,K6PJQX-R,2021-05-10,BBG000MMCGW2,0,USD
355,K6TS68-R,2021-05-12,BBG00QVJVYB5,0,USD
356,K6VK9M-R,2021-05-21,BBG000D5BNR1,0,USD
357,K6XCSB-R,2021-05-05,BBG000HVWVP1,0,USD
358,K7TPSX-R,2021-06-09,BBG000BBJQV0,1,USD
359,K7YFYF-R,2020-01-31,BBG000PR2ZP5,0,USD
360,K8ZL7L-R,2021-05-18,BBG000BJYZD6,0,USD
361,K95LVC-R,2019-12-13,BBG000Q0YH05,0,USD
362,KB3682-R,2021-05-20,BBG000BKYVF0,0,USD
363,KB3SCM-R,2021-05-26,BBG000BT5PG5,0,USD
364,KB3YPS-R,2021-06-01,BBG000BJSBJ0,1,USD
365,KC6VBL-R,2021-07-29,BBG000BC9DK0,0,USD
366,KC6WDM-R,2021-05-28,BBG000C1BW00,1,USD
367,KDC2JN-R,2021-05-20,BBG00K6988R4,1,CAD
368,KDCD3Y-R,2021-05-06,BBG000BQ5DS5,1,USD
369,KDHCQP-R,2021-06-08,BBG000BH2JM1,1,USD
370,KDJGTQ-R,2021-07-29,BBG000G1JDF4,0,CAD
371,KDJL0T-R,2021-06-01,BBG000BCQ4P6,1,USD
372,KFHRL4-R,2021-05-11,BBG000BQ5GY1,0,USD
373,KFMHQN-R,2021-05-07,BBG000BHBGN6,0,USD
374,KFMMZS-R,2021-05-27,BBG000FKJRC5,1,USD
375,KGN65D-R,2021-05-13,BBG000BBH3V3,0,USD
376,KGN9CH-R,2021-05-06,BBG000F13373,0,USD
377,KGT6R3-R,2021-05-11,BBG000BB0WY4,0,USD
378,KHRZJ1-R,2021-05-13,BBG000D61MB9,0,USD
379,KHSZDZ-R,2021-05-28,BBG000CL1FG7,0,USD
380,KHT2M2-R,2021-05-20,BBG000BPBVW5,0,USD
381,KHY18X-R,2021-05-13,BBG000C4V9L0,0,USD
382,KK1GV3-R,2021-02-25,BBG000CHPMY5,0,USD
383,KLCSS0-R,2021-07-16,BBG001LV74X3,0,USD
384,KM5Q58-R,2021-05-13,BBG000BSLZY7,1,USD
385,KM7YFC-R,2021-05-04,BBG000QT29D1,0,USD
386,KM84B2-R,2020-02-05,BBG00R02H8D5,0,USD
387,KMBSW1-R,2021-05-04,BBG000BKV445,0,USD
388,KMQ9YZ-R,2020-06-29,BBG001YTXLH5,0,USD
389,KNGXW0-R,2021-05-10,BBG000F61H73,0,USD
390,KNKY8H-R,2021-05-25,BBG00J24S765,0,USD
391,KPFMHW-R,2021-05-21,BBG000L9CV04,1,USD
392,KPGRNY-R,2021-05-27,BBG000BDGHL0,0,USD
393,KQ5JBJ-R,2021-05-05,BBG003981NS4,0,USD
394,KQQHK9-R,2021-05-21,BBG000BCPFB7,0,USD
395,KQQJMB-R,2021-05-13,BBG000CSRSG6,0,USD
396,KRVRTD-R,2021-05-06,BBG000BX1C88,0,USD
397,KV0J41-R,2021-05-24,BBG000BMHYD1,1,USD
398,KW4N40-R,2020-07-24,BBG000BGL846,0,USD
399,KWCPPR-R,2021-05-18,BBG000QCHMH9,0,USD
400,KXCJCK-R,2021-07-29,BBG000QTCPR9,0,CAD
401,KYF7S8-R,2021-05-06,BBG000BNCR58,0,USD
402,KZJPGL-R,2021-05-05,BBG000BJGGV8,0,USD
403,KZW5VT-R,2021-05-27,BBG00W5FR6C4,0,CAD
404,L0NDP5-R,2021-05-26,BBG000DPZC04,1,CAD
405,L1TLQ4-R,2021-05-20,BBG000BWXJT7,0,USD
406,L2LQRT-R,2021-05-13,BBG001M6CZY1,0,USD
407,L32LM8-R,2020-04-06,BBG00DYNJGH9,1,USD
408,L4226B-R,2021-05-25,BBG000CYKKX8,0,USD
409,L6BT3Q-R,2021-05-06,BBG000BL9C59,1,USD
410,L6GXZL-R,2021-05-17,BBG000C0ZW33,0,USD
411,L6LZQD-R,2020-02-06,BBG000QMH637,0,USD
412,L7H2CT-R,2021-05-27,BBG000BG4LG3,0,USD
