,fsym_id,exdate,bbg_id,in_index,listing_currency
410,V1HJ7P-R,2021-04-16,BBG000CWBQC2,0,USD
411,V2GC4P-R,2021-04-14,BBG000HCXFS4,0,USD
412,V3RWFQ-R,2021-04-23,BBG000BWBMM1,0,USD
413,V5VVBP-R,2021-05-06,BBG000DXHBN4,0,USD
414,V60VXD-R,2021-06-29,BBG000BBW9W2,1,CAD
415,V84DXX-R,2021-06-09,BBG000BWZBT2,0,USD
416,V888Y5-R,2021-06-29,BBG002PV93G6,0,CAD
417,V98KZX-R,2021-04-01,BBG000BDPC13,0,USD
418,VCNTLL-R,2021-04-29,BBG000BW6NY2,0,USD
419,VCP8G0-R,2021-04-30,BBG000BRRN07,0,USD
420,VDVMT4-R,2021-04-16,BBG000MRCDJ3,0,CAD
421,VFY8ZQ-R,2021-04-29,BBG000BC1L02,1,USD
422,VJ0NT5-R,2021-04-15,BBG003BW05K6,0,USD
423,VJ3F0Q-R,2021-03-31,BBG000BV6R84,0,USD
424,VK7M4R-R,2021-05-06,BBG000BR2B91,1,USD
425,VLH7Z4-R,2021-04-30,BBG000BH0106,0,USD
426,VLHKF9-R,2021-04-08,BBG000BSJK37,1,USD
427,VMM6HT-R,2021-06-29,BBG000HP1PC5,0,USD
428,VNN3BR-R,2021-06-29,BBG000CK8Q69,1,CAD
429,VNN5GT-R,2021-04-01,BBG000BT7R42,0,USD
430,VQXR21-R,2021-05-27,BBG00BN961G4,1,USD
431,VQYTRP-R,2021-04-30,BBG00658F3P3,1,USD
432,VRK9JK-R,2021-04-01,BBG003T1GM03,0,USD
433,VS0QWY-R,2021-06-29,BBG000BJ63N7,0,USD
434,VS55C3-R,2021-04-16,BBG000BVJNG0,0,USD
435,VS5NDP-R,2021-06-29,BBG000TJ8XZ7,0,USD
436,VT5051-R,2021-04-08,BBG000BZD8P0,1,CAD
437,VTBDG3-R,2021-04-09,BBG000QFJJW0,0,USD
438,VYGXLR-R,2021-03-31,BBG004Q00KS7,0,USD
439,W00F59-R,2021-04-01,BBG000BLBGS2,0,USD
440,W0Z2R4-R,2021-04-21,BBG000BJZ7V7,0,USD
441,W14LCF-R,2021-06-07,BBG000BV7QM9,0,CAD
442,W239Y6-R,2021-04-15,BBG000BWNV93,0,USD
443,W4M154-R,2021-06-10,BBG000FRZWN9,0,USD
444,W6N4JC-R,2021-06-18,BBG000BB29X4,1,USD
445,W6TN0J-R,2021-04-14,BBG000FTTNV3,0,USD
446,W7RJ2M-R,2020-11-27,BBG0035WV4N9,0,USD
447,W7S6D8-R,2021-04-05,BBG000BXSXH3,1,CAD
448,W92Y2H-R,2021-04-14,BBG000BBTV11,0,USD
449,WDG05S-R,2021-04-28,BBG006Q0HY77,1,USD
450,WDHPSR-R,2021-04-30,BBG000BFYN41,0,USD
451,WGRTJK-R,2021-05-10,BBG000BTT5B8,0,USD
452,WL1C5V-R,2021-06-29,BBG000DSZHQ9,1,CAD
453,WQK5W2-R,2021-03-24,BBG000C2ZCH8,1,USD
454,WQP8NX-R,2021-04-30,BBG000CR20B1,0,USD
455,WRJK92-R,2021-04-23,BBG00B6V7CJ6,0,USD
456,WSVTH9-R,2021-01-28,BBG000CWKY26,0,USD
457,WW5K9M-R,2021-04-19,BBG00R1VTZR2,0,USD
458,X1Y52C-R,2021-06-14,BBG000PRZNN8,0,USD
459,X45CZ6-R,2021-04-29,BBG000C3N539,0,USD
460,X4TV3J-R,2021-06-29,BBG001PG5MK8,0,CAD
461,X69BS3-R,2021-04-05,BBG000CW9BM7,0,USD
462,X6BL48-R,2021-06-29,BBG000C2TQV8,0,CAD
463,X6FP15-R,2021-06-29,BBG000BM2C18,1,CAD
464,XBV8KC-R,2021-06-14,BBG000BSL500,0,USD
465,XGTLT4-R,2021-06-17,BBG0014JY842,0,USD
466,XHD46K-R,2021-04-06,BBG000BP4MH0,1,USD
467,XHSVLM-R,2021-06-29,BBG001P2KSC8,0,USD
468,XJKFFM-R,2021-04-29,BBG000G2N1L6,0,USD
469,XKPX2X-R,2021-06-29,BBG000BBHGQ0,1,CAD
470,XM8P7T-R,2021-04-29,BBG0019JZ882,1,USD
471,XP9358-R,2021-06-29,BBG000FRM7L0,0,CAD
472,B3L86F-R,,BBG000CBC8D6,0,USD
473,D9PBHM-R,,BBG000K9LLR8,0,USD
474,DCWB5F-R,,BBG000N0MYZ6,0,USD
475,FJWB59-R,,BBG00NR75V37,0,USD
476,K960HM-R,,BBG000Q39RP8,0,USD
477,KM9V14-R,,BBG000CQ5PH9,0,USD
478,PQ4DKZ-R,,BBG005SSMPJ6,0,USD
479,QBNYB3-R,,BBG000BFLH48,0,USD
480,QDNCGR-R,,BBG000JCPGZ1,0,USD
481,WB8JWV-R,,BBG000BXK350,0,USD
482,WL53BC-R,,BBG000CYTTJ6,0,USD
483,WQL0KZ-R,,BBG000V8NC69,0,USD
484,XPLD03-R,,BBG000QP2SN6,0,USD
