,fsym_id,exdate,bbg_id,in_index,listing_currency
104,D0L8JX-R,2021-06-04,BBG000C402P5,0,USD
105,D1RT76-R,2021-06-01,BBG000BRX8P6,0,USD
106,D2X9YJ-R,2021-06-29,BBG000N5N6Z5,0,CAD
107,D3WHHV-R,2021-08-16,BBG000BS21R1,0,USD
108,D409SF-R,2020-12-29,BBG000BLSDQ3,0,USD
109,D50TX0-R,2021-06-03,BBG00RQ70GQ2,0,USD
110,D64BQD-R,2021-06-04,BBG000M081B1,0,USD
111,D68LVD-R,2021-07-02,BBG000C5QMB5,0,USD
112,D70L9L-R,2021-08-16,BBG000FV0NL0,0,USD
113,D76H2N-R,2020-03-30,BBG004G02108,0,CAD
114,D79MYG-R,2021-06-08,BBG000BCT053,1,CAD
115,D7DZ9L-R,2020-09-25,BBG000BSZBW7,0,USD
116,D8D820-R,2021-06-10,BBG000BS9489,1,USD
117,D9JX1G-R,2021-06-15,BBG000BWS3F3,0,USD
118,DCKZCP-R,2021-06-14,BBG003NXJNH6,0,USD
119,DCWPWS-R,2021-06-14,BBG000BWW8C0,1,CAD
120,DF336W-R,2021-06-02,BBG000BFXZH1,0,USD
121,DFZZD1-R,2021-06-29,BBG0022MMQB0,0,USD
122,DG6SCF-R,2021-06-11,BBG000BMZ7P7,1,USD
123,DH6WPM-R,2021-06-14,BBG000BTHH16,1,USD
124,DJD3SM-R,2021-06-29,BBG000BPYD87,0,USD
125,DJJ9XP-R,2021-06-29,BBG000PFLGY2,0,USD
126,DKB8F0-R,2021-06-29,BBG004HQLJH2,0,USD
127,DKJ8VM-R,2021-06-29,BBG000BS4MP5,1,USD
128,DKMPBT-R,2021-08-30,BBG000C88125,0,USD
129,DKNHXL-R,2021-06-10,BBG000BRQYZ6,0,USD
130,DLRTBS-R,2021-07-29,BBG000BT1MR4,0,USD
131,DLSMXK-R,2021-06-03,BBG000BX3BL3,1,USD
132,DLWPWK-R,2021-08-02,BBG000Q2BVH7,0,USD
133,DMRTGW-R,2021-06-29,BBG000DVB833,0,USD
134,DMRWLY-R,2021-06-10,BBG000BJ26K7,1,USD
135,DNSP7S-R,2021-06-24,BBG000QQFVK6,0,USD
136,DQ8HMS-R,2021-06-30,BBG000HF28Q9,0,USD
137,DR8RC7-R,2021-06-17,BBG000Q90C31,0,USD
138,DSG4N8-R,2021-06-29,BBG000BYFNG8,0,USD
139,DSJKY6-R,2021-05-27,BBG000Q4LGF7,0,USD
140,DSXPK2-R,2021-07-01,BBG0044K5DM4,0,USD
141,DTKPJP-R,2021-06-17,BBG000B9XYV2,1,USD
142,DTKZ1Y-R,2021-06-03,BBG000BCTLF6,1,USD
143,DTL9Q8-R,2021-06-22,BBG000BG27V9,0,USD
144,DWRC2P-R,2021-06-14,BBG005TJKDZ6,0,USD
145,DXTTDL-R,2021-08-30,BBG000HJ82S6,1,CAD
146,DXV51X-R,2021-06-14,BBG000J0XLS5,1,CAD
147,DXVMZC-R,2021-06-14,BBG000F7VG25,0,USD
148,DZ3H1T-R,2021-04-29,BBG000BZR517,0,CAD
149,DZ4XT5-R,2021-06-29,BBG000BJTBJ9,1,CAD
150,F03K9Z-R,2021-06-03,BBG000BB92C5,0,USD
151,F03Z3C-R,2021-08-30,BBG000CVQ2M0,1,CAD
152,F05QG0-R,2021-06-14,BBG000P458P3,1,USD
153,F07DSQ-R,2021-06-29,BBG000QMKDM7,1,CAD
154,F1DFCD-R,2021-06-10,BBG000BR54L0,1,USD
155,F1DNTM-R,2021-06-30,BBG000BS73J1,1,USD
156,F2CT9X-R,2021-03-12,BBG00MT78G46,1,CAD
157,F2D739-R,2021-06-08,BBG000BCPB71,0,USD
158,F3PM46-R,2021-06-29,BBG000BL3355,0,USD
159,F4NVTL-R,2021-06-30,BBG000BGBRG2,1,USD
160,F4P26S-R,2021-06-15,BBG000BL86D4,0,USD
161,F5YSLP-R,2021-06-30,BBG000FB8PF8,0,USD
162,F61VZ2-R,2021-06-14,BBG00D6RSP54,0,USD
163,F9RYVG-R,2021-06-14,BBG008417VN4,0,USD
164,F9VYPD-R,2021-06-15,BBG0078W3NQ3,1,USD
165,FBRH67-R,2021-06-14,BBG006BFYQN0,0,USD
166,FCGV6L-R,2021-06-30,BBG000BM0QL7,0,USD
167,FCHQXF-R,2021-01-21,BBG000BW1022,1,CAD
168,FCHV3J-R,2021-08-30,BBG000GFD3R8,1,CAD
169,FCPJZW-R,2021-06-09,BBG000LJW7M9,0,USD
170,FDN05J-R,2021-06-09,BBG000BYFPY3,1,CAD
171,FDQM4Z-R,2021-08-30,BBG000DLD469,1,CAD
172,FDS1XB-R,2021-06-21,BBG000BJVN28,1,USD
173,FDS65G-R,2021-06-03,BBG000Q3JN03,1,USD
174,FDZBCQ-R,2021-06-11,BBG007HRJXJ3,0,USD
175,FFSWN7-R,2021-06-02,BBG002ZCK2V9,0,USD
176,FGVZR8-R,2021-06-29,BBG000BXL4N7,0,USD
177,FJ1B1C-R,2021-06-03,BBG000BBHXQ3,1,USD
178,FJ4J4C-R,2021-06-14,BBG000BHKYH4,1,USD
179,FJ4NDH-R,2021-06-07,BBG000BSBZH7,1,USD
180,FJ4S87-R,2021-06-15,BBG0068KVV91,0,USD
181,FJ8GT6-R,2021-06-14,BBG000BND699,1,USD
182,FK8XNL-R,2021-06-10,BBG000HHH6J1,0,USD
183,FMDS8D-R,2021-06-03,BBG000BTCH57,1,USD
184,FMG70R-R,2021-06-17,BBG000BM9909,0,USD
185,FML2CC-R,2021-06-29,BBG000BJ9RS6,0,USD
186,FML4HF-R,2021-06-22,BBG000JNJPB0,0,USD
187,FNLD2R-R,2021-06-09,BBG000BGS5H1,0,USD
188,FPPSQ1-R,2021-06-14,BBG000C4LN67,1,USD
189,FPTS9S-R,2021-06-09,BBG000CJJ5B0,0,USD
190,FPVHPG-R,2021-08-30,BBG000BLKC01,1,CAD
191,FQJDL3-R,2021-03-16,BBG0035M2ZB7,1,USD
192,FQV0X3-R,2021-06-10,BBG000BX0BJ9,0,USD
193,FS319Q-R,2021-06-09,BBG000BJ81C1,1,USD
194,FS79Z7-R,2021-06-10,BBG00P2HLNY3,0,USD
195,FV85BQ-R,2021-06-07,BBG000C1CPP7,1,CAD
196,FV9XPC-R,2021-08-30,BBG000HPX6W0,1,CAD
197,FVDJNT-R,2021-06-29,BBG000BDQNT8,1,CAD
198,FWD88N-R,2021-08-30,BBG000BSZYR3,0,USD
199,FXCW90-R,2021-06-29,BBG00CK391H4,0,USD
200,FXF9Y8-R,2021-06-07,BBG00LPTHYD5,0,USD
201,FXH4XG-R,2021-06-02,BBG000CGC1X8,1,USD
202,FXNXXW-R,2021-06-16,BBG000DKYBT7,0,USD
203,FYT21Z-R,2021-06-21,BBG000TPV2Y6,1,CAD
204,FYT41X-R,2021-06-30,BBG000D898T9,1,USD
205,FZRL7K-R,2021-06-14,BBG000BB8SW7,1,USD
206,FZVN2F-R,2021-06-15,BBG006N7S6K9,0,USD
207,FZX1RR-R,2021-06-17,BBG000BJW241,0,USD
208,FZY2QQ-R,2021-06-14,BBG000BSTBM5,0,USD
209,G5M19V-R,2021-08-30,BBG000BVP5P2,1,USD
210,G6LX5T-R,2021-06-29,BBG000PL6TY8,0,USD
211,G6QL68-R,2021-06-23,BBG000BB94N9,0,USD
212,G7QVVM-R,2021-06-29,BBG000BGKJ70,0,USD
213,G7VZQH-R,2021-06-16,BBG000BKWSR6,1,USD
214,G8WDMZ-R,2021-06-11,BBG000BBVJZ8,1,USD
215,G96265-R,2021-06-29,BBG001KJLYZ7,0,USD
216,GB4QMW-R,2020-10-01,BBG000B9WX45,0,USD
217,GBB301-R,2021-06-09,BBG00161BCR0,0,USD
218,GD97H9-R,2021-06-15,BBG000C15T59,0,USD
219,GFJD83-R,2021-06-14,BBG000D6YCQ9,0,USD
220,GGJNXG-R,2021-06-04,BBG000BQ0543,1,USD
221,GGKMRC-R,2021-05-27,BBG000GRZDV1,0,USD
222,GGPDYX-R,2021-06-09,BBG000BHLYP4,1,USD
223,GGPVTB-R,2021-06-18,BBG000CH5208,1,USD
224,GHPR2P-R,2021-06-29,BBG009NX1JT8,0,USD
225,GHRBRT-R,2021-06-21,BBG000QSGFZ0,0,USD
226,GHSXS9-R,2021-06-04,BBG000BT2W28,0,USD
227,GJSMWN-R,2021-06-14,BBG00D2Z7X83,0,USD
228,GJZ5YB-R,2021-06-08,BBG000CS7CT9,1,USD
229,GM2GFL-R,2021-06-14,BBG000BLV2Q3,0,USD
230,GN6RRQ-R,2021-06-10,BBG000BVVQQ8,1,USD
231,GNCN29-R,2021-06-14,BBG000BFVZ83,0,USD
232,GPBJPZ-R,2021-05-24,BBG000MHBSQ5,0,USD
233,GPBYWR-R,2021-06-03,BBG000JK57G6,0,USD
234,GQGQ5C-R,2021-06-14,BBG000BLW530,1,USD
235,GQJF2M-R,2021-06-25,BBG00GKJ8C78,0,USD
236,GQN0DG-R,2021-08-26,BBG000BXT422,0,USD
237,GQQQL0-R,2021-06-29,BBG000NFPF36,0,USD
238,GRLQZ7-R,2021-06-15,BBG000D0FMX3,1,CAD
239,GRMY8C-R,2021-06-24,BBG000BH3JF8,1,USD
240,GRSDSK-R,2021-06-08,BBG000B9X8C0,1,USD
241,GV323G-R,2021-06-29,BBG00GTR70S5,0,CAD
242,GW56V2-R,2021-06-15,BBG001KFNK01,0,USD
243,GW7J66-R,2021-06-14,BBG000FT86F1,1,CAD
244,GX9CQX-R,2021-06-29,BBG000BZ7HL1,0,CAD
245,GXCQ63-R,2021-06-21,BBG000FYNK80,1,CAD
246,GXCVG7-R,2021-08-30,BBG000M8S4W3,0,CAD
247,GY6PRH-R,2020-11-05,BBG000QVZNN8,0,USD
248,GYJ1QD-R,2021-08-30,BBG000QDT8Z5,1,CAD
249,GZPJ4H-R,2021-06-29,BBG000BBLPH5,0,USD
250,H0PH6K-R,2021-06-24,BBG000BLH2H9,1,CAD
251,H1YQ4H-R,2021-06-29,BBG000FPKQ16,0,USD
252,H2VXTV-R,2021-06-14,BBG000BV0VK7,0,USD
253,H30FF2-R,2021-06-15,BBG000F1C7F5,0,USD
254,H30JM5-R,2021-06-29,BBG000PT2W50,0,CAD
255,H3YZST-R,2021-06-17,BBG000BWKB81,0,USD
256,H3ZBG4-R,2021-06-29,BBG000C4JX31,0,USD
257,H41T5G-R,2021-06-14,BBG000D24XW8,0,USD
258,H53QZC-R,2021-06-03,BBG000CNFQW6,1,USD
259,H5K33K-R,2021-06-29,BBG00L17LGJ7,0,USD
260,H679XT-R,2021-06-29,BBG00NNG2ZJ8,1,USD
261,H6L5S4-R,2021-06-29,BBG001J94C33,1,CAD
262,H7GTBY-R,2021-06-30,BBG000LF59X1,0,USD
263,HBSF17-R,2021-06-17,BBG000BY1L13,0,USD
264,HBYFLY-R,2021-07-01,BBG000BHT631,0,USD
265,HCY56S-R,2021-06-29,BBG000NN5D27,0,USD
266,HD2R26-R,2021-06-29,BBG000CTY4J6,0,USD
267,HF4YDC-R,2021-06-29,BBG000LX4D19,1,CAD
268,HGB012-R,2021-06-23,BBG000DPXVW9,0,USD
269,HHB3C8-R,2021-06-29,BBG000D4LWF6,1,USD
270,HHH2VY-R,2021-06-09,BBG000C42WS4,0,USD
271,HJHV1C-R,2021-06-29,BBG0062RX864,0,USD
272,HJY4YC-R,2021-06-07,BBG000R3NPZ4,0,USD
273,HKL732-R,2021-06-14,BBG000BLP360,0,USD
274,HKLJPC-R,2021-06-29,BBG000BQ8KV2,1,USD
275,HKM07G-R,2021-06-30,BBG00GSR1BG1,0,USD
276,HKRHNJ-R,2021-06-29,BBG005RVGZ41,0,USD
277,HLDF9W-R,2021-08-30,BBG004CDX4P7,0,CAD
278,HLW58K-R,2021-06-14,BBG000GCSWR5,0,USD
279,HMVVTC-R,2021-06-29,BBG000BD0TF8,1,USD
280,HN0ZL5-R,2021-06-14,BBG000C20FG0,1,CAD
281,HNZXP8-R,2021-06-10,BBG00YD8C1J7,0,USD
282,HP58X9-R,2021-06-17,BBG000F7RCJ1,1,USD
283,HP79S6-R,2021-08-19,BBG000PKBR05,0,CAD
284,HQ2MHF-R,2021-05-25,BBG00LNJRQ09,1,USD
285,HQ8SCB-R,2021-06-14,BBG00G7D6C05,0,USD
286,HQ9PFJ-R,2021-06-17,BBG000BLVNB3,0,USD
287,HSFSHK-R,2021-06-10,BBG000BVXC87,0,USD
288,HSKR18-R,2021-06-29,BBG000CCBBV8,0,CAD
289,HTP7VN-R,2021-07-01,BBG000BRXTR8,0,USD
290,HTR9SL-R,2021-06-14,BBG000Q383R0,0,USD
291,HY2LSJ-R,2021-06-09,BBG000C5QMH9,0,USD
292,HZ6X7S-R,2021-06-15,BBG000LFJWM7,0,USD
293,HZDTJB-R,2021-08-18,BBG001CGD2R0,0,USD
294,HZL0TL-R,2021-06-29,BBG000FBRL11,0,USD
295,HZPDYF-R,2021-06-29,BBG003QPMHR8,0,USD
296,J2J1YJ-R,2021-06-14,BBG000BF4D19,0,USD
297,J2LVSN-R,2021-06-03,BBG004MN1R41,1,USD
298,J3MCCQ-R,2021-06-14,BBG000FD5BY7,0,USD
299,J3NGGR-R,2021-06-03,BBG000C126H9,0,USD
300,J4CXYG-R,2021-06-01,BBG0079T1PZ6,0,USD
301,J536YW-R,2021-06-29,BBG001HPC9F4,0,USD
302,J5XSLR-R,2021-06-15,BBG000FL7N17,1,CAD
303,J6174Z-R,2021-06-29,BBG000P4MVD6,0,CAD
304,J61GM6-R,2021-06-04,BBG000BRF322,1,CAD
305,J65BNH-R,2021-06-14,BBG000HF3TZ2,0,USD
306,J70ZTV-R,2021-06-29,BBG000BH1NH9,1,USD
307,J7ZVTX-R,2021-08-30,BBG004SNMZC5,0,CAD
308,J895KM-R,2021-06-09,BBG000MGPJD6,0,USD
309,J89J6Y-R,2021-06-24,BBG000BNWG87,1,USD
310,J8BTQ5-R,2021-06-10,BBG000F1ZL96,0,USD
311,J998WT-R,2021-03-08,BBG000PM84L3,1,CAD
312,J9F59G-R,2021-06-15,BBG000BB5373,1,USD
313,J9FK0T-R,2021-06-14,BBG000HL7499,1,USD
314,J9GKZS-R,2021-06-17,BBG000C16GW6,0,USD
315,JBBD4Z-R,2021-06-29,BBG004N62BQ7,0,CAD
316,JDJR0M-R,2021-08-30,BBG00KKD5N44,0,CAD
317,JDVMBC-R,2021-08-30,BBG000C665J4,1,CAD
318,JFWQ64-R,2021-06-14,BBG00H5HHTV3,0,USD
319,JH09HY-R,2021-08-13,BBG000BBVVP2,0,USD
320,JJ65VK-R,2021-06-28,BBG000C4C3S7,0,USD
321,JJ8Z55-R,2021-06-09,BBG000DD8WX1,0,USD
322,JK7JJX-R,2021-06-16,BBG000BLNZL4,1,USD
323,JK8QV1-R,2021-06-11,BBG000BJ68B9,0,USD
324,JKF4C9-R,2021-06-29,BBG000R80WL8,0,CAD
325,JKGP5M-R,2021-06-15,BBG000C1FB75,1,USD
326,JLK874-R,2021-06-10,BBG000KFLDK9,0,USD
327,JM9MDP-R,2021-08-30,BBG00CWWQGZ5,0,CAD
328,JMHYW0-R,2021-06-17,BBG000BR14K5,1,USD
329,JNPGH8-R,2021-06-07,BBG000BTNMF3,0,USD
330,JNTWYF-R,2021-06-14,BBG000BXLFS7,0,USD
331,JPYFTV-R,2021-06-16,BBG000BHQ7B3,0,USD
332,JPYZWC-R,2021-06-07,BBG000DDMV58,0,USD
333,JQ6GT1-R,2021-06-24,BBG000DG7YC4,0,USD
334,JQZ00G-R,2021-06-30,BBG000BKFBD7,1,USD
335,JS2P50-R,2021-08-12,BBG000BSR5N9,1,CAD
336,JS6B3F-R,2021-06-03,BBG000BK5DP1,1,USD
337,JT8RWT-R,2021-08-30,BBG000GLMHS3,0,CAD
338,JTCRLM-R,2021-08-30,BBG000C0FZY4,0,CAD
339,JTDXTQ-R,2021-06-29,BBG000C5HSJ4,0,CAD
340,JVFR13-R,2021-06-14,BBG00FX58Q66,0,USD
341,JWGNCJ-R,2021-05-28,BBG000BJ9B29,0,USD
342,JXLR9G-R,2021-08-20,BBG000DJYTQ4,0,USD
343,JXR1HH-R,2021-06-24,BBG000FJWCT8,0,USD
344,JYWJ4S-R,2021-06-08,BBG000BL30Y9,0,USD
345,JYWMBW-R,2021-06-14,BBG000CKGBP2,1,USD
346,K0SS5D-R,2021-06-30,BBG003385P56,0,USD
347,K1049C-R,2021-06-09,BBG000BJ41X2,0,USD
348,K4KFNW-R,2021-06-01,BBG000BF20N5,0,USD
349,K4KM01-R,2021-06-01,BBG000BCBS51,0,USD
350,K5PFDQ-R,2021-06-29,BBG000CKGDS5,0,USD
351,K6Q83L-R,2021-06-09,BBG000BCG226,1,CAD
352,K6QB7N-R,2021-06-11,BBG000G3TQV2,0,USD
353,K6RW63-R,2021-06-14,BBG000C496P7,1,USD
354,K7TD6M-R,2021-06-29,BBG000BB72K8,0,USD
355,K8ZVRV-R,2021-06-10,BBG000F6ZWH2,0,USD
356,KB74SS-R,2021-06-17,BBG000BKWCS0,0,USD
357,KB791X-R,2021-06-14,BBG000BCTQ65,1,USD
358,KC6VBL-R,2021-08-30,BBG000BC9DK0,0,USD
359,KCDMC0-R,2021-06-18,BBG000FGMKY1,0,USD
360,KCH56D-R,2021-06-17,BBG000Q26KW0,0,USD
361,KDD7RR-R,2021-06-15,BBG000BR40B0,0,USD
362,KDJGTQ-R,2021-08-30,BBG000G1JDF4,0,CAD
363,KFJRH2-R,2021-06-23,BBG000BPGVM1,0,USD
364,KGNHRP-R,2021-06-29,BBG000BSH4R9,0,CAD
365,KGNM2X-R,2021-06-29,BBG000T6XY76,0,CAD
366,KHZRFD-R,2021-06-29,BBG000FFVZT6,1,CAD
367,KJLT9T-R,2021-06-18,BBG00M8652H1,0,USD
368,KK1YRK-R,2021-06-10,BBG000CX0P89,1,USD
369,KL5R7B-R,2021-03-16,BBG000QK2B72,0,USD
370,KLCSS0-R,2021-08-17,BBG001LV74X3,0,USD
371,KMDKS7-R,2021-06-01,BBG006LYGNL7,0,USD
372,KMM139-R,2021-06-09,BBG0074JPF34,0,USD
373,KMQ9YZ-R,2021-08-30,BBG001YTXLH5,0,USD
374,KP3HBJ-R,2021-06-14,BBG004MB7Q16,1,CAD
375,KQLVLW-R,2021-06-14,BBG000F4J227,0,USD
376,KQLYSZ-R,2021-03-12,BBG000DZVXJ0,0,USD
377,KRQTDT-R,2021-06-24,BBG000J2XL74,1,USD
378,KRR843-R,2021-06-03,BBG000BRJB20,0,USD
379,KRVLH7-R,2021-06-29,BBG000DHFBX0,0,CAD
380,KRVX2J-R,2021-06-14,BBG000D3MJP5,0,USD
381,KSRCG9-R,2021-06-15,BBG001P0TNW2,0,USD
382,KSVLMB-R,2021-06-09,BBG000BB4D72,0,USD
383,KTPK4Q-R,2021-03-16,BBG0035LY913,1,USD
384,KV4BDM-R,2021-06-03,BBG000BM3CJ8,0,USD
385,KW432H-R,2021-05-27,BBG000BMH2Q7,1,USD
386,KWYDWS-R,2021-06-29,BBG00JDV0M15,0,USD
387,KXCJCK-R,2021-08-30,BBG000QTCPR9,0,CAD
388,KXDMGL-R,2021-05-11,BBG0113JGQF0,1,USD
389,KYCY91-R,2021-05-28,BBG000BLGFJ9,1,USD
390,KYJFW8-R,2021-06-07,BBG000BQZMH4,1,USD
391,KYMG8R-R,2021-06-14,BBG000RMQZS5,0,USD
392,KZNLFS-R,2021-06-15,BBG00DXDL6Q1,0,USD
393,KZNP2B-R,2021-06-03,BBG000BP2RV5,0,USD
394,KZPB9Y-R,2021-06-25,BBG000C2W2R2,0,USD
395,L0ND5P-R,2021-06-14,BBG00C7Q12N7,1,CAD
396,L0TV18-R,2021-06-29,BBG000BXGCQ2,0,CAD
397,L1TS19-R,2020-04-09,BBG000FKX7Z8,0,USD
398,L1XD4W-R,2021-06-29,BBG000QF05R6,0,USD
399,L20XDQ-R,2021-06-30,BBG00HZ69KP9,0,USD
400,L33FPJ-R,2021-05-25,BBG000BDNB35,0,USD
401,L493T3-R,2021-06-23,BBG0027F2B89,0,USD
402,L4PC3K-R,2021-05-14,BBG001R72SR9,0,USD
403,L56306-R,2021-06-03,BBG000BC1LY5,1,CAD
404,L57516-R,2021-06-10,BBG000BXDLZ5,0,USD
405,L59WBW-R,2021-06-10,BBG000GLXY68,0,USD
406,L5DLJF-R,2021-06-10,BBG000C15TB2,0,USD
407,L6F9DL-R,2021-06-10,BBG000DR87M7,0,USD
408,L6H03N-R,2021-07-01,BBG000BS5170,0,USD
409,L6NQKK-R,2021-06-16,BBG000BP9WJ1,0,USD
410,L7LP86-R,2021-06-14,BBG000C23PB0,1,USD
411,L7N0TG-R,2021-06-25,BBG000BZQ983,1,CAD
