,fsym_id,exdate,bbg_id,in_index,listing_currency
410,L1ZCTM-R,2020-11-13,BBG000BMCF10,0,USD
411,L2LQRT-R,2021-02-11,BBG001M6CZY1,0,USD
412,L33FPJ-R,2021-03-17,BBG000BDNB35,0,USD
413,L4226B-R,2021-02-25,BBG000CYKKX8,0,USD
414,L4PC3K-R,2021-02-12,BBG001R72SR9,0,USD
415,L6BT3Q-R,2021-02-18,BBG000BL9C59,1,USD
416,L6GXZL-R,2021-02-12,BBG000C0ZW33,0,USD
417,L6LZQD-R,2020-02-06,BBG000QMH637,0,USD
418,L7H2CT-R,2021-02-25,BBG000BG4LG3,0,USD
419,L7NHQX-R,2021-02-12,BBG000H3GDJ8,0,USD
420,L9WD3K-R,2021-04-29,BBG000BXMGB2,0,CAD
421,L9WF5L-R,2021-03-12,BBG000BRVBR9,0,USD
422,LC1BTF-R,2021-02-11,BBG000PSKYX7,1,USD
423,LD0WYZ-R,2021-02-16,BBG000BGKTF9,1,USD
424,LD1K6L-R,2021-03-04,BBG000CZX2P0,1,CAD
425,LF4WPT-R,2021-02-11,BBG000BJNGN9,1,USD
426,LF95DC-R,2021-04-29,BBG00DRGKLZ9,0,CAD
427,LG9KBX-R,2021-03-11,BBG0068Q7716,0,USD
428,LGH1W3-R,2021-03-04,BBG00GTR08C2,1,CAD
429,LHKN8Z-R,2021-02-26,BBG000BQ2C28,1,USD
430,LJPXK2-R,2021-04-20,BBG000C0BT45,1,CAD
431,LKV3P3-R,2021-02-25,BBG000BPW2W6,0,USD
432,LKVX5V-R,2021-04-29,BBG000D17GK7,1,CAD
433,LLZLBD-R,2021-02-10,BBG000HLXBR4,0,USD
434,LM7NQZ-R,2021-02-05,BBG000NTGLW1,0,USD
435,LMZPNL-R,2021-02-09,BBG000C1TZL1,0,USD
436,LRHQLX-R,2021-02-12,BBG000BH6360,1,USD
437,LRHWY2-R,2021-03-12,BBG000BJCDS3,0,USD
438,LRJBXM-R,2021-03-05,BBG000VGZPL2,1,CAD
439,LTP0Z2-R,2021-02-25,BBG000BGJRC8,1,USD
440,LWXGD7-R,2021-02-22,BBG000BZCN41,0,CAD
441,LX2PC4-R,2021-02-24,BBG000C2DWX0,0,USD
442,LXC51M-R,2021-02-26,BBG00JRH1P95,0,USD
443,LXDS77-R,2021-03-04,BBG007SV91V9,0,USD
444,LYKD1K-R,2021-04-29,BBG00KK2W1T9,0,USD
445,LZBPWV-R,2007-06-27,BBG00Y4RQNH4,1,USD
446,M0C1P8-R,2021-03-04,BBG000BV59Y6,1,USD
447,M0GMHM-R,2021-02-25,BBG000BBNKF6,0,CAD
448,M0H6M5-R,2021-02-24,BBG000BBPFB9,1,USD
449,M0JM9H-R,2021-03-05,BBG000BB0WG4,0,USD
450,M1FW60-R,2021-02-25,BBG000BW3299,1,USD
451,M1G5S9-R,2021-02-11,BBG000BF55Z8,0,USD
452,M2XGTG-R,2021-04-29,BBG00QV3CHC7,0,USD
453,M3QDQ6-R,2021-04-29,BBG000BGHJ83,1,CAD
454,M3W1KK-R,2021-02-04,BBG000BWQTD0,0,USD
455,M5BNQJ-R,2021-04-29,BBG003MS9X87,0,CAD
456,M79847-R,2021-03-15,BBG00RBFBL50,0,USD
457,M79JSM-R,2021-02-26,BBG000TVZH85,0,CAD
458,M813QP-R,2021-04-29,BBG002Q8RXQ9,0,CAD
459,M8G2FV-R,2020-02-13,BBG000KK3CR3,0,USD
460,M9JVWK-R,2021-03-12,BBG000BYZLW2,0,CAD
461,MBJKFC-R,2020-11-30,BBG000C2XCD4,0,USD
462,MBK7R0-R,2021-03-30,BBG000DB3KT1,1,USD
463,MDYC2K-R,2021-02-24,BBG000F86GP6,1,USD
464,MFYKLV-R,2021-03-18,BBG000BJXWX2,0,USD
465,MFZ7XH-R,2021-02-24,BBG000BXYW97,1,CAD
466,MG2TQV-R,2021-03-01,BBG000BMQPL1,1,USD
467,MH33D6-R,2021-02-05,BBG000B9XRY4,1,USD
468,MJCGG4-R,2021-02-18,BBG000BLHRS2,1,USD
469,MKC1SV-R,2021-02-25,BBG000BW8S60,1,USD
470,MKCXFN-R,2021-03-22,BBG000BCNST2,1,CAD
471,MKH5NQ-R,2021-02-11,BBG000BSHXP7,0,USD
472,MKJ8WW-R,2021-02-18,BBG000RTDY25,1,USD
473,MN5CL1-R,2021-02-18,BBG00V1L5YZ5,0,USD
474,MNWCSY-R,2020-02-14,BBG0036FB0H2,0,USD
475,MNWT3V-R,2021-03-16,BBG000BPDDB6,0,USD
476,MQ0Y3T-R,2021-02-26,BBG000BWGYF8,1,USD
477,MQ119X-R,2021-02-08,BBG000BB6WG8,1,USD
478,MR5BN1-R,2021-03-04,BBG000BFK1R9,1,CAD
479,MR6WVR-R,2021-02-08,BBG00QVC2S07,0,USD
480,MS9DHY-R,2021-02-05,BBG000DR5QP5,1,USD
481,MSJFYK-R,2021-02-26,BBG000ND1SB0,0,USD
482,MT9ZWQ-R,2021-03-05,BBG000VLBCQ1,0,USD
483,MVKZ35-R,2021-03-03,BBG000BQ87N0,1,USD
484,MWNNBS-R,2021-02-09,BBG000JBC9M7,0,USD
485,MXQXY4-R,2021-02-09,BBG000BD3F92,0,USD
486,MYTYPY-R,2021-02-26,BBG000JCZJS2,0,USD
487,MYTZRZ-R,2021-04-21,BBG000BGCCC8,0,USD
488,MYY724-R,2021-02-10,BBG000M1LNP1,0,USD
489,MYYY9P-R,2021-04-29,BBG000PN5CZ1,0,CAD
490,MZZB54-R,2021-02-17,BBG000BRW4P6,0,USD
491,N136PW-R,2021-04-29,BBG000NVLH13,0,CAD
492,N13KC6-R,2021-03-15,BBG000N4KB80,0,USD
493,N17TH6-R,2021-02-12,BBG000BYTHG6,1,CAD
494,N22ND2-R,2021-02-05,BBG00DM434G9,0,USD
495,N2VGP9-R,2021-02-26,BBG0064N2T78,0,USD
496,N2YFG6-R,2021-02-11,BBG000QK3NY5,0,USD
497,N3CXK7-R,2021-02-22,BBG000BPWGR1,0,USD
498,N3JVZW-R,2021-02-11,BBG000BFFCK8,0,USD
499,N5NLBK-R,2021-02-11,BBG000F006R9,0,USD
500,N5VYGJ-R,2021-03-01,BBG000PXZFW2,0,USD
501,N723VX-R,2020-02-07,BBG00729LTJ5,0,USD
502,N7Y770-R,2020-02-03,BBG0036D62Z9,0,USD
503,N7YFL5-R,2021-02-17,BBG000BDLCQ0,0,USD
504,N829B5-R,2021-03-26,BBG004T0YC41,0,USD
505,NB5RP3-R,2021-02-25,BBG000BXSFH2,1,CAD
506,NB7018-R,2021-02-26,BBG000BQVV88,0,USD
507,NB8VL0-R,2021-02-17,BBG000G3RXX7,0,USD
508,NBCB9B-R,2021-02-18,BBG000CC0V00,0,CAD
509,NBCMWM-R,2021-02-09,BBG000BFBH12,0,USD
510,NCJXRB-R,2021-02-24,BBG00HFMM0W7,0,USD
511,NCQZSH-R,2021-02-11,BBG000G2ZK31,0,USD
512,NDG617-R,2021-02-25,BBG003D8Y833,0,USD
513,NDMX0P-R,2021-03-04,BBG000TCD088,0,USD
514,NDN5DT-R,2021-02-11,BBG000BFNR17,1,USD
515,NDQ0YK-R,2021-02-03,BBG000F3WJ90,0,USD
516,NFM6Q0-R,2021-03-05,BBG000BQSBB2,0,USD
517,NFMH78-R,2021-02-08,BBG00GBVBK51,1,USD
518,NFMMHD-R,2021-01-29,BBG000BDJ2F7,0,USD
519,NFS30L-R,2020-02-21,BBG000B9WM03,0,USD
520,NGR5CT-R,2021-02-05,BBG000DZK6N6,0,USD
521,NGW4ZK-R,2021-03-04,BBG000BF6SK3,0,USD
522,NGWJPX-R,2021-02-12,BBG000BGDQZ1,0,USD
523,NHV4Q7-R,2021-02-26,BBG00BN969C1,1,USD
524,NHX86P-R,2021-04-29,BBG000BQV317,0,USD
525,NJTCZ6-R,2021-04-29,BBG003BW0JD4,0,CAD
526,NK0V54-R,2021-02-11,BBG000C7P7N2,1,CAD
527,NK5PDP-R,2021-02-26,BBG000BWQLY4,0,USD
528,NNMSP6-R,2021-02-18,BBG000Q1KFH4,0,USD
529,NPJW7K-R,2021-02-04,BBG000BB6KF5,1,USD
530,NPK3PS-R,2021-03-05,BBG000J6XT05,1,USD
531,NPQGXT-R,2021-02-12,BBG000BKT8B1,0,USD
532,NQTR8Z-R,2021-02-11,BBG000BNHSP9,1,USD
533,NQVLXS-R,2021-02-26,BBG000BB34W5,0,USD
534,NRVDNP-R,2021-01-29,BBG000BBNLK8,0,USD
535,NRZMQN-R,2021-02-09,BBG000BHWFN5,0,USD
536,NRZZCZ-R,2021-02-05,BBG000M4M6Q0,0,USD
537,NT2TYR-R,2021-02-26,BBG000BL0T06,0,USD
538,NT38T5-R,2021-02-17,BBG000BBDV81,1,USD
539,NV3W1T-R,2021-04-21,BBG000FBJQM6,0,USD
540,NV7CR3-R,2021-02-23,BBG000F4P4Z0,0,USD
541,NW7Q44-R,2020-02-20,BBG006G57XG0,0,USD
542,NW8T75-R,2021-04-29,BBG006S1YW78,0,CAD
543,NWD5NB-R,2021-02-26,BBG006KZRKT1,0,USD
544,NXHJJY-R,2021-03-16,BBG000BGY218,0,USD
545,NXHKLZ-R,2019-12-02,BBG000F5PGF2,0,USD
546,NYJHHY-R,2021-03-01,BBG000DYGNW7,1,USD
547,P01GQN-R,2021-03-30,BBG004DDDKH1,0,USD
548,P0V324-R,2021-04-29,BBG000Q3RGN4,0,USD
549,P1P032-R,2021-02-25,BBG00BLVZ228,1,USD
550,P1X303-R,2021-02-03,BBG000MVZH28,0,USD
551,P1XBGB-R,2021-02-04,BBG000BS5205,0,USD
552,P20812-R,2021-03-10,BBG000Q5BQ63,0,USD
553,P224MV-R,2021-02-24,BBG000PXGT62,0,USD
554,P31C86-R,2021-02-05,BBG000BG1811,0,USD
555,P31DB7-R,2021-02-26,BBG000G0Z878,1,USD
556,P34VYH-R,2021-02-25,BBG000BP30Y0,0,USD
557,P4BZRB-R,2021-02-17,BBG000C4K3D4,0,USD
558,P59RND-R,2021-03-09,BBG000RTNP69,0,USD
559,P5H6YD-R,2021-03-19,BBG000BZ6GF1,0,USD
560,P5K6R8-R,2020-01-31,BBG000PNZ5G4,0,USD
561,P60NTB-R,2020-02-13,BBG008B5CF29,0,USD
562,P7L1L7-R,2021-02-24,BBG000BTDHV7,0,USD
563,P8R3C2-R,2021-02-17,BBG000BPH459,1,USD
564,P8RCWB-R,2021-02-11,BBG000BS3PL3,0,USD
565,P8RJ4G-R,2021-02-05,BBG000GYLFT9,0,USD
566,PC58QM-R,2021-02-10,BBG000HD3DW5,0,USD
567,PFC922-R,2020-01-29,BBG0068RV8Z8,0,USD
568,PFJ2KY-R,2021-03-03,BBG000L99FP6,0,CAD
569,PHP2BT-R,2021-04-22,BBG000BS6M19,1,CAD
570,PHQ4CT-R,2021-04-29,BBG000LHD7R9,1,CAD
571,PHVQMM-R,2020-02-03,BBG00793T0Q8,0,USD
572,PJNB5B-R,2021-02-17,BBG000QBR5J5,1,USD
573,PJPRSK-R,2021-02-26,BBG000BGKXV2,1,USD
574,PKSJ68-R,2020-02-06,BBG00358K8S0,0,USD
575,PL9RCQ-R,2021-02-19,BBG00RP2T9T6,0,USD
576,PM2QVZ-R,2021-02-26,BBG000D5S4M0,0,USD
577,PN37ZK-R,2021-02-19,BBG000BHPL78,1,USD
578,PN66MB-R,2021-02-26,BBG000LV0836,0,USD
579,PP6W01-R,2021-02-22,BBG000G6Q4C8,0,USD
580,PPCFQB-R,2020-12-31,BBG000DXXYS1,0,USD
581,PPFFNB-R,2021-02-08,BBG000BMSC38,0,USD
582,PRGQ6L-R,2021-02-23,BBG000BP1Q11,1,USD
583,PRN7RS-R,2021-02-26,BBG000BB88K4,0,USD
584,PSM3QT-R,2021-03-03,BBG000BNLC97,0,USD
585,PSRH1X-R,2021-03-11,BBG000K3BC83,0,USD
586,PTR5LQ-R,2021-02-11,BBG000BHTTC1,0,USD
587,PTRY1F-R,2021-02-19,BBG000BZX1N5,1,USD
588,PTVPZP-R,2021-03-15,BBG00HPDM5Z2,0,USD
589,PVWPB1-R,2020-11-30,BBG000BJ5GK2,1,USD
590,PX63DZ-R,2021-02-26,BBG000LS68P3,1,CAD
591,PX8K28-R,2021-04-29,BBG000PHQ3V5,0,CAD
592,PY63P6-R,2021-02-25,BBG0015YTF57,0,CAD
593,PZGDGY-R,2021-02-26,BBG000BHWVB3,0,USD
594,PZHJN0-R,2021-03-15,BBG000PWGV23,1,CAD
595,PZXZT4-R,2021-02-08,BBG000QK7PK1,0,USD
596,Q2PKN2-R,2020-02-03,BBG000MJVCL9,0,USD
597,Q3W004-R,2021-02-10,BBG000CKB2S4,0,USD
598,Q4YP8S-R,2021-03-11,BBG005CPNTQ2,1,USD
599,Q51DTP-R,2021-02-24,BBG008D48F70,0,USD
600,Q77F54-R,2021-02-26,BBG000BKPZC4,0,USD
601,Q7CHYZ-R,2021-02-18,BBG000BCNF74,0,USD
602,Q8CPF7-R,2021-04-29,BBG000BFFW79,0,CAD
603,Q8HTYR-R,2021-02-05,BBG0069J9WB3,0,USD
604,Q9G7JV-R,2021-04-29,BBG00384XTD2,0,CAD
605,QBNXD6-R,2021-02-09,BBG000TW5Y34,0,USD
606,QBSDYC-R,2021-03-09,BBG000JLQGN3,0,USD
607,QCVXVT-R,2021-02-05,BBG000QK39V9,0,USD
608,QD02XV-R,2021-04-29,BBG000M1K955,0,USD
609,QDN64L-R,2021-03-03,BBG002DSBL28,0,USD
610,QF1ZJL-R,2021-02-11,BBG000BXHQM4,0,CAD
611,QG1HR7-R,2021-02-09,BBG000GZQ728,1,USD
612,QGNSPH-R,2021-04-29,BBG0046J5J60,0,CAD
613,QH2H8S-R,2021-02-09,BBG000BQDF10,0,USD
614,QH6F7Y-R,2021-04-22,BBG000M2NYQ2,0,USD
615,QJHCKK-R,2020-02-27,BBG000B9Y8D8,0,USD
616,QMQV1Q-R,2021-02-16,BBG000C8H633,1,USD
617,QMVRJD-R,2021-02-11,BBG000BSM3F8,0,USD
618,QMX32N-R,2021-02-12,BBG000CYW7N5,0,USD
619,QMZWD8-R,2021-03-12,BBG000BJZ9X1,0,USD
620,QNVNGD-R,2021-02-11,BBG00D1WNBL6,0,USD
621,QNVZ1P-R,2021-02-25,BBG000BHV3W3,0,USD
622,QR4GHV-R,2021-02-03,BBG000BG8NP5,0,USD
623,QR5D8Q-R,2021-01-29,BBG000C3LQ53,0,USD
624,QR71KD-R,2021-03-01,BBG000Q1TVZ0,0,USD
625,QR8VWZ-R,2021-04-29,BBG000CXNF22,0,CAD
626,QR97MB-R,2021-02-05,BBG000BN5MG5,0,USD
627,QRYBGQ-R,2021-02-02,BBG00K53L394,0,USD
628,QSLJL8-R,2021-02-19,BBG000K8K0L3,0,USD
629,QSQWXC-R,2021-03-05,BBG00MRH2W10,0,USD
630,QT3C4H-R,2021-04-29,BBG009CQCCH1,0,CAD
631,QVJQ7M-R,2021-02-25,BBG000BP46T2,0,USD
632,QVP8YX-R,2021-02-10,BBG000BBK401,0,USD
633,QXYJYV-R,2021-02-09,BBG000BB7F65,0,USD
634,QYX5GN-R,2021-02-10,BBG002Q8NXP4,0,USD
635,QZ2LTR-R,2021-02-11,BBG000C0B093,0,USD
636,QZRML4-R,2021-03-25,BBG00MJH9LC4,0,USD
637,R16YC0-R,2021-02-11,BBG000BNBGF2,0,USD
638,R260R8-R,2021-03-02,BBG005544NX3,0,USD
639,R2J99W-R,2021-02-11,BBG000BMY992,1,USD
640,R4M2WP-R,2021-02-12,BBG000BBCDZ2,1,USD
641,R4S089-R,2021-04-29,BBG000DH4YM4,1,CAD
642,R582JZ-R,2020-10-09,BBG00LFV6BR8,0,USD
643,R5R5YR-R,2021-04-14,BBG000PN8SH3,0,CAD
644,R5SD3R-R,2021-03-02,BBG000GZYVY1,0,USD
645,R6YV8L-R,2020-01-31,BBG006F8Q8B4,0,USD
646,R73C86-R,2020-08-07,BBG000RKX5Z9,0,CAD
647,R85V3M-R,2021-02-17,BBG000D7FT63,0,USD
648,R863MW-R,2021-02-26,BBG000CYN4J7,0,USD
649,R967MQ-R,2021-02-04,BBG001V9VY04,0,USD
650,R9B9RX-R,2021-02-05,BBG000C6QPN3,0,USD
651,RBHHTX-R,2021-04-29,BBG0039G71V4,1,CAD
652,RC9616-R,2021-04-29,BBG00582TDZ7,1,CAD
653,RCG25M-R,2021-02-11,BBG000BPGQ60,0,USD
654,RCNCKX-R,2021-02-11,BBG00RP60KV0,1,USD
655,RDKCLT-R,2021-01-29,BBG000BWHD54,1,USD
656,RDM4N4-R,2021-03-30,BBG00H2FLP61,0,CAD
657,RFLX5W-R,2021-03-18,BBG00NNGLW13,0,USD
658,RFPMVX-R,2021-02-11,BBG000BWP7D9,1,USD
659,RFQ1N9-R,2021-01-14,BBG000BXTNB0,0,CAD
660,RGTSXX-R,2021-03-11,BBG000NF3BG5,0,USD
661,RHVDR3-R,2021-02-26,BBG00NK8H8T2,0,USD
662,RJ3T7G-R,2021-02-09,BBG000DNB9Q4,0,USD
663,RJMXG2-R,2021-02-12,BBG000F02T51,0,USD
664,RJV4VF-R,2020-11-17,BBG002NJVMR6,0,USD
665,RK34QK-R,2021-02-09,BBG00CW88W83,0,USD
666,RK3HS8-R,2021-02-08,BBG000J1QLT0,1,USD
667,RK8Z6D-R,2021-02-11,BBG000C1FQS9,1,USD
668,RKZJ9M-R,2021-02-18,BBG000H8R0N8,0,USD
669,RPMZQ3-R,2021-02-01,BBG000BTH4T5,0,USD
670,RPTNJF-R,2021-02-09,BBG000BH7CW0,0,USD
671,RPVXYM-R,2021-01-27,BBG000M9KP89,0,USD
672,RPWCT1-R,2021-03-16,BBG000J06K07,0,USD
673,RSQN90-R,2021-02-17,BBG001D8R5D0,1,USD
674,RTGJYH-R,2021-02-18,BBG000R1YXQ9,0,USD
675,RTXD8D-R,2021-02-24,BBG001P63B80,1,USD
676,RV63WK-R,2020-03-19,BBG000BB3080,0,USD
677,RV8LLW-R,2021-02-09,BBG000BCD4H9,0,USD
678,RVBRQX-R,2021-04-29,BBG000KN5J90,1,CAD
679,RWCD1L-R,2021-02-11,BBG000C48437,0,USD
680,RWGCWJ-R,2021-03-19,BBG000R2RWP8,0,USD
681,RXH4B6-R,2021-04-29,BBG000BDTV08,1,CAD
682,RXHCSF-R,2021-02-19,BBG000BVMG26,0,USD
683,RYRV1G-R,2020-11-16,BBG000BMFNP4,0,USD
684,RYTLD3-R,2021-04-22,BBG000C32KN7,0,USD
685,RYVQ5T-R,2021-02-12,BBG00443P5G4,0,USD
686,RZW9ST-R,2021-02-22,BBG000FCF697,0,USD
687,S0C9XD-R,2021-02-24,BBG008G2P3M2,0,USD
688,S107DL-R,2021-03-09,BBG000F2XXP2,0,USD
689,S2111F-R,2021-02-17,BBG000BGFGT8,0,USD
690,S24QRK-R,2021-02-11,BBG00FY94WC1,0,USD
691,S25KPP-R,2021-03-11,BBG000FVBPJ6,0,USD
692,S425MV-R,2021-02-25,BBG005CHGKM1,0,USD
693,S49F9H-R,2021-02-11,BBG000BFYGX4,0,USD
694,S4DXZS-R,2021-02-05,BBG000BT1ZY7,0,USD
695,S4J8BX-R,2021-02-09,BBG000BJBZ23,1,USD
696,S5G3BZ-R,2021-02-25,BBG000BTT3D1,0,USD
697,S5L2YQ-R,2021-02-05,BBG000J06DW8,0,USD
698,S6PC9W-R,2021-04-14,BBG000BDP1P1,1,CAD
699,S6Q5WN-R,2021-02-12,BBG000JZ85H3,0,USD
700,S7PDJ0-R,2021-02-26,BBG000CJN801,0,USD
701,S7Q76X-R,2021-04-29,BBG000C0GL92,0,CAD
702,S7VLK0-R,2021-02-24,BBG000N08GQ1,0,USD
703,S7YFVK-R,2015-11-12,BBG000C3TZ64,0,USD
704,S8MPCH-R,2021-01-29,BBG002537TC9,0,USD
705,S8YXX3-R,2021-02-11,BBG000CFZ003,0,USD
706,S8ZPBT-R,2021-02-10,BBG000BV8DN6,1,USD
707,SD0F4T-R,2021-04-14,BBG004RXCMJ7,1,CAD
708,SD29B5-R,2021-02-25,BBG003DNHV56,0,USD
709,SDD54F-R,2021-02-04,BBG006JNW321,0,USD
710,SDDH43-R,2021-02-18,BBG000BWLMJ4,1,USD
711,SDKY5W-R,2021-04-29,BBG00L07HDN5,0,CAD
712,SFDM4Z-R,2020-12-24,BBG00F5FNKJ7,0,USD
713,SGL0DZ-R,2021-02-17,BBG005DLS9N2,0,USD
714,SGNMXY-R,2021-02-04,BBG000BGD220,0,USD
715,SGNT83-R,2021-01-29,BBG000BDYQR4,0,USD
716,SHMHWZ-R,2021-02-12,BBG000DCCZW2,0,USD
717,SHNVG7-R,2021-02-12,BBG000HCJMF9,1,USD
718,SHRZF5-R,2021-02-12,BBG000BFJT36,1,USD
719,SJSMSW-R,2021-04-21,BBG000BCB3K9,1,CAD
720,SJY281-R,2021-02-09,BBG000BLNNH6,1,USD
721,SKZRLQ-R,2021-02-11,BBG000G3QLY3,1,USD
722,SLG208-R,2021-04-05,BBG000QYBB54,0,CAD
723,SM1NBL-R,2021-02-26,BBG000C19QW1,0,USD
724,SPGL7X-R,2021-02-23,BBG00MRHG523,1,USD
725,SPH6FH-R,2021-03-19,BBG000BSLGH8,1,CAD
726,SQ7BQC-R,2021-02-16,BBG001KY4N87,0,USD
727,SQFMK3-R,2021-02-25,BBG000BDJL83,0,USD
728,SQFX2C-R,2021-02-11,BBG000BQGRG5,0,USD
729,SQM0V5-R,2021-02-11,BBG000BR8QF5,0,USD
730,SRQ849-R,2021-02-25,BBG000BNN8V9,0,USD
731,SRQKQL-R,2021-03-12,BBG000H0X1R2,0,USD
732,SSKDHB-R,2021-02-02,BBG0088BL014,0,USD
733,SSVTZP-R,2021-02-26,BBG000P4BDT1,0,USD
734,SV5YJD-R,2021-02-11,BBG001CYZQT2,0,USD
735,SX4VKF-R,2021-02-26,BBG000C668L5,0,USD
736,SX8YC8-R,2021-02-03,BBG000DP2881,0,USD
737,SYKZRW-R,2021-04-29,BBG003LB3TH0,0,USD
738,SYPDRK-R,2021-02-11,BBG000H20336,0,USD
739,SZDB1M-R,2021-02-25,BBG000BSPWD3,0,USD
740,SZJK3L-R,2021-02-25,BBG001QG2N64,1,CAD
741,SZJL5M-R,2021-03-15,BBG000BJ3PD2,1,USD
742,T0K4HC-R,2021-02-05,BBG000J31X35,0,USD
743,T1N9NF-R,2021-02-18,BBG000RGM5P1,1,USD
744,T2TKPB-R,2021-04-21,BBG000BQYCB3,1,CAD
745,T2ZH1Y-R,2021-02-12,BBG000D6L294,1,USD
746,T3YH93-R,2021-02-19,BBG000BKYDP9,1,USD
747,T6655H-R,2021-02-24,BBG000C6KB14,0,CAD
748,T7CC6G-R,2021-02-26,BBG000C4QP94,0,USD
749,T7H7M3-R,2021-02-25,BBG000GMKH30,0,USD
750,T8HLDJ-R,2021-02-05,BBG000BGFBS0,0,USD
751,T8Q3VN-R,2021-02-19,BBG000BCQ6J8,0,USD
752,T9V6SL-R,2021-02-25,BBG000M2RGF9,0,USD
753,TBRYLK-R,2021-03-05,BBG000BPTTM2,1,USD
754,TCL80G-R,2021-02-26,BBG000QCCGH7,0,USD
755,TCX5SM-R,2021-04-29,BBG000BM1Q09,1,CAD
756,TF5XQ1-R,2020-02-10,BBG000TS4FG1,0,USD
757,TF61V1-R,2021-02-26,BBG000BJGW43,0,USD
758,TG5M3Q-R,2021-02-08,BBG000JF5K69,0,USD
759,TH8TBT-R,2021-02-17,BBG000GSFXM7,0,USD
760,THXZ97-R,2021-03-04,BBG008N298Y8,0,USD
761,TJN9X6-R,2021-03-24,BBG001DFW799,0,USD
762,TKKMD8-R,2021-02-09,BBG000KLDTJ2,0,USD
763,TKSJKR-R,2021-04-29,BBG000GN4ZY2,1,CAD
764,TMKFXX-R,2021-02-11,BBG000TGXB29,0,USD
765,TMVLRW-R,2021-02-18,BBG000BGGBT8,0,USD
766,TP07RB-R,2021-03-08,BBG000BKKQ84,0,USD
767,TP420X-R,2021-04-29,BBG000BYCJJ7,1,CAD
768,TQ3282-R,2021-02-26,BBG000CXN8D6,0,USD
769,TQ33B3-R,2021-04-29,BBG000BZH3D0,1,CAD
770,TR8891-R,2021-02-25,BBG000C40QG2,1,CAD
771,TRD8YT-R,2021-02-18,BBG000BPDXF8,0,USD
772,TRDSY9-R,2021-02-26,BBG000BC8SH2,1,CAD
773,TSHPL3-R,2020-02-06,BBG000C14X88,0,USD
774,TSK02B-R,2021-02-18,BBG000BD8VT0,0,USD
775,TTDQ0D-R,2021-02-19,BBG00286S4N9,1,USD
776,TTHNN5-R,2021-02-11,BBG000P23KW4,0,USD
777,TTJ2FK-R,2021-02-09,BBG000BMH768,0,USD
778,TTJQP5-R,2021-03-03,BBG000BRCHB4,0,USD
779,TTNZT5-R,2021-02-04,BBG000BVXPZ8,0,USD
780,TVNTM3-R,2021-03-05,BBG000D6TC94,0,USD
781,TVTKNK-R,2021-02-05,BBG000BFWF13,0,USD
782,TWTDGH-R,2021-02-17,BBG000CTQBF3,1,USD
783,TWTFJJ-R,2021-02-22,BBG000BCWSS3,1,USD
784,TWXW2R-R,2021-02-11,BBG000BQQH30,1,USD
785,TWY7T3-R,2021-02-09,BBG000CWSXR3,0,USD
786,TXXC7C-R,2021-02-19,BBG000BFYB47,1,USD
787,TXXFCF-R,2021-02-08,BBG000BDM8N1,0,USD
788,TY1RMH-R,2021-02-01,BBG000BGCQT9,0,USD
789,TYSRJ3-R,2021-04-29,BBG004P8YQ01,1,CAD
790,TZ57CV-R,2021-02-19,BBG000BMSWV3,0,USD
791,TZ6LMS-R,2021-02-08,BBG000G2ZJ98,0,USD
792,V05QFD-R,2020-03-10,BBG000BKQP53,0,USD
793,V05ZYN-R,2021-02-02,BBG000D380M5,0,USD
794,V19XKF-R,2021-02-22,BBG000BBJ8C1,0,CAD
795,V1H8SG-R,2021-02-03,BBG000BMM8S6,0,USD
796,V1HC1N-R,2021-02-25,BBG000VC6WR2,1,CAD
797,V2KMCR-R,2021-02-08,BBG000DGLTG5,0,USD
798,V3ML7P-R,2021-02-12,BBG00FWP4JW4,0,USD
799,V5VVBP-R,2021-02-04,BBG000DXHBN4,0,USD
800,V5WLSD-R,2021-03-15,BBG000C4MWH4,0,USD
801,V5WMVF-R,2021-02-19,BBG000BHCP19,1,USD
802,V60F1Z-R,2021-02-09,BBG000BYZ0Q5,0,USD
803,V60VXD-R,2021-04-29,BBG000BBW9W2,1,CAD
804,V6ZQWF-R,2021-02-26,BBG000BGYMH7,1,USD
805,V75BKP-R,2021-02-25,BBG000BHB3M6,1,USD
806,V85FWW-R,2021-03-02,BBG000KMVDV1,0,USD
807,V888Y5-R,2021-04-29,BBG002PV93G6,0,CAD
808,V9977J-R,2021-02-23,BBG000MBDGM6,1,USD
809,VBK29Z-R,2021-02-23,BBG000C45984,1,USD
810,VCNXSP-R,2021-02-11,BBG000BH3GZ2,1,USD
811,VDP7J2-R,2021-02-04,BBG000BBWFN8,0,USD
812,VDT85V-R,2021-02-09,BBG000BR3KL6,1,USD
813,VFT0VQ-R,2021-02-26,BBG000BDDNH5,1,USD
814,VFZHDZ-R,2020-02-28,BBG000L5R950,0,USD
815,VGZMP2-R,2021-03-09,BBG000CQB185,0,USD
816,VHXWMP-R,2021-02-17,BBG005497GZ3,0,USD
817,VK7CPJ-R,2020-11-30,BBG000DP4G18,0,USD
818,VK7M4R-R,2021-01-28,BBG000BR2B91,1,USD
819,VK7P8T-R,2021-04-07,BBG000BBVDT8,0,USD
820,VKHGSS-R,2021-03-03,BBG00J7CBVW8,0,USD
821,VLJ7QY-R,2021-02-26,BBG000BBFT75,0,USD
822,VMJ8Y2-R,2021-03-16,BBG000BJ0H70,0,USD
823,VMM6HT-R,2021-04-29,BBG000HP1PC5,0,USD
