,fsym_id,exdate,bbg_id,in_index,listing_currency
44,BXKBJW-R,2021-11-29,BBG000PXLSN9,0,CAD
45,BYKL46-R,2021-09-29,BBG000BB5B84,0,USD
46,BYNP13-R,2021-08-09,BBG000DQTXY6,1,USD
47,BZNZRH-R,2021-09-17,BBG000BH37H2,0,USD
48,BZPFLX-R,2021-09-14,BBG000BL46Q4,1,USD
49,C0GXG1-R,2021-09-28,BBG004CYX1M0,0,USD
50,C0ZKS6-R,2021-09-28,BBG006FD67J9,1,CAD
51,C2083V-R,2021-09-29,BBG00CSG01W9,0,USD
52,C335D8-R,2021-09-29,BBG000K1T9L0,0,USD
53,C36Z5C-R,2021-09-29,BBG00GQVWWP4,0,USD
54,C46DK8-R,2021-09-14,BBG000BPPN67,1,USD
55,C49B95-R,2021-09-22,BBG000R3NQ37,0,USD
56,C5GXYC-R,2021-09-02,BBG000BM6788,1,USD
57,C5HXV9-R,2021-09-16,BBG000BQQKG9,0,CAD
58,C5P72D-R,2021-11-29,BBG000BGLFP7,0,USD
59,C6HXZD-R,2021-09-23,BBG000BJNV83,0,USD
60,C6N75F-R,2021-09-29,BBG000BLMXN8,0,USD
61,C7LQF3-R,2021-09-20,BBG000BMKQF2,0,USD
62,C7S5ZC-R,2021-10-07,BBG000FPK736,0,USD
63,C7V3J1-R,2021-09-28,BBG000FRRNC0,1,CAD
64,C8WF4C-R,2021-09-14,BBG000FV1Z23,1,USD
65,C8Z5J2-R,2021-09-29,BBG000PNBZF5,0,USD
66,C9WF8G-R,2021-09-14,BBG000CTV5F0,0,USD
67,CD94SL-R,2021-09-28,BBG000G5FQQ8,1,CAD
68,CD9D7T-R,2021-09-29,BBG007QYXHZ9,0,USD
69,CDBJDW-R,2021-09-02,BBG000BZRV74,0,USD
70,CDHX5F-R,2021-09-29,BBG00265T6Q4,0,USD
71,CDVFWY-R,2021-09-14,BBG00GLNJ018,0,USD
72,CFG4FC-R,2021-09-22,BBG004M233H4,0,USD
73,CFG9RJ-R,2021-09-27,BBG000BLPL88,0,USD
74,CFJ279-R,2021-11-29,BBG000QBM0Z3,1,CAD
75,CG3M36-R,2021-09-07,BBG00B0VKL16,1,CAD
76,CGGG4R-R,2021-09-08,BBG000BPWXK1,1,USD
77,CGKFVK-R,2021-09-28,BBG000BYMDW4,1,CAD
78,CGLGTJ-R,2021-09-02,BBG000BGRMB1,0,USD
79,CHKFZN-R,2020-12-10,BBG000DH6FW2,0,USD
80,CHPZMX-R,2021-09-15,BBG000BRX064,0,USD
81,CHR1NX-R,2021-09-30,BBG000C5Z1S3,1,USD
82,CLZ09Q-R,2021-09-14,BBG000BD1VR9,1,CAD
83,CN4BLT-R,2021-09-08,BBG000BKLTP8,0,USD
84,CN862K-R,2021-09-15,BBG000KT0GV3,0,USD
85,CNFDYC-R,2021-09-09,BBG004HTNXJ1,0,USD
86,CP777M-R,2021-09-09,BBG000BGF8B5,0,USD
87,CQBWC5-R,2021-09-29,BBG000QKJ2S1,0,USD
88,CQCV51-R,2021-09-27,BBG000BY34Q2,1,CAD
89,CQCYC4-R,2021-09-14,BBG000LLRNX3,0,USD
90,CQJ4C2-R,2021-09-14,BBG000HQVS07,1,CAD
91,CSMTMQ-R,2021-08-12,BBG000BWXBC2,1,USD
92,CST91V-R,2021-09-21,BBG000C33LV5,0,USD
93,CTT4XT-R,2021-09-13,BBG000C45B16,0,USD
94,CTXKF0-R,2021-04-29,BBG000BKQ646,0,USD
95,CTYNJ1-R,2021-09-24,BBG000BK6MB5,1,USD
96,CW0MCZ-R,2021-09-14,BBG000Q1NMJ4,0,USD
97,CW1WT5-R,2021-11-29,BBG000HJPD21,0,USD
98,CX1BWR-R,2021-09-15,BBG000BNSKG4,0,USD
99,CX1RP4-R,2021-09-14,BBG000BYN5H7,0,USD
100,CX6P1R-R,2021-11-29,BBG000PY5XQ1,1,CAD
101,CY9XBW-R,2021-09-28,BBG000BZ6FG2,1,CAD
102,CYCD58-R,2021-09-29,BBG000BG6R50,0,USD
103,CYDD26-R,2021-09-28,BBG000PMY9R7,0,CAD
104,CZ9R4T-R,2021-09-30,BBG000BX2YN2,0,USD
105,D0JBW3-R,2021-09-22,BBG000GZ8014,0,USD
106,D0L8JX-R,2021-09-09,BBG000C402P5,0,USD
107,D1LJ47-R,2021-10-07,BBG000BGXZB5,0,USD
108,D1RT76-R,2021-09-01,BBG000BRX8P6,0,USD
109,D2RQ56-R,2021-08-31,BBG000KFW1C2,0,USD
110,D2X9YJ-R,2021-09-28,BBG000N5N6Z5,0,CAD
111,D3WHHV-R,2021-11-15,BBG000BS21R1,0,USD
112,D50TX0-R,2021-09-03,BBG00RQ70GQ2,0,USD
113,D64BQD-R,2021-09-02,BBG000M081B1,0,USD
114,D68LVD-R,2021-09-22,BBG000C5QMB5,0,USD
115,D70L9L-R,2021-11-15,BBG000FV0NL0,0,USD
116,D76H2N-R,2020-03-30,BBG004G02108,0,CAD
117,D79MYG-R,2021-09-07,BBG000BCT053,1,CAD
118,D8D820-R,2021-09-20,BBG000BS9489,1,USD
119,D8K39K-R,2021-08-20,BBG000C0BZD1,0,USD
120,DCKZCP-R,2021-09-14,BBG003NXJNH6,0,USD
121,DCWPWS-R,2021-09-14,BBG000BWW8C0,1,CAD
122,DF336W-R,2021-09-02,BBG000BFXZH1,0,USD
123,DFZZD1-R,2021-09-29,BBG0022MMQB0,0,USD
124,DH6WPM-R,2021-09-14,BBG000BTHH16,1,USD
125,DJD3SM-R,2021-09-29,BBG000BPYD87,0,USD
126,DJJ9XP-R,2021-09-29,BBG000PFLGY2,0,USD
127,DKB8F0-R,2021-09-29,BBG004HQLJH2,0,USD
128,DKJ8VM-R,2021-11-26,BBG000BS4MP5,1,USD
129,DKMPBT-R,2021-11-29,BBG000C88125,0,USD
130,DKNHXL-R,2021-09-09,BBG000BRQYZ6,0,USD
131,DLRTBS-R,2021-11-29,BBG000BT1MR4,0,USD
132,DLSMXK-R,2021-10-04,BBG000BX3BL3,1,USD
133,DLWPWK-R,2021-11-01,BBG000Q2BVH7,0,USD
134,DMRTGW-R,2021-09-29,BBG000DVB833,0,USD
135,DMRWLY-R,2021-09-16,BBG000BJ26K7,1,USD
136,DQ8HMS-R,2021-09-30,BBG000HF28Q9,0,USD
137,DR8RC7-R,2021-09-16,BBG000Q90C31,0,USD
138,DSG4N8-R,2021-09-29,BBG000BYFNG8,0,USD
139,DSXPK2-R,2021-09-30,BBG0044K5DM4,0,USD
140,DT3S7W-R,2021-11-29,BBG00YCP1FG4,0,USD
141,DTKPJP-R,2021-09-27,BBG000B9XYV2,1,USD
142,DTKZ1Y-R,2021-09-02,BBG000BCTLF6,1,USD
143,DTL9Q8-R,2021-09-21,BBG000BG27V9,0,USD
144,DV05MQ-R,2021-11-18,BBG00XRSM369,0,USD
145,DV4LYR-R,2021-08-31,BBG000BMSRR9,0,USD
146,DVLZ2Z-R,2021-06-10,BBG000C3HTJ7,0,USD
147,DWRC2P-R,2021-09-14,BBG005TJKDZ6,0,USD
148,DXTTDL-R,2021-11-29,BBG000HJ82S6,1,CAD
149,DXV51X-R,2021-09-14,BBG000J0XLS5,1,CAD
150,DXVMZC-R,2021-09-14,BBG000F7VG25,0,USD
151,DZ4M6W-R,2021-11-04,BBG000JWS4F3,0,USD
152,DZ4XT5-R,2021-09-28,BBG000BJTBJ9,1,CAD
153,F03K9Z-R,2021-09-02,BBG000BB92C5,0,USD
154,F03Z3C-R,2021-11-29,BBG000CVQ2M0,1,CAD
155,F05QG0-R,2021-09-14,BBG000P458P3,1,USD
156,F07DSQ-R,2021-09-28,BBG000QMKDM7,1,CAD
157,F17SJ1-R,2021-08-26,BBG000BB6G37,1,USD
158,F18N4V-R,2021-10-01,BBG000BJY089,0,USD
159,F1DFCD-R,2021-09-17,BBG000BR54L0,1,USD
160,F2CT9X-R,2021-09-14,BBG00MT78G46,1,CAD
161,F3PM46-R,2021-09-29,BBG000BL3355,0,USD
162,F4NVTL-R,2021-09-30,BBG000BGBRG2,1,USD
163,F4P26S-R,2021-09-15,BBG000BL86D4,0,USD
164,F5YSLP-R,2021-09-30,BBG000FB8PF8,0,USD
165,F61VZ2-R,2021-09-14,BBG00D6RSP54,0,USD
166,F6GR0N-R,2021-10-01,BBG00B5Z6KK9,0,USD
167,F86WNV-R,2021-07-29,BBG000BPKG12,0,USD
168,F9C4XY-R,2021-10-01,BBG000FLF615,0,USD
169,F9CCB4-R,2021-10-07,BBG000F9R281,0,USD
170,F9RYVG-R,2021-09-14,BBG008417VN4,0,USD
171,F9VYPD-R,2021-09-10,BBG0078W3NQ3,1,USD
172,FBGW4J-R,2021-10-08,BBG000G81WK0,0,USD
173,FBRH67-R,2021-09-14,BBG006BFYQN0,0,USD
174,FCGV6L-R,2021-09-13,BBG000BM0QL7,0,USD
175,FCHV3J-R,2021-11-29,BBG000GFD3R8,1,CAD
176,FCPJZW-R,2021-09-14,BBG000LJW7M9,0,USD
177,FDN05J-R,2021-09-08,BBG000BYFPY3,1,CAD
178,FDQM4Z-R,2021-11-29,BBG000DLD469,1,CAD
179,FDS1XB-R,2021-09-21,BBG000BJVN28,1,USD
180,FDS65G-R,2021-09-02,BBG000Q3JN03,1,USD
181,FDZBCQ-R,2021-09-10,BBG007HRJXJ3,0,USD
182,FFSWN7-R,2021-09-01,BBG002ZCK2V9,0,USD
183,FGVZR8-R,2021-09-29,BBG000BXL4N7,0,USD
184,FGWVD2-R,2021-08-31,BBG000J2W794,0,USD
185,FJ1B1C-R,2021-09-02,BBG000BBHXQ3,1,USD
186,FJ4J4C-R,2021-09-13,BBG000BHKYH4,1,USD
187,FJ4NDH-R,2021-09-03,BBG000BSBZH7,1,USD
188,FJ4S87-R,2021-09-15,BBG0068KVV91,0,USD
189,FJ8GT6-R,2021-09-14,BBG000BND699,1,USD
190,FJK5DC-R,2021-08-30,BBG001QD4318,0,USD
191,FK8XNL-R,2021-09-09,BBG000HHH6J1,0,USD
192,FL275K-R,2021-08-30,BBG005KLVW13,0,USD
193,FL66M4-R,2021-06-24,BBG001VGVJF5,0,USD
194,FMDS8D-R,2021-09-02,BBG000BTCH57,1,USD
195,FMG70R-R,2021-09-16,BBG000BM9909,0,USD
196,FML2CC-R,2021-09-29,BBG000BJ9RS6,0,USD
197,FML4HF-R,2021-09-22,BBG000JNJPB0,0,USD
198,FNLD2R-R,2021-09-09,BBG000BGS5H1,0,USD
199,FPPSQ1-R,2021-09-14,BBG000C4LN67,1,USD
200,FPTS9S-R,2021-09-09,BBG000CJJ5B0,0,USD
201,FPVHPG-R,2021-11-29,BBG000BLKC01,1,CAD
202,FQV0X3-R,2021-09-09,BBG000BX0BJ9,0,USD
203,FR2QLB-R,2020-12-14,BBG000G2WCQ7,0,USD
204,FS319Q-R,2021-09-09,BBG000BJ81C1,1,USD
205,FS79Z7-R,2021-09-09,BBG00P2HLNY3,0,USD
206,FV85BQ-R,2021-09-07,BBG000C1CPP7,1,CAD
207,FV9XPC-R,2021-11-29,BBG000HPX6W0,1,CAD
208,FVDJNT-R,2021-09-28,BBG000BDQNT8,1,CAD
209,FWD88N-R,2021-11-29,BBG000BSZYR3,0,USD
210,FXCW90-R,2021-09-29,BBG00CK391H4,0,USD
211,FXF9Y8-R,2021-09-09,BBG00LPTHYD5,0,USD
212,FXH4XG-R,2021-09-01,BBG000CGC1X8,1,USD
213,FXNXXW-R,2021-09-15,BBG000DKYBT7,0,USD
214,FYT21Z-R,2021-09-21,BBG000TPV2Y6,1,CAD
215,FYT41X-R,2021-09-30,BBG000D898T9,1,USD
216,FZRL7K-R,2021-09-14,BBG000BB8SW7,1,USD
217,FZVN2F-R,2021-09-15,BBG006N7S6K9,0,USD
218,FZX1RR-R,2021-09-16,BBG000BJW241,0,USD
219,FZY2QQ-R,2021-09-14,BBG000BSTBM5,0,USD
220,G12D1V-R,2021-10-14,BBG000BD9525,0,USD
221,G5M19V-R,2021-11-29,BBG000BVP5P2,1,USD
222,G6LX5T-R,2021-09-29,BBG000PL6TY8,0,USD
223,G6QL68-R,2021-09-22,BBG000BB94N9,0,USD
224,G7QVVM-R,2021-09-29,BBG000BGKJ70,0,USD
225,G7VZQH-R,2021-09-16,BBG000BKWSR6,1,USD
226,G8WDMZ-R,2021-09-10,BBG000BBVJZ8,1,USD
227,G96265-R,2021-09-29,BBG001KJLYZ7,0,USD
228,GBB301-R,2021-09-08,BBG00161BCR0,0,USD
229,GBGMN9-R,2021-11-16,BBG001D2TV80,0,USD
230,GD97H9-R,2021-09-17,BBG000C15T59,0,USD
231,GFJD83-R,2021-09-14,BBG000D6YCQ9,0,USD
232,GGJNXG-R,2021-09-01,BBG000BQ0543,1,USD
233,GGPDYX-R,2021-09-09,BBG000BHLYP4,1,USD
234,GGPVTB-R,2021-09-10,BBG000CH5208,1,USD
235,GHPR2P-R,2021-09-29,BBG009NX1JT8,0,USD
236,GHRBRT-R,2021-09-24,BBG000QSGFZ0,0,USD
237,GHSXS9-R,2021-09-03,BBG000BT2W28,0,USD
238,GHXJNP-R,2021-08-27,BBG000QTT791,0,CAD
239,GJSMWN-R,2021-09-13,BBG00D2Z7X83,0,USD
240,GJZ5YB-R,2021-09-07,BBG000CS7CT9,1,USD
241,GM2GFL-R,2021-09-16,BBG000BLV2Q3,0,USD
242,GN5T62-R,2021-11-12,BBG011RJSSB1,0,USD
243,GN6KCJ-R,2021-08-31,BBG000BKTFN2,1,USD
244,GN6RRQ-R,2021-09-09,BBG000BVVQQ8,1,USD
245,GNCN29-R,2021-09-14,BBG000BFVZ83,0,USD
246,GPBYWR-R,2021-09-23,BBG000JK57G6,0,USD
247,GQGQ5C-R,2021-09-14,BBG000BLW530,1,USD
248,GQHWDG-R,2021-11-19,BBG000BST2P2,0,USD
249,GQJF2M-R,2021-09-28,BBG00GKJ8C78,0,USD
250,GQLG9W-R,2021-10-22,BBG011RJRY92,0,USD
251,GQMRT3-R,2021-06-30,BBG000BTQDZ8,0,USD
252,GQN0DG-R,2021-11-23,BBG000BXT422,0,USD
253,GQQQL0-R,2021-09-29,BBG000NFPF36,0,USD
254,GRLQZ7-R,2021-09-15,BBG000D0FMX3,1,CAD
255,GRMY8C-R,2021-09-29,BBG000BH3JF8,1,USD
256,GRSDSK-R,2021-09-07,BBG000B9X8C0,1,USD
257,GV15W1-R,2021-06-07,BBG000CZDVG8,0,USD
258,GV323G-R,2021-09-28,BBG00GTR70S5,0,CAD
259,GW56V2-R,2021-09-15,BBG001KFNK01,0,USD
260,GW7J66-R,2021-09-14,BBG000FT86F1,1,CAD
261,GX9CQX-R,2021-09-28,BBG000BZ7HL1,0,CAD
262,GXCQ63-R,2021-09-17,BBG000FYNK80,1,CAD
263,GXCVG7-R,2021-11-29,BBG000M8S4W3,0,CAD
264,GYG61J-R,2021-10-08,BBG000DPRDJ1,0,USD
265,GYJ1QD-R,2021-11-29,BBG000QDT8Z5,1,CAD
266,GZKX83-R,2021-10-01,BBG000DHSM26,0,USD
267,GZPJ4H-R,2021-09-29,BBG000BBLPH5,0,USD
268,H00T4J-R,2021-09-01,BBG00YQ7XJT2,0,USD
269,H0PH6K-R,2021-09-23,BBG000BLH2H9,1,CAD
270,H1YQ4H-R,2021-09-29,BBG000FPKQ16,0,USD
271,H2VXTV-R,2021-09-14,BBG000BV0VK7,0,USD
272,H30FF2-R,2021-09-15,BBG000F1C7F5,0,USD
273,H30JM5-R,2021-09-28,BBG000PT2W50,0,CAD
274,H3YZST-R,2021-09-09,BBG000BWKB81,0,USD
275,H3ZBG4-R,2021-09-29,BBG000C4JX31,0,USD
276,H41T5G-R,2021-09-14,BBG000D24XW8,0,USD
277,H53QZC-R,2021-09-02,BBG000CNFQW6,1,USD
278,H579SQ-R,2021-10-08,BBG000BVJNQ9,0,USD
279,H5K33K-R,2021-09-29,BBG00L17LGJ7,0,USD
280,H679XT-R,2021-09-29,BBG00NNG2ZJ8,1,USD
281,H6L5S4-R,2021-09-28,BBG001J94C33,1,CAD
282,H7GTBY-R,2021-09-29,BBG000LF59X1,0,USD
283,HBSF17-R,2021-09-16,BBG000BY1L13,0,USD
284,HBYFLY-R,2021-09-30,BBG000BHT631,0,USD
285,HCY56S-R,2021-09-29,BBG000NN5D27,0,USD
286,HD2R26-R,2021-09-29,BBG000CTY4J6,0,USD
287,HF4YDC-R,2021-09-28,BBG000LX4D19,1,CAD
288,HGB012-R,2021-09-30,BBG000DPXVW9,0,USD
289,HHB3C8-R,2021-09-29,BBG000D4LWF6,1,USD
290,HHH2VY-R,2021-09-09,BBG000C42WS4,0,USD
291,HJ402W-R,2021-09-15,BBG00WCNDCZ6,0,USD
292,HJHV1C-R,2021-09-29,BBG0062RX864,0,USD
293,HJY4YC-R,2021-09-09,BBG000R3NPZ4,0,USD
294,HKL732-R,2021-09-13,BBG000BLP360,0,USD
295,HKLJPC-R,2021-09-29,BBG000BQ8KV2,1,USD
296,HKM07G-R,2021-09-30,BBG00GSR1BG1,0,USD
297,HKRHNJ-R,2021-09-29,BBG005RVGZ41,0,USD
298,HLDF9W-R,2021-11-29,BBG004CDX4P7,0,CAD
299,HLW58K-R,2021-09-14,BBG000GCSWR5,0,USD
300,HMVVTC-R,2021-09-29,BBG000BD0TF8,1,USD
301,HN0ZL5-R,2021-09-14,BBG000C20FG0,1,CAD
302,HNZXP8-R,2021-09-09,BBG00YD8C1J7,0,USD
303,HP58X9-R,2021-09-16,BBG000F7RCJ1,1,USD
304,HP79S6-R,2021-11-18,BBG000PKBR05,0,CAD
305,HQ8SCB-R,2021-09-13,BBG00G7D6C05,0,USD
306,HQ9PFJ-R,2021-09-16,BBG000BLVNB3,0,USD
307,HSDNBH-R,2021-06-24,BBG000C2FPB7,0,CAD
308,HSFSHK-R,2021-09-09,BBG000BVXC87,0,USD
309,HSKR18-R,2021-09-28,BBG000CCBBV8,0,CAD
310,HTP7VN-R,2021-10-05,BBG000BRXTR8,0,USD
311,HTR9SL-R,2021-09-14,BBG000Q383R0,0,USD
312,HVV49B-R,2021-10-06,BBG000BR37X2,1,USD
313,HY2LSJ-R,2021-09-08,BBG000C5QMH9,0,USD
314,HZ6X7S-R,2021-09-14,BBG000LFJWM7,0,USD
315,HZDTJB-R,2021-11-17,BBG001CGD2R0,0,USD
316,HZL0TL-R,2021-09-29,BBG000FBRL11,0,USD
317,HZPDYF-R,2021-09-29,BBG003QPMHR8,0,USD
318,J2J1YJ-R,2021-09-14,BBG000BF4D19,0,USD
319,J2LVSN-R,2021-09-02,BBG004MN1R41,1,USD
320,J3MCCQ-R,2021-09-14,BBG000FD5BY7,0,USD
321,J3NGGR-R,2021-09-02,BBG000C126H9,0,USD
322,J4CXYG-R,2021-10-01,BBG0079T1PZ6,0,USD
323,J536YW-R,2021-09-29,BBG001HPC9F4,0,USD
324,J5XSLR-R,2021-09-15,BBG000FL7N17,1,CAD
325,J6174Z-R,2021-09-28,BBG000P4MVD6,0,CAD
326,J61GM6-R,2021-09-03,BBG000BRF322,1,CAD
327,J65BNH-R,2021-09-14,BBG000HF3TZ2,0,USD
328,J70N5J-R,2021-11-15,BBG000BQVTF5,1,USD
329,J70ZTV-R,2021-09-29,BBG000BH1NH9,1,USD
330,J7ZVTX-R,2021-11-29,BBG004SNMZC5,0,CAD
331,J89J6Y-R,2021-09-23,BBG000BNWG87,1,USD
332,J8BTQ5-R,2021-09-09,BBG000F1ZL96,0,USD
333,J9F59G-R,2021-09-15,BBG000BB5373,1,USD
334,J9FK0T-R,2021-09-14,BBG000HL7499,1,USD
335,J9GKZS-R,2021-09-23,BBG000C16GW6,0,USD
336,JBBD4Z-R,2021-09-28,BBG004N62BQ7,0,CAD
337,JDJR0M-R,2021-11-29,BBG00KKD5N44,0,CAD
338,JDPV6W-R,2021-07-30,BBG000B9YY14,0,USD
339,JDVMBC-R,2021-11-29,BBG000C665J4,1,CAD
340,JFWQ64-R,2021-09-14,BBG00H5HHTV3,0,USD
341,JH09HY-R,2021-11-12,BBG000BBVVP2,0,USD
342,JJ65VK-R,2021-09-24,BBG000C4C3S7,0,USD
343,JJ8Z55-R,2021-09-09,BBG000DD8WX1,0,USD
344,JK7JJX-R,2021-09-15,BBG000BLNZL4,1,USD
345,JK8QV1-R,2021-09-10,BBG000BJ68B9,0,USD
346,JKF4C9-R,2021-09-28,BBG000R80WL8,0,CAD
347,JKGP5M-R,2021-09-15,BBG000C1FB75,1,USD
348,JLJ0VZ-R,2021-08-31,BBG000C6CFJ5,1,USD
349,JLK874-R,2021-09-09,BBG000KFLDK9,0,USD
350,JM9MDP-R,2021-11-29,BBG00CWWQGZ5,0,CAD
351,JMHYW0-R,2021-09-16,BBG000BR14K5,1,USD
352,JNPGH8-R,2021-09-07,BBG000BTNMF3,0,USD
353,JNTWYF-R,2021-09-14,BBG000BXLFS7,0,USD
354,JPYFTV-R,2021-09-16,BBG000BHQ7B3,0,USD
355,JPYZWC-R,2021-09-03,BBG000DDMV58,0,USD
356,JQZ00G-R,2021-09-30,BBG000BKFBD7,1,USD
357,JS2P50-R,2021-11-12,BBG000BSR5N9,1,CAD
358,JS6B3F-R,2021-09-02,BBG000BK5DP1,1,USD
359,JT8RWT-R,2021-11-29,BBG000GLMHS3,0,CAD
360,JTCRLM-R,2021-11-29,BBG000C0FZY4,0,CAD
361,JTDXTQ-R,2021-09-28,BBG000C5HSJ4,0,CAD
362,JVFR13-R,2021-09-14,BBG00FX58Q66,0,USD
363,JWGNCJ-R,2021-09-02,BBG000BJ9B29,0,USD
364,JXLR9G-R,2021-11-18,BBG000DJYTQ4,0,USD
365,JXR1HH-R,2021-09-23,BBG000FJWCT8,0,USD
366,JYQXCG-R,2021-10-04,BBG000BCMWM1,0,USD
367,JYRLP3-R,2021-05-28,BBG000BM9BQ6,0,USD
368,JYWJ4S-R,2021-09-07,BBG000BL30Y9,0,USD
369,JYWMBW-R,2021-09-14,BBG000CKGBP2,1,USD
370,K0SS5D-R,2021-09-30,BBG003385P56,0,USD
371,K1049C-R,2021-09-09,BBG000BJ41X2,0,USD
372,K4KFNW-R,2021-09-01,BBG000BF20N5,0,USD
373,K4KM01-R,2021-09-02,BBG000BCBS51,0,USD
374,K5PFDQ-R,2021-09-29,BBG000CKGDS5,0,USD
375,K6Q83L-R,2021-09-08,BBG000BCG226,1,CAD
376,K6QB7N-R,2021-09-14,BBG000G3TQV2,0,USD
377,K6RW63-R,2021-09-14,BBG000C496P7,1,USD
378,K7TD6M-R,2021-09-29,BBG000BB72K8,0,USD
379,K7TPSX-R,2021-08-31,BBG000BBJQV0,1,USD
380,K8ZVRV-R,2021-09-09,BBG000F6ZWH2,0,USD
381,KB74SS-R,2021-09-16,BBG000BKWCS0,0,USD
382,KB791X-R,2021-09-14,BBG000BCTQ65,1,USD
383,KC6VBL-R,2021-11-29,BBG000BC9DK0,0,USD
384,KCDMC0-R,2021-09-17,BBG000FGMKY1,0,USD
385,KCH56D-R,2021-09-16,BBG000Q26KW0,0,USD
386,KDD7RR-R,2021-09-15,BBG000BR40B0,0,USD
387,KDJGTQ-R,2021-11-29,BBG000G1JDF4,0,CAD
388,KFJRH2-R,2021-09-23,BBG000BPGVM1,0,USD
389,KGNHRP-R,2021-09-28,BBG000BSH4R9,0,CAD
390,KGNM2X-R,2021-09-28,BBG000T6XY76,0,CAD
391,KHY26T-R,2021-06-14,BBG000BHM3V4,0,USD
392,KHZRFD-R,2021-09-28,BBG000FFVZT6,1,CAD
393,KJLT9T-R,2021-09-17,BBG00M8652H1,0,USD
394,KK1YRK-R,2021-09-09,BBG000CX0P89,1,USD
395,KL5R7B-R,2021-09-14,BBG000QK2B72,0,USD
396,KLCSS0-R,2021-11-16,BBG001LV74X3,0,USD
397,KMBRT0-R,2021-10-01,BBG000BLPBL5,1,USD
398,KMM139-R,2021-09-09,BBG0074JPF34,0,USD
399,KMQ9YZ-R,2021-11-29,BBG001YTXLH5,0,USD
400,KP3HBJ-R,2021-09-14,BBG004MB7Q16,1,CAD
401,KPM764-R,2021-06-18,BBG000MZ6CM0,0,USD
402,KPPYCP-R,2020-12-17,BBG000BPW9Y9,0,USD
403,KQLVLW-R,2021-09-14,BBG000F4J227,0,USD
404,KRQTDT-R,2021-09-28,BBG000J2XL74,1,USD
405,KRR843-R,2021-09-02,BBG000BRJB20,0,USD
406,KRVLH7-R,2021-09-28,BBG000DHFBX0,0,CAD
407,KRVX2J-R,2021-09-14,BBG000D3MJP5,0,USD
408,KSRCG9-R,2021-09-15,BBG001P0TNW2,0,USD
409,KSVLMB-R,2021-09-02,BBG000BB4D72,0,USD
410,KV4BDM-R,2021-09-16,BBG000BM3CJ8,0,USD
411,KW432H-R,2021-09-08,BBG000BMH2Q7,1,USD
412,KWYDWS-R,2021-09-29,BBG00JDV0M15,0,USD
